ticker,last_price,bid_price,ask_price,BUY_CITY-P,BUY_ANON,SELL_CITY-P,SELL_ANON,BUY_CITY-D,SELL_CITY-T1,BUY_CITY-T1,SELL_CITY-D,SELL_CITY-T2,tick,timestamp
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:06:28.160215
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,91,2026-02-03 00:06:28.160215
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:06:28.160215
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:06:28.160215
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:06:28.160215
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:06:28.160215
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.198861
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.198861
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.198861
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.198861
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.198861
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.198861
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.198861
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,93,2026-02-03 00:06:30.227479
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:06:30.227479
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,93,2026-02-03 00:06:30.227479
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:06:30.227479
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:06:30.227479
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:06:30.227479
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:06:30.227479
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.261177
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.261177
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.261177
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.261177
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.261177
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.261177
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.261177
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.301477
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.301477
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.301477
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.301477
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.301477
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.301477
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.301477
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.413563
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.413563
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.413563
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.413563
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.413563
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.413563
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.413563
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,97,2026-02-03 00:06:33.989206
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:06:33.989206
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,97,2026-02-03 00:06:33.989206
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:06:33.989206
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:06:33.989206
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:06:33.989206
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:06:33.989206
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.035486
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.035486
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.035486
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.035486
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.035486
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.035486
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.035486
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.067939
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.067939
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.067939
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.067939
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.067939
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.067939
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.067939
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.095890
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.095890
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.095890
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.095890
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.095890
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.095890
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.095890
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.128610
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.128610
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.128610
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.128610
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.128610
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.128610
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.128610
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.159298
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.159298
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.159298
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.159298
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.159298
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.159298
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.159298
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.188454
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.188454
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.188454
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.188454
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.188454
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.188454
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.188454
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.221864
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.221864
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.221864
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.221864
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.221864
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.221864
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.221864
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.252577
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.252577
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.252577
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.252577
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.252577
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.252577
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.252577
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.290890
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.290890
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.290890
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.290890
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.290890
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.290890
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.290890
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.324447
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.324447
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.324447
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.324447
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.324447
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.324447
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.324447
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.358913
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.358913
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.358913
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.358913
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.358913
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.358913
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.358913
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.390866
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.390866
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.390866
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.390866
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.390866
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.390866
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.390866
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,110,2026-02-03 00:06:46.971643
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,110,2026-02-03 00:06:46.971643
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,110,2026-02-03 00:06:46.971643
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,110,2026-02-03 00:06:46.971643
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,110,2026-02-03 00:06:46.971643
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,110,2026-02-03 00:06:46.971643
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,110,2026-02-03 00:06:46.971643
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.067337
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.067337
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.067337
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.067337
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.067337
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.067337
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.067337
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.100713
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.100713
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.100713
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.100713
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.100713
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.100713
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.100713
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.133247
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.133247
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.133247
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.133247
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.133247
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.133247
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.133247
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.165686
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.165686
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.165686
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.165686
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.165686
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.165686
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.165686
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.200194
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.200194
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.200194
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.200194
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.200194
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.200194
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.200194
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.230393
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.230393
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.230393
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.230393
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.230393
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.230393
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.230393
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.262291
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.262291
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.262291
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.262291
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.262291
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.262291
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.262291
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.291515
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.291515
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.291515
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.291515
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.291515
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.291515
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.291515
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.322101
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.322101
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.322101
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.322101
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.322101
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.322101
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.322101
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.356997
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.356997
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.356997
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.356997
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.356997
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.356997
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.356997
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.391342
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.391342
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.391342
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.391342
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.391342
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.391342
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.391342
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.428179
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.428179
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.428179
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.428179
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.428179
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.428179
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.428179
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.528686
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.528686
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.528686
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.528686
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.528686
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.528686
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.528686
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.055018
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.055018
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.055018
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.055018
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.055018
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.055018
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.055018
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.134284
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.134284
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.134284
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.134284
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.134284
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.134284
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.134284
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.166317
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.166317
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.166317
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.166317
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.166317
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.166317
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.166317
