ticker,last_price,bid_price,ask_price,SELL_UOTB-D,BUY_ANON,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-P,SELL_BABS-P,tick,timestamp
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,117,2026-02-04 16:19:29.271876
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,117,2026-02-04 16:19:29.271876
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:19:29.271876
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:19:29.271876
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:19:29.271876
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:19:29.271876
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:19:29.271876
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,118,2026-02-04 16:19:30.314713
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,118,2026-02-04 16:19:30.314713
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:19:30.314713
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:19:30.314713
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:19:30.314713
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:19:30.314713
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:19:30.314713
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,119,2026-02-04 16:19:31.349979
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,119,2026-02-04 16:19:31.349979
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:19:31.349979
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:19:31.349979
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:19:31.349979
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:19:31.349979
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:19:31.349979
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,120,2026-02-04 16:19:32.393329
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,120,2026-02-04 16:19:32.393329
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:19:32.393329
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:19:32.393329
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:19:32.393329
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:19:32.393329
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:19:32.393329
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,121,2026-02-04 16:19:33.509910
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,121,2026-02-04 16:19:33.509910
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:19:33.509910
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:19:33.509910
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:19:33.509910
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:19:33.509910
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:19:33.509910
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,122,2026-02-04 16:19:34.049608
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,122,2026-02-04 16:19:34.049608
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:19:34.049608
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:19:34.049608
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:19:34.049608
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:19:34.049608
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:19:34.049608
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,123,2026-02-04 16:19:35.222480
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,123,2026-02-04 16:19:35.222480
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,123,2026-02-04 16:19:35.222480
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,123,2026-02-04 16:19:35.222480
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,123,2026-02-04 16:19:35.222480
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,123,2026-02-04 16:19:35.222480
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,123,2026-02-04 16:19:35.222480
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,124,2026-02-04 16:19:36.261389
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,124,2026-02-04 16:19:36.261389
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,124,2026-02-04 16:19:36.261389
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,124,2026-02-04 16:19:36.261389
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,124,2026-02-04 16:19:36.261389
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,124,2026-02-04 16:19:36.261389
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,124,2026-02-04 16:19:36.261389
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,125,2026-02-04 16:19:37.299166
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,125,2026-02-04 16:19:37.299166
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,125,2026-02-04 16:19:37.299166
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,125,2026-02-04 16:19:37.299166
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,125,2026-02-04 16:19:37.299166
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,125,2026-02-04 16:19:37.299166
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,125,2026-02-04 16:19:37.299166
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,126,2026-02-04 16:19:38.347628
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,126,2026-02-04 16:19:38.347628
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,126,2026-02-04 16:19:38.347628
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,126,2026-02-04 16:19:38.347628
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,126,2026-02-04 16:19:38.347628
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,126,2026-02-04 16:19:38.347628
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,126,2026-02-04 16:19:38.347628
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,127,2026-02-04 16:19:39.384706
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,127,2026-02-04 16:19:39.384706
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,127,2026-02-04 16:19:39.384706
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,127,2026-02-04 16:19:39.384706
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,127,2026-02-04 16:19:39.384706
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,127,2026-02-04 16:19:39.384706
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,127,2026-02-04 16:19:39.384706
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,128,2026-02-04 16:19:40.425754
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,128,2026-02-04 16:19:40.425754
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,128,2026-02-04 16:19:40.425754
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,128,2026-02-04 16:19:40.425754
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,128,2026-02-04 16:19:40.425754
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,128,2026-02-04 16:19:40.425754
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,128,2026-02-04 16:19:40.425754
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,129,2026-02-04 16:19:41.468029
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,129,2026-02-04 16:19:41.468029
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,129,2026-02-04 16:19:41.468029
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,129,2026-02-04 16:19:41.468029
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,129,2026-02-04 16:19:41.468029
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,129,2026-02-04 16:19:41.468029
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,129,2026-02-04 16:19:41.468029
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,130,2026-02-04 16:19:42.578091
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,130,2026-02-04 16:19:42.578091
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,130,2026-02-04 16:19:42.578091
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,130,2026-02-04 16:19:42.578091
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,130,2026-02-04 16:19:42.578091
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,130,2026-02-04 16:19:42.578091
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,130,2026-02-04 16:19:42.578091
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,131,2026-02-04 16:19:43.196211
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,131,2026-02-04 16:19:43.196211
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,131,2026-02-04 16:19:43.196211
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,131,2026-02-04 16:19:43.196211
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,131,2026-02-04 16:19:43.196211
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,131,2026-02-04 16:19:43.196211
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,131,2026-02-04 16:19:43.196211
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,132,2026-02-04 16:19:44.236056
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,132,2026-02-04 16:19:44.236056
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:19:44.236056
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:19:44.236056
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:19:44.236056
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:19:44.236056
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:19:44.236056
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,133,2026-02-04 16:19:45.274903
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,133,2026-02-04 16:19:45.274903
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:19:45.274903
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:19:45.274903
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:19:45.274903
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:19:45.274903
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:19:45.274903
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,134,2026-02-04 16:19:46.316731
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,134,2026-02-04 16:19:46.316731
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:19:46.316731
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:19:46.316731
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:19:46.316731
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:19:46.316731
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:19:46.316731
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,135,2026-02-04 16:19:47.361459
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,135,2026-02-04 16:19:47.361459
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:19:47.361459
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:19:47.361459
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:19:47.361459
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:19:47.361459
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:19:47.361459
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,136,2026-02-04 16:19:48.398298
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,136,2026-02-04 16:19:48.398298
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:19:48.398298
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:19:48.398298
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:19:48.398298
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:19:48.398298
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:19:48.398298
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,137,2026-02-04 16:19:49.459841
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,137,2026-02-04 16:19:49.459841
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:19:49.459841
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:19:49.459841
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:19:49.459841
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:19:49.459841
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:19:49.459841
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,138,2026-02-04 16:19:50.512815
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,138,2026-02-04 16:19:50.512815
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:19:50.512815
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:19:50.512815
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:19:50.512815
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:19:50.512815
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:19:50.512815
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,139,2026-02-04 16:19:51.557771
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,139,2026-02-04 16:19:51.557771
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:19:51.557771
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:19:51.557771
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:19:51.557771
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:19:51.557771
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:19:51.557771
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,140,2026-02-04 16:19:52.645719
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,140,2026-02-04 16:19:52.645719
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:19:52.645719
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:19:52.645719
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:19:52.645719
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:19:52.645719
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:19:52.645719
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,141,2026-02-04 16:19:53.174463
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,141,2026-02-04 16:19:53.174463
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:19:53.174463
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:19:53.174463
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:19:53.174463
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:19:53.174463
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:19:53.174463
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,142,2026-02-04 16:19:54.296393
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,142,2026-02-04 16:19:54.296393
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:19:54.296393
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:19:54.296393
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:19:54.296393
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:19:54.296393
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:19:54.296393
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,143,2026-02-04 16:19:55.335515
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,143,2026-02-04 16:19:55.335515
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:19:55.335515
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:19:55.335515
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:19:55.335515
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:19:55.335515
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:19:55.335515
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,144,2026-02-04 16:19:56.368761
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,144,2026-02-04 16:19:56.368761
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:19:56.368761
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:19:56.368761
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:19:56.368761
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:19:56.368761
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:19:56.368761
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,145,2026-02-04 16:19:57.408454
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,145,2026-02-04 16:19:57.408454
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:19:57.408454
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:19:57.408454
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:19:57.408454
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:19:57.408454
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:19:57.408454
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,146,2026-02-04 16:19:58.446609
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,146,2026-02-04 16:19:58.446609
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:19:58.446609
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:19:58.446609
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:19:58.446609
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:19:58.446609
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:19:58.446609
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,147,2026-02-04 16:19:59.490481
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,147,2026-02-04 16:19:59.490481
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:19:59.490481
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:19:59.490481
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:19:59.490481
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:19:59.490481
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:19:59.490481
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,148,2026-02-04 16:20:00.534963
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,148,2026-02-04 16:20:00.534963
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:20:00.534963
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:20:00.534963
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:20:00.534963
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:20:00.534963
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:20:00.534963
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,149,2026-02-04 16:20:01.583650
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,149,2026-02-04 16:20:01.583650
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:20:01.583650
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:20:01.583650
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:20:01.583650
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:20:01.583650
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:20:01.583650
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,150,2026-02-04 16:20:02.688344,12.0,2.0,149.0,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $16.69 and $24.69.<br><br>There will be 576 contracts available in the entire ELEC market, 288 contracts for buying and 288 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,150,2026-02-04 16:20:02.688344,11.0,2.0,149.0,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow will be 14 degrees Celsius.
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:20:02.688344,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:20:02.688344,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:20:02.688344,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:20:02.688344,,,,,,
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:20:02.688344,,,,,,
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,151,2026-02-04 16:20:03.295317
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,151,2026-02-04 16:20:03.295317
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:20:03.295317
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:20:03.295317
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:20:03.295317
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:20:03.295317
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:20:03.295317
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,152,2026-02-04 16:20:04.354221
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,152,2026-02-04 16:20:04.354221
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:20:04.354221
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:20:04.354221
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:20:04.354221
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:20:04.354221
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:20:04.354221
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,153,2026-02-04 16:20:05.401728
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,153,2026-02-04 16:20:05.401728
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:20:05.401728
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:20:05.401728
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:20:05.401728
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:20:05.401728
