ticker,last_price,bid_price,ask_price,SELL_UOTB-D,BUY_ANON,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-P,SELL_BABS-P,tick,timestamp
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,70,2026-02-04 17:08:19.596010
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,70,2026-02-04 17:08:19.596010
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,70,2026-02-04 17:08:19.596010
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,70,2026-02-04 17:08:19.596010
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,70,2026-02-04 17:08:19.596010
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,70,2026-02-04 17:08:19.596010
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,71,2026-02-04 17:08:20.652994
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,71,2026-02-04 17:08:20.652994
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,71,2026-02-04 17:08:20.652994
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,71,2026-02-04 17:08:20.652994
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,71,2026-02-04 17:08:20.652994
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,71,2026-02-04 17:08:20.652994
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,71,2026-02-04 17:08:20.652994
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,72,2026-02-04 17:08:21.261459
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,72,2026-02-04 17:08:21.261459
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,72,2026-02-04 17:08:21.261459
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,72,2026-02-04 17:08:21.261459
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,72,2026-02-04 17:08:21.261459
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,72,2026-02-04 17:08:21.261459
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,72,2026-02-04 17:08:21.261459
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,73,2026-02-04 17:08:22.416561
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,73,2026-02-04 17:08:22.416561
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,73,2026-02-04 17:08:22.416561
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,73,2026-02-04 17:08:22.416561
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,73,2026-02-04 17:08:22.416561
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,73,2026-02-04 17:08:22.416561
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,73,2026-02-04 17:08:22.416561
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,74,2026-02-04 17:08:23.490947
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,74,2026-02-04 17:08:23.490947
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,74,2026-02-04 17:08:23.490947
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,74,2026-02-04 17:08:23.490947
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,74,2026-02-04 17:08:23.490947
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,74,2026-02-04 17:08:23.490947
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,74,2026-02-04 17:08:23.490947
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,75,2026-02-04 17:08:24.548617
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,75,2026-02-04 17:08:24.548617
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,75,2026-02-04 17:08:24.548617
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,75,2026-02-04 17:08:24.548617
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,75,2026-02-04 17:08:24.548617
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,75,2026-02-04 17:08:24.548617
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,75,2026-02-04 17:08:24.548617
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,76,2026-02-04 17:08:25.595615
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,76,2026-02-04 17:08:25.595615
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,76,2026-02-04 17:08:25.595615
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,76,2026-02-04 17:08:25.595615
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,76,2026-02-04 17:08:25.595615
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,76,2026-02-04 17:08:25.595615
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,76,2026-02-04 17:08:25.595615
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,77,2026-02-04 17:08:26.678672
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,77,2026-02-04 17:08:26.678672
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,77,2026-02-04 17:08:26.678672
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,77,2026-02-04 17:08:26.678672
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,77,2026-02-04 17:08:26.678672
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,77,2026-02-04 17:08:26.678672
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,77,2026-02-04 17:08:26.678672
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,78,2026-02-04 17:08:27.730507
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,78,2026-02-04 17:08:27.730507
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,78,2026-02-04 17:08:27.730507
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,78,2026-02-04 17:08:27.730507
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,78,2026-02-04 17:08:27.730507
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,78,2026-02-04 17:08:27.730507
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,78,2026-02-04 17:08:27.730507
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,79,2026-02-04 17:08:28.328319
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,79,2026-02-04 17:08:28.328319
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,79,2026-02-04 17:08:28.328319
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,79,2026-02-04 17:08:28.328319
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,79,2026-02-04 17:08:28.328319
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,79,2026-02-04 17:08:28.328319
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,79,2026-02-04 17:08:28.328319
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,80,2026-02-04 17:08:29.465614
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,80,2026-02-04 17:08:29.465614
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,80,2026-02-04 17:08:29.465614
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,80,2026-02-04 17:08:29.465614
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,80,2026-02-04 17:08:29.465614
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,80,2026-02-04 17:08:29.465614
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,80,2026-02-04 17:08:29.465614
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,81,2026-02-04 17:08:30.518278
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,81,2026-02-04 17:08:30.518278
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,81,2026-02-04 17:08:30.518278
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,81,2026-02-04 17:08:30.518278
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,81,2026-02-04 17:08:30.518278
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,81,2026-02-04 17:08:30.518278
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,81,2026-02-04 17:08:30.518278
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,82,2026-02-04 17:08:31.583349
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,82,2026-02-04 17:08:31.583349
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,82,2026-02-04 17:08:31.583349
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,82,2026-02-04 17:08:31.583349
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,82,2026-02-04 17:08:31.583349
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,82,2026-02-04 17:08:31.583349
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,82,2026-02-04 17:08:31.583349
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,83,2026-02-04 17:08:32.619765
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,83,2026-02-04 17:08:32.619765
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,83,2026-02-04 17:08:32.619765
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,83,2026-02-04 17:08:32.619765
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,83,2026-02-04 17:08:32.619765
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,83,2026-02-04 17:08:32.619765
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,83,2026-02-04 17:08:32.619765
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.666258
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.666258
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.666258
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.666258
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.666258
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.666258
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.666258
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.715224
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.715224
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.715224
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.715224
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.715224
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.715224
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.715224
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.748677
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.748677
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.748677
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.748677
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.748677
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.748677
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.748677
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.370037
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.370037
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.370037
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.370037
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.370037
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.370037
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.370037
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.523501
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.523501
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.523501
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.523501
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.523501
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.523501
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.523501
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.582753
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.582753
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.582753
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.582753
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.582753
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.582753
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.582753
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.627424,10.0,2.0,89.0,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 9 and 14 degrees Celsius.
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.627424,,,,,,
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.627424,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.627424,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.627424,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.627424,,,,,,
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.627424,,,,,,
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.670041
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.670041
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.670041
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.670041
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.670041
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.670041
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.670041
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.713229
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.713229
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.713229
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.713229
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.713229
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.713229
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.713229
NG,2.14,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.754441
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.754441
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.754441
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.754441
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.754441
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.754441
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.754441
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.790278
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.790278
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.790278
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.790278
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.790278
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.790278
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.790278
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.827471
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.827471
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.827471
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.827471
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.827471
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.827471
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.827471
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.415397
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.415397
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.415397
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.415397
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.415397
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.415397
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.415397
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.562742
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.562742
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.562742
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.562742
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.562742
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.562742
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.562742
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.642752
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.642752
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.642752
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.642752
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.642752
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.642752
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.642752
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.707848
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.707848
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.707848
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.707848
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.707848
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.707848
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.707848
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.756158
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.756158
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.756158
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.756158
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.756158
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.756158
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.756158
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.800156
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.800156
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.800156
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.800156
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.800156
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.800156
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.800156
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.944274
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.944274
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.944274
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.944274
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.944274
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.944274
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.944274
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.596348
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.596348
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.596348
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.596348
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.596348
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.596348
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.596348
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,104,2026-02-04 17:08:53.714189
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,104,2026-02-04 17:08:53.714189
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,104,2026-02-04 17:08:53.714189
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,104,2026-02-04 17:08:53.714189
