ticker,last_price,bid_price,ask_price,SELL_UOTB-D,BUY_ANON,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-P,SELL_BABS-P,tick,timestamp
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,178,2026-02-04 16:40:00.612145
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,178,2026-02-04 16:40:00.612145
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,179,2026-02-04 16:40:01.656349
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:40:01.656349
ELEC-day3,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,179,2026-02-04 16:40:01.656349
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:40:01.656349
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:40:01.656349
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:40:01.656349
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:40:01.656349
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,180,2026-02-04 16:40:02.801447
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:40:02.801447
ELEC-day3,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,180,2026-02-04 16:40:02.801447
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:40:02.801447
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:40:02.801447
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:40:02.801447
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:40:02.801447
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,181,2026-02-04 16:40:03.499696,18.0,3.0,180.0,,SPOT PRICE AND VOLUMES FOR DAY 4,The Regulatory Authority for Electricity board decided that on day 4 the following prices and volumes will be enforced:<br><br>402 contracts are available for market participants to buy at a price of $18.31<br><br>402 contracts are available for market participants to sell at a price of $18.30
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,181,2026-02-04 16:40:03.499696,,,,,,
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,181,2026-02-04 16:40:03.499696,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,181,2026-02-04 16:40:03.499696,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,181,2026-02-04 16:40:03.499696,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,181,2026-02-04 16:40:03.499696,,,,,,
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,181,2026-02-04 16:40:03.499696,,,,,,
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,2026-02-04 16:40:04.348272
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:40:04.348272
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:40:04.348272
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:40:04.348272
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:40:04.348272
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:40:04.348272
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:40:04.348272
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,1,2026-02-04 16:40:04.922862
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:40:04.922862
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:40:04.922862
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,1,2026-02-04 16:40:04.922862
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:40:04.922862
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:40:04.922862
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:40:04.922862
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,2,2026-02-04 16:40:06.146235,19.0,4.0,1.0,,TEMPERATURE Forecast for DAY 5,The average temperature tomorrow is forecasted to be between 9 and 18 degrees Celsius.
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:40:06.146235,,,,,,
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:40:06.146235,,,,,,
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,2,2026-02-04 16:40:06.146235,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:40:06.146235,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:40:06.146235,,,,,,
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:40:06.146235,,,,,,
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,3,2026-02-04 16:40:06.744989
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:40:06.744989
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:40:06.744989
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,3,2026-02-04 16:40:06.744989
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:40:06.744989
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:40:06.744989
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:40:06.744989
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,4,2026-02-04 16:40:07.799344
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:40:07.799344
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:40:07.799344
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,4,2026-02-04 16:40:07.799344
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:40:07.799344
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:40:07.799344
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:40:07.799344
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,5,2026-02-04 16:40:08.843848
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:40:08.843848
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:40:08.843848
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,5,2026-02-04 16:40:08.843848
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:40:08.843848
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:40:08.843848
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:40:08.843848
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,6,2026-02-04 16:40:09.883333
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:40:09.883333
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:40:09.883333
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,6,2026-02-04 16:40:09.883333
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:40:09.883333
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:40:09.883333
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:40:09.883333
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,7,2026-02-04 16:40:10.920725
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:40:10.920725
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:40:10.920725
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,7,2026-02-04 16:40:10.920725
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:40:10.920725
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:40:10.920725
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:40:10.920725
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,8,2026-02-04 16:40:11.999427
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:40:11.999427
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:40:11.999427
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,8,2026-02-04 16:40:11.999427
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:40:11.999427
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:40:11.999427
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:40:11.999427
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,9,2026-02-04 16:40:13.042183
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:40:13.042183
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:40:13.042183
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,9,2026-02-04 16:40:13.042183
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:40:13.042183
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:40:13.042183
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:40:13.042183
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,10,2026-02-04 16:40:14.091267
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:40:14.091267
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:40:14.091267
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,10,2026-02-04 16:40:14.091267
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:40:14.091267
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:40:14.091267
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:40:14.091267
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,11,2026-02-04 16:40:15.188732
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:40:15.188732
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:40:15.188732
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,11,2026-02-04 16:40:15.188732
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:40:15.188732
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:40:15.188732
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:40:15.188732
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,12,2026-02-04 16:40:15.801672
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:40:15.801672
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:40:15.801672
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,12,2026-02-04 16:40:15.801672
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:40:15.801672
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:40:15.801672
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:40:15.801672
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,13,2026-02-04 16:40:16.853846
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:40:16.853846
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:40:16.853846
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,13,2026-02-04 16:40:16.853846
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:40:16.853846
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:40:16.853846
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:40:16.853846
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,14,2026-02-04 16:40:17.892800
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:40:17.892800
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:40:17.892800
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,14,2026-02-04 16:40:17.892800
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:40:17.892800
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:40:17.892800
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:40:17.892800
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,15,2026-02-04 16:40:18.933923
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:40:18.933923
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:40:18.933923
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,15,2026-02-04 16:40:18.933923
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:40:18.933923
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:40:18.933923
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:40:18.933923
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,16,2026-02-04 16:40:19.969281
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:40:19.969281
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:40:19.969281
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,16,2026-02-04 16:40:19.969281
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:40:19.969281
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:40:19.969281
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:40:19.969281
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,17,2026-02-04 16:40:21.016422
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:40:21.016422
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:40:21.016422
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,17,2026-02-04 16:40:21.016422
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:40:21.016422
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:40:21.016422
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:40:21.016422
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,18,2026-02-04 16:40:22.059623
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:40:22.059623
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:40:22.059623
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,18,2026-02-04 16:40:22.059623
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:40:22.059623
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:40:22.059623
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:40:22.059623
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,19,2026-02-04 16:40:23.099748
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:40:23.099748
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:40:23.099748
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,19,2026-02-04 16:40:23.099748
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:40:23.099748
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:40:23.099748
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:40:23.099748
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,20,2026-02-04 16:40:24.235971
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:40:24.235971
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:40:24.235971
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,20,2026-02-04 16:40:24.235971
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:40:24.235971
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:40:24.235971
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:40:24.235971
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,21,2026-02-04 16:40:24.826813
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:40:24.826813
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:40:24.826813
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,21,2026-02-04 16:40:24.826813
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:40:24.826813
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:40:24.826813
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:40:24.826813
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,22,2026-02-04 16:40:25.881782
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:40:25.881782
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:40:25.881782
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,22,2026-02-04 16:40:25.881782
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:40:25.881782
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:40:25.881782
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:40:25.881782
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,23,2026-02-04 16:40:26.923265
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:40:26.923265
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:40:26.923265
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,23,2026-02-04 16:40:26.923265
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:40:26.923265
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:40:26.923265
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:40:26.923265
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,24,2026-02-04 16:40:27.961781
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:40:27.961781
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:40:27.961781
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,24,2026-02-04 16:40:27.961781
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:40:27.961781
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:40:27.961781
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:40:27.961781
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,25,2026-02-04 16:40:28.997991
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:40:28.997991
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:40:28.997991
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,25,2026-02-04 16:40:28.997991
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:40:28.997991
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:40:28.997991
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:40:28.997991
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,26,2026-02-04 16:40:30.043969
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:40:30.043969
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:40:30.043969
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,26,2026-02-04 16:40:30.043969
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:40:30.043969
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:40:30.043969
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:40:30.043969
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,27,2026-02-04 16:40:31.132604
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:40:31.132604
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:40:31.132604
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,27,2026-02-04 16:40:31.132604
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:40:31.132604
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:40:31.132604
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:40:31.132604
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,28,2026-02-04 16:40:32.173299
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:40:32.173299
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:40:32.173299
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,28,2026-02-04 16:40:32.173299
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:40:32.173299
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:40:32.173299
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:40:32.173299
NG,2.33,2.31,2.35,800000.0,800000.0,0,0,0,0,0,0,29,2026-02-04 16:40:33.265534
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:40:33.265534
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:40:33.265534
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,29,2026-02-04 16:40:33.265534
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:40:33.265534
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:40:33.265534
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:40:33.265534
NG,2.33,2.31,2.35,800000.0,800000.0,0,0,0,0,0,0,30,2026-02-04 16:40:33.817973
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:40:33.817973
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:40:33.817973
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,30,2026-02-04 16:40:33.817973
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:40:33.817973
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:40:33.817973
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:40:33.817973
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,31,2026-02-04 16:40:34.945749
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:40:34.945749
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:40:34.945749
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,31,2026-02-04 16:40:34.945749
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:40:34.945749
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:40:34.945749
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:40:34.945749
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,32,2026-02-04 16:40:35.995082
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:40:35.995082
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:40:35.995082
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,32,2026-02-04 16:40:35.995082
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:40:35.995082
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:40:35.995082
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:40:35.995082
NG,2.33,2.31,2.35,800000.0,800000.0,0,0,0,0,0,0,33,2026-02-04 16:40:37.034727
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,33,2026-02-04 16:40:37.034727
