ticker,last_price,bid_price,ask_price,SELL_UOTB-P,BUY_ANON,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-D,SELL_BABS-P,SELL_ANON,BUY_UOTB-P,tick,timestamp
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,83,2026-02-04 17:08:32.671787
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,83,2026-02-04 17:08:32.671787
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,83,2026-02-04 17:08:32.671787
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.723656
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.723656
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.723656
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.723656
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.723656
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.723656
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,84,2026-02-04 17:08:33.723656
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.407935
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.407935
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.407935
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.407935
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.407935
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.407935
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,85,2026-02-04 17:08:34.407935
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.523896
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.523896
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.523896
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.523896
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.523896
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.523896
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,86,2026-02-04 17:08:35.523896
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.565468
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.565468
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.565468
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.565468
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.565468
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.565468
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,87,2026-02-04 17:08:36.565468
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.607539
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.607539
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.607539
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.607539
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.607539
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.607539
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:08:37.607539
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.651929
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.651929
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.651929
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.651929
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.651929
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.651929
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,89,2026-02-04 17:08:38.651929
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.690118
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.690118
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.690118
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.690118
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.690118
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.690118
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,90,2026-02-04 17:08:39.690118
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.730215
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.730215
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.730215
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.730215
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.730215
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.730215
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:08:40.730215
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.765686
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.765686
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.765686
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.765686
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.765686
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.765686
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:08:41.765686
NG,2.14,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.804081
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.804081
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.804081
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.804081
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.804081
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.804081
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:08:42.804081
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.386727
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.386727
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.386727
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.386727
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.386727
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.386727
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:08:43.386727
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.507990
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.507990
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.507990
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.507990
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.507990
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.507990
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:08:44.507990
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.553809
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.553809
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.553809
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.553809
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.553809
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.553809
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:08:45.553809
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.612545
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.612545
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.612545
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.612545
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.612545
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.612545
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:08:46.612545
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.678013
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.678013
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.678013
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.678013
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.678013
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.678013
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,98,2026-02-04 17:08:47.678013
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.738485
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.738485
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.738485
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.738485
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.738485
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.738485
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,99,2026-02-04 17:08:48.738485
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.799321
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.799321
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.799321
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.799321
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.799321
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.799321
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,100,2026-02-04 17:08:49.799321
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.448745
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.448745
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.448745
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.448745
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.448745
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.448745
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,101,2026-02-04 17:08:50.448745
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.589070
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.589070
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.589070
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.589070
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.589070
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.589070
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,102,2026-02-04 17:08:51.589070
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.799411
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.799411
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.799411
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.799411
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.799411
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.799411
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,103,2026-02-04 17:08:52.799411
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,104,2026-02-04 17:08:53.474384
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,104,2026-02-04 17:08:53.474384
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,104,2026-02-04 17:08:53.474384
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,104,2026-02-04 17:08:53.474384
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,104,2026-02-04 17:08:53.474384
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,104,2026-02-04 17:08:53.474384
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,104,2026-02-04 17:08:53.474384
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,105,2026-02-04 17:08:54.657502
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,105,2026-02-04 17:08:54.657502
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,105,2026-02-04 17:08:54.657502
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,105,2026-02-04 17:08:54.657502
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,105,2026-02-04 17:08:54.657502
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,105,2026-02-04 17:08:54.657502
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,105,2026-02-04 17:08:54.657502
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,106,2026-02-04 17:08:55.695570
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,106,2026-02-04 17:08:55.695570
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,106,2026-02-04 17:08:55.695570
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,106,2026-02-04 17:08:55.695570
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,106,2026-02-04 17:08:55.695570
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,106,2026-02-04 17:08:55.695570
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,106,2026-02-04 17:08:55.695570
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,107,2026-02-04 17:08:56.745900
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,107,2026-02-04 17:08:56.745900
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,107,2026-02-04 17:08:56.745900
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,107,2026-02-04 17:08:56.745900
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,107,2026-02-04 17:08:56.745900
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,107,2026-02-04 17:08:56.745900
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,107,2026-02-04 17:08:56.745900
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,108,2026-02-04 17:08:57.780887
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,108,2026-02-04 17:08:57.780887
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,108,2026-02-04 17:08:57.780887
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,108,2026-02-04 17:08:57.780887
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,108,2026-02-04 17:08:57.780887
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,108,2026-02-04 17:08:57.780887
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,108,2026-02-04 17:08:57.780887
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,109,2026-02-04 17:08:58.813791
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,109,2026-02-04 17:08:58.813791
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,109,2026-02-04 17:08:58.813791
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,109,2026-02-04 17:08:58.813791
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,109,2026-02-04 17:08:58.813791
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,109,2026-02-04 17:08:58.813791
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,109,2026-02-04 17:08:58.813791
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,110,2026-02-04 17:08:59.857169
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,110,2026-02-04 17:08:59.857169
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,110,2026-02-04 17:08:59.857169
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,110,2026-02-04 17:08:59.857169
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,110,2026-02-04 17:08:59.857169
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,110,2026-02-04 17:08:59.857169
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,110,2026-02-04 17:08:59.857169
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,0,111,2026-02-04 17:09:01.009473
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,111,2026-02-04 17:09:01.009473
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,111,2026-02-04 17:09:01.009473
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,111,2026-02-04 17:09:01.009473
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,111,2026-02-04 17:09:01.009473
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,111,2026-02-04 17:09:01.009473
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,111,2026-02-04 17:09:01.009473
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,0,112,2026-02-04 17:09:01.589745
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,112,2026-02-04 17:09:01.589745
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,112,2026-02-04 17:09:01.589745
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,112,2026-02-04 17:09:01.589745
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,112,2026-02-04 17:09:01.589745
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,112,2026-02-04 17:09:01.589745
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,112,2026-02-04 17:09:01.589745
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,113,2026-02-04 17:09:02.636581
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,113,2026-02-04 17:09:02.636581
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,113,2026-02-04 17:09:02.636581
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,113,2026-02-04 17:09:02.636581
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,113,2026-02-04 17:09:02.636581
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,113,2026-02-04 17:09:02.636581
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,113,2026-02-04 17:09:02.636581
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,114,2026-02-04 17:09:03.713199
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,114,2026-02-04 17:09:03.713199
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,114,2026-02-04 17:09:03.713199
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,114,2026-02-04 17:09:03.713199
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,114,2026-02-04 17:09:03.713199
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,114,2026-02-04 17:09:03.713199
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,114,2026-02-04 17:09:03.713199
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,115,2026-02-04 17:09:04.807002
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,115,2026-02-04 17:09:04.807002
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,115,2026-02-04 17:09:04.807002
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,115,2026-02-04 17:09:04.807002
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,115,2026-02-04 17:09:04.807002
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,115,2026-02-04 17:09:04.807002
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,115,2026-02-04 17:09:04.807002
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,116,2026-02-04 17:09:05.855304
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,116,2026-02-04 17:09:05.855304
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,116,2026-02-04 17:09:05.855304
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,116,2026-02-04 17:09:05.855304
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,116,2026-02-04 17:09:05.855304
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,116,2026-02-04 17:09:05.855304
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,116,2026-02-04 17:09:05.855304
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,117,2026-02-04 17:09:06.898495
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,117,2026-02-04 17:09:06.898495
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,117,2026-02-04 17:09:06.898495
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,117,2026-02-04 17:09:06.898495
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,117,2026-02-04 17:09:06.898495
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,117,2026-02-04 17:09:06.898495
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,0,0,117,2026-02-04 17:09:06.898495
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,118,2026-02-04 17:09:07.494700
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,118,2026-02-04 17:09:07.494700
