ticker,last_price,bid_price,ask_price,SELL_UOTB-P,BUY_ANON,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-D,SELL_BABS-P,SELL_ANON,BUY_UOTB-P,tick,timestamp
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,88,2026-02-04 16:55:05.359442
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:55:05.359442
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:55:05.359442
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:55:05.359442
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:55:05.359442
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,89,2026-02-04 16:55:06.517722
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:55:06.517722
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,89,2026-02-04 16:55:06.517722
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:55:06.517722
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:55:06.517722
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:55:06.517722
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:55:06.517722
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,90,2026-02-04 16:55:07.545783
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:55:07.545783
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,90,2026-02-04 16:55:07.545783
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:55:07.545783
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:55:07.545783
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:55:07.545783
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:55:07.545783
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,91,2026-02-04 16:55:08.578728
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:55:08.578728
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,91,2026-02-04 16:55:08.578728
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:55:08.578728
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:55:08.578728
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:55:08.578728
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:55:08.578728
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,92,2026-02-04 16:55:09.615904
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:55:09.615904
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,92,2026-02-04 16:55:09.615904
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:55:09.615904
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:55:09.615904
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:55:09.615904
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:55:09.615904
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,93,2026-02-04 16:55:10.653124
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:55:10.653124
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,93,2026-02-04 16:55:10.653124
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:55:10.653124
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:55:10.653124
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:55:10.653124
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:55:10.653124
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,94,2026-02-04 16:55:11.694083
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:55:11.694083
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,94,2026-02-04 16:55:11.694083
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:55:11.694083
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:55:11.694083
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:55:11.694083
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:55:11.694083
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,95,2026-02-04 16:55:12.731201
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:55:12.731201
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,95,2026-02-04 16:55:12.731201
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:55:12.731201
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:55:12.731201
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:55:12.731201
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:55:12.731201
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,96,2026-02-04 16:55:13.776450
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:55:13.776450
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,96,2026-02-04 16:55:13.776450
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:55:13.776450
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:55:13.776450
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:55:13.776450
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:55:13.776450
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,97,2026-02-04 16:55:14.910715
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:55:14.910715
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,97,2026-02-04 16:55:14.910715
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:55:14.910715
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:55:14.910715
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:55:14.910715
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:55:14.910715
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,98,2026-02-04 16:55:15.486660
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:55:15.486660
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,98,2026-02-04 16:55:15.486660
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:55:15.486660
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:55:15.486660
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:55:15.486660
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:55:15.486660
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,99,2026-02-04 16:55:16.630397
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:55:16.630397
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,99,2026-02-04 16:55:16.630397
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:55:16.630397
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:55:16.630397
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:55:16.630397
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:55:16.630397
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,100,2026-02-04 16:55:17.704901
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:55:17.704901
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,100,2026-02-04 16:55:17.704901
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:55:17.704901
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:55:17.704901
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:55:17.704901
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:55:17.704901
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,101,2026-02-04 16:55:18.947662
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:55:18.947662
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,101,2026-02-04 16:55:18.947662
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:55:18.947662
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:55:18.947662
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:55:18.947662
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:55:18.947662
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,102,2026-02-04 16:55:19.587828
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:55:19.587828
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,102,2026-02-04 16:55:19.587828
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:55:19.587828
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:55:19.587828
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:55:19.587828
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:55:19.587828
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,103,2026-02-04 16:55:20.630694
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:55:20.630694
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,103,2026-02-04 16:55:20.630694
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:55:20.630694
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:55:20.630694
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:55:20.630694
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:55:20.630694
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,104,2026-02-04 16:55:21.680110
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:55:21.680110
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,104,2026-02-04 16:55:21.680110
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:55:21.680110
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:55:21.680110
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:55:21.680110
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:55:21.680110
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,105,2026-02-04 16:55:22.736469
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:55:22.736469
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,105,2026-02-04 16:55:22.736469
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:55:22.736469
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:55:22.736469
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:55:22.736469
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:55:22.736469
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,106,2026-02-04 16:55:23.784335
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:55:23.784335
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,106,2026-02-04 16:55:23.784335
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:55:23.784335
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:55:23.784335
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:55:23.784335
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:55:23.784335
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,107,2026-02-04 16:55:24.826278
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:55:24.826278
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,107,2026-02-04 16:55:24.826278
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:55:24.826278
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:55:24.826278
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:55:24.826278
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:55:24.826278
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,108,2026-02-04 16:55:25.945756
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:55:25.945756
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,108,2026-02-04 16:55:25.945756
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:55:25.945756
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:55:25.945756
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:55:25.945756
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:55:25.945756
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,109,2026-02-04 16:55:26.497983
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:55:26.497983
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,109,2026-02-04 16:55:26.497983
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:55:26.497983
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:55:26.497983
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:55:26.497983
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:55:26.497983
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,110,2026-02-04 16:55:27.554732
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:55:27.554732
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,110,2026-02-04 16:55:27.554732
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:55:27.554732
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:55:27.554732
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:55:27.554732
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:55:27.554732
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,111,2026-02-04 16:55:28.614707
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:55:28.614707
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,111,2026-02-04 16:55:28.614707
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:55:28.614707
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:55:28.614707
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:55:28.614707
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:55:28.614707
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,112,2026-02-04 16:55:29.671959
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:55:29.671959
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,112,2026-02-04 16:55:29.671959
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:55:29.671959
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:55:29.671959
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:55:29.671959
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:55:29.671959
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,113,2026-02-04 16:55:30.706445
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:55:30.706445
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,113,2026-02-04 16:55:30.706445
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:55:30.706445
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:55:30.706445
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:55:30.706445
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:55:30.706445
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,114,2026-02-04 16:55:31.737928
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:55:31.737928
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,114,2026-02-04 16:55:31.737928
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:55:31.737928
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:55:31.737928
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:55:31.737928
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:55:31.737928
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,115,2026-02-04 16:55:32.781857
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:55:32.781857
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,115,2026-02-04 16:55:32.781857
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:55:32.781857
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:55:32.781857
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:55:32.781857
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:55:32.781857
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,116,2026-02-04 16:55:33.825698
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:55:33.825698
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,116,2026-02-04 16:55:33.825698
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:55:33.825698
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:55:33.825698
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:55:33.825698
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:55:33.825698
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,117,2026-02-04 16:55:34.857611
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:55:34.857611
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,117,2026-02-04 16:55:34.857611
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:55:34.857611
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:55:34.857611
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:55:34.857611
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:55:34.857611
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,118,2026-02-04 16:55:35.898826
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:55:35.898826
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,118,2026-02-04 16:55:35.898826
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:55:35.898826
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:55:35.898826
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:55:35.898826
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:55:35.898826
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,119,2026-02-04 16:55:36.986755
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:55:36.986755
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,119,2026-02-04 16:55:36.986755
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:55:36.986755
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:55:36.986755
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:55:36.986755
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:55:36.986755
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,120,2026-02-04 16:55:37.512128
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:55:37.512128
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,120,2026-02-04 16:55:37.512128
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:55:37.512128
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:55:37.512128
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:55:37.512128
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:55:37.512128
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,121,2026-02-04 16:55:38.612074
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:55:38.612074
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,121,2026-02-04 16:55:38.612074
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:55:38.612074
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:55:38.612074
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:55:38.612074
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:55:38.612074
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,122,2026-02-04 16:55:39.658918
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:55:39.658918
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,122,2026-02-04 16:55:39.658918
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:55:39.658918
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:55:39.658918
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:55:39.658918
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:55:39.658918
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,123,2026-02-04 16:55:40.700403
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,123,2026-02-04 16:55:40.700403
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,123,2026-02-04 16:55:40.700403
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,123,2026-02-04 16:55:40.700403
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,123,2026-02-04 16:55:40.700403
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,123,2026-02-04 16:55:40.700403
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,123,2026-02-04 16:55:40.700403
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,124,2026-02-04 16:55:41.735613
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,124,2026-02-04 16:55:41.735613
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,124,2026-02-04 16:55:41.735613
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,124,2026-02-04 16:55:41.735613
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,124,2026-02-04 16:55:41.735613
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,124,2026-02-04 16:55:41.735613
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,124,2026-02-04 16:55:41.735613
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,125,2026-02-04 16:55:42.780346
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,125,2026-02-04 16:55:42.780346
ELEC-day3,21.36,21.35,21.36,402.0,402.0,0,0,0,0,0,0,125,2026-02-04 16:55:42.780346
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,125,2026-02-04 16:55:42.780346
