ticker,last_price,bid_price,ask_price,SELL_UOTB-P,BUY_ANON,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-D,SELL_BABS-P,SELL_ANON,BUY_UOTB-P,tick,timestamp
ELEC-day2,20.01,20.0,0.0,250.0,,0,0,0,0,0,0,86,2026-02-04 16:18:57.975473
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:18:57.975473
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:18:57.975473
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:18:57.975473
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:18:57.975473
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:18:57.975473
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,87,2026-02-04 16:18:59.018225
ELEC-day2,20.01,20.0,0.0,250.0,,0,0,0,0,0,0,87,2026-02-04 16:18:59.018225
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:18:59.018225
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:18:59.018225
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:18:59.018225
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:18:59.018225
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:18:59.018225
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,88,2026-02-04 16:19:00.070081
ELEC-day2,20.01,20.0,0.0,250.0,,0,0,0,0,0,0,88,2026-02-04 16:19:00.070081
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:19:00.070081
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:19:00.070081
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:19:00.070081
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:19:00.070081
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:19:00.070081
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,89,2026-02-04 16:19:01.112468
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,89,2026-02-04 16:19:01.112468
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:19:01.112468
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:19:01.112468
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:19:01.112468
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:19:01.112468
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:19:01.112468
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,90,2026-02-04 16:19:02.159880
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,90,2026-02-04 16:19:02.159880
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:19:02.159880
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:19:02.159880
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:19:02.159880
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:19:02.159880
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:19:02.159880
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,91,2026-02-04 16:19:03.207195
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,91,2026-02-04 16:19:03.207195
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:19:03.207195
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:19:03.207195
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:19:03.207195
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:19:03.207195
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:19:03.207195
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,92,2026-02-04 16:19:04.256937
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,92,2026-02-04 16:19:04.256937
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:19:04.256937
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:19:04.256937
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:19:04.256937
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:19:04.256937
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:19:04.256937
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,93,2026-02-04 16:19:05.352163
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,93,2026-02-04 16:19:05.352163
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:19:05.352163
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:19:05.352163
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:19:05.352163
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:19:05.352163
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:19:05.352163
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,94,2026-02-04 16:19:05.988654
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,94,2026-02-04 16:19:05.988654
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:19:05.988654
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:19:05.988654
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:19:05.988654
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:19:05.988654
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:19:05.988654
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,95,2026-02-04 16:19:07.045549
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,95,2026-02-04 16:19:07.045549
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:19:07.045549
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:19:07.045549
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:19:07.045549
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:19:07.045549
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:19:07.045549
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,96,2026-02-04 16:19:08.084686
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,96,2026-02-04 16:19:08.084686
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:19:08.084686
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:19:08.084686
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:19:08.084686
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:19:08.084686
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:19:08.084686
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,97,2026-02-04 16:19:09.115360
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,97,2026-02-04 16:19:09.115360
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:19:09.115360
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:19:09.115360
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:19:09.115360
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:19:09.115360
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:19:09.115360
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,98,2026-02-04 16:19:10.213241
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,98,2026-02-04 16:19:10.213241
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:19:10.213241
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:19:10.213241
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:19:10.213241
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:19:10.213241
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:19:10.213241
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,99,2026-02-04 16:19:11.254419
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,99,2026-02-04 16:19:11.254419
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:19:11.254419
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:19:11.254419
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:19:11.254419
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:19:11.254419
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:19:11.254419
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,100,2026-02-04 16:19:12.288833
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,100,2026-02-04 16:19:12.288833
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:19:12.288833
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:19:12.288833
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:19:12.288833
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:19:12.288833
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:19:12.288833
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,101,2026-02-04 16:19:13.322220
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,101,2026-02-04 16:19:13.322220
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:19:13.322220
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:19:13.322220
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:19:13.322220
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:19:13.322220
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:19:13.322220
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,102,2026-02-04 16:19:14.412202
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,102,2026-02-04 16:19:14.412202
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:19:14.412202
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:19:14.412202
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:19:14.412202
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:19:14.412202
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:19:14.412202
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,103,2026-02-04 16:19:14.953049
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,103,2026-02-04 16:19:14.953049
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:19:14.953049
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:19:14.953049
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:19:14.953049
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:19:14.953049
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:19:14.953049
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,104,2026-02-04 16:19:16.054565
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,104,2026-02-04 16:19:16.054565
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:19:16.054565
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:19:16.054565
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:19:16.054565
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:19:16.054565
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:19:16.054565
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,105,2026-02-04 16:19:17.086907
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,105,2026-02-04 16:19:17.086907
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:19:17.086907
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:19:17.086907
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:19:17.086907
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:19:17.086907
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:19:17.086907
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,106,2026-02-04 16:19:18.119884
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,106,2026-02-04 16:19:18.119884
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:19:18.119884
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:19:18.119884
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:19:18.119884
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:19:18.119884
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:19:18.119884
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,107,2026-02-04 16:19:19.152447
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,107,2026-02-04 16:19:19.152447
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:19:19.152447
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:19:19.152447
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:19:19.152447
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:19:19.152447
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:19:19.152447
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,108,2026-02-04 16:19:20.185742
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,108,2026-02-04 16:19:20.185742
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:19:20.185742
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:19:20.185742
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:19:20.185742
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:19:20.185742
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:19:20.185742
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,109,2026-02-04 16:19:21.224929
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,109,2026-02-04 16:19:21.224929
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:19:21.224929
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:19:21.224929
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:19:21.224929
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:19:21.224929
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:19:21.224929
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,110,2026-02-04 16:19:22.267925
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,110,2026-02-04 16:19:22.267925
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:19:22.267925
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:19:22.267925
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:19:22.267925
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:19:22.267925
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:19:22.267925
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,111,2026-02-04 16:19:23.315150
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,111,2026-02-04 16:19:23.315150
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:19:23.315150
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:19:23.315150
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:19:23.315150
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:19:23.315150
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:19:23.315150
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,112,2026-02-04 16:19:24.398431
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,112,2026-02-04 16:19:24.398431
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:19:24.398431
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:19:24.398431
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:19:24.398431
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:19:24.398431
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:19:24.398431
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,113,2026-02-04 16:19:25.006306
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,113,2026-02-04 16:19:25.006306
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:19:25.006306
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:19:25.006306
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:19:25.006306
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:19:25.006306
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:19:25.006306
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,114,2026-02-04 16:19:26.149900
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,114,2026-02-04 16:19:26.149900
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:19:26.149900
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:19:26.149900
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:19:26.149900
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:19:26.149900
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:19:26.149900
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,115,2026-02-04 16:19:27.199312
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,115,2026-02-04 16:19:27.199312
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:19:27.199312
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:19:27.199312
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:19:27.199312
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:19:27.199312
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:19:27.199312
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,116,2026-02-04 16:19:28.243025
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,116,2026-02-04 16:19:28.243025
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:19:28.243025
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:19:28.243025
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:19:28.243025
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:19:28.243025
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:19:28.243025
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,117,2026-02-04 16:19:29.286908
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,117,2026-02-04 16:19:29.286908
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:19:29.286908
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:19:29.286908
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:19:29.286908
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:19:29.286908
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:19:29.286908
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,118,2026-02-04 16:19:30.329201
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,118,2026-02-04 16:19:30.329201
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:19:30.329201
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:19:30.329201
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:19:30.329201
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:19:30.329201
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:19:30.329201
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,119,2026-02-04 16:19:31.364846
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,119,2026-02-04 16:19:31.364846
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:19:31.364846
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:19:31.364846
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:19:31.364846
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:19:31.364846
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:19:31.364846
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,120,2026-02-04 16:19:32.401209
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,120,2026-02-04 16:19:32.401209
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:19:32.401209
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:19:32.401209
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:19:32.401209
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:19:32.401209
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:19:32.401209
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,121,2026-02-04 16:19:33.512988
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,121,2026-02-04 16:19:33.512988
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:19:33.512988
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:19:33.512988
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:19:33.512988
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:19:33.512988
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,121,2026-02-04 16:19:33.512988
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,122,2026-02-04 16:19:34.175123
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,122,2026-02-04 16:19:34.175123
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:19:34.175123
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:19:34.175123
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:19:34.175123
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:19:34.175123
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,122,2026-02-04 16:19:34.175123
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,123,2026-02-04 16:19:35.216683
ELEC-day2,20.0,20.0,0.0,250.0,,0,0,0,0,0,0,123,2026-02-04 16:19:35.216683
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,123,2026-02-04 16:19:35.216683
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,123,2026-02-04 16:19:35.216683
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,123,2026-02-04 16:19:35.216683
