ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-1,SELL_GIOT-2,BUY_GIOT-3,BUY_GIOT-2,SELL_UEBR-1,SELL_GIOT-1,SELL_GIOT-3,tick,timestamp
COMP,25.03,25.01,25.03,145000.0,138600.0,0,0,0,0,0,0,0,0,233,2026-02-03 11:16:24.111670
RITC,10.13,10.11,10.13,197500.0,200700.0,0,0,0,0,0,0,0,0,234,2026-02-03 11:16:25.145628
COMP,25.04,25.01,25.04,145000.0,138600.0,0,0,0,0,0,0,0,0,234,2026-02-03 11:16:25.145628
RITC,10.13,10.12,10.13,198100.0,200700.0,0,0,0,0,0,0,0,0,235,2026-02-03 11:16:26.172308
COMP,25.1,25.06,25.1,144500.0,139300.0,0,0,0,0,0,0,0,0,235,2026-02-03 11:16:26.172308
RITC,10.13,10.11,10.13,197500.0,200300.0,0,0,0,0,0,0,0,0,236,2026-02-03 11:16:27.203948
COMP,25.1,25.06,25.1,144500.0,139300.0,0,0,0,0,0,0,0,0,236,2026-02-03 11:16:27.203948
RITC,10.13,10.11,10.13,196900.0,191100.0,0,0,0,0,0,0,0,0,237,2026-02-03 11:16:28.233819
COMP,25.0,25.0,25.1,145700.0,140900.0,0,0,0,0,0,0,0,0,237,2026-02-03 11:16:28.233819
RITC,10.13,10.13,10.14,199000.0,179900.0,0,0,0,0,0,0,0,0,238,2026-02-03 11:16:29.262193
COMP,25.0,25.0,25.1,145700.0,138500.0,0,0,0,0,0,0,0,0,238,2026-02-03 11:16:29.262193
RITC,10.14,10.13,10.14,199000.0,171700.0,0,0,0,0,0,0,0,0,239,2026-02-03 11:16:30.294681
COMP,25.0,25.0,25.09,145700.0,135300.0,0,0,0,0,0,0,0,0,239,2026-02-03 11:16:30.294681
RITC,10.09,10.13,10.15,202200.0,152600.0,0,0,0,0,0,0,0,0,240,2026-02-03 11:16:31.321160
COMP,24.99,24.99,25.09,146200.0,135300.0,0,0,0,0,0,0,0,0,240,2026-02-03 11:16:31.321160
RITC,10.15,10.15,10.21,199800.0,141700.0,0,0,0,0,0,0,0,0,241,2026-02-03 11:16:32.356479
COMP,24.99,24.99,25.06,146200.0,133500.0,0,0,0,0,0,0,0,0,241,2026-02-03 11:16:32.356479
RITC,10.15,10.16,10.21,200500.0,141700.0,0,0,0,0,0,0,0,0,242,2026-02-03 11:16:32.891268
COMP,24.99,24.99,25.01,146200.0,135400.0,0,0,0,0,0,0,0,0,242,2026-02-03 11:16:32.891268
RITC,10.15,10.16,10.2,201000.0,152900.0,0,0,0,0,0,0,0,0,243,2026-02-03 11:16:33.929366
COMP,24.99,24.99,25.01,146200.0,136700.0,0,0,0,0,0,0,0,0,243,2026-02-03 11:16:33.929366
RITC,10.16,10.16,10.2,199500.0,152900.0,0,0,0,0,0,0,0,0,244,2026-02-03 11:16:34.962819
COMP,24.99,24.99,25.01,146200.0,137200.0,0,0,0,0,0,0,0,0,244,2026-02-03 11:16:34.962819
RITC,10.2,10.16,10.2,199500.0,164200.0,0,0,0,0,0,0,0,0,245,2026-02-03 11:16:35.994294
COMP,24.98,24.98,25.01,144700.0,137200.0,0,0,0,0,0,0,0,0,245,2026-02-03 11:16:35.994294
RITC,10.15,10.15,10.18,198700.0,172100.0,0,0,0,0,0,0,0,0,246,2026-02-03 11:16:37.020180
COMP,24.98,24.98,25.01,144700.0,137500.0,0,0,0,0,0,0,0,0,246,2026-02-03 11:16:37.020180
RITC,10.15,10.15,10.18,198700.0,180200.0,0,0,0,0,0,0,0,0,247,2026-02-03 11:16:38.050564
COMP,24.98,24.98,25.01,146100.0,137500.0,0,0,0,0,0,0,0,0,247,2026-02-03 11:16:38.050564
RITC,10.15,10.15,10.18,201300.0,180200.0,0,0,0,0,0,0,0,0,248,2026-02-03 11:16:39.073734
COMP,24.97,24.97,25.01,144300.0,137500.0,0,0,0,0,0,0,0,0,248,2026-02-03 11:16:39.073734
RITC,10.14,10.14,10.18,199100.0,191800.0,0,0,0,0,0,0,0,0,249,2026-02-03 11:16:40.103194
COMP,24.97,24.97,25.01,144500.0,137500.0,0,0,0,0,0,0,0,0,249,2026-02-03 11:16:40.103194
RITC,10.14,10.14,10.16,199100.0,199000.0,0,0,0,0,0,0,0,0,250,2026-02-03 11:16:41.134558
COMP,24.97,24.97,25.01,141900.0,137500.0,0,0,0,0,0,0,0,0,250,2026-02-03 11:16:41.134558
RITC,10.12,10.12,10.14,197900.0,198200.0,0,0,0,0,0,0,0,0,251,2026-02-03 11:16:42.162352
COMP,24.97,24.97,25.01,144600.0,137500.0,0,0,0,0,0,0,0,0,251,2026-02-03 11:16:42.162352
RITC,10.12,10.12,10.14,197900.0,198200.0,0,0,0,0,0,0,0,0,252,2026-02-03 11:16:43.190100
COMP,24.96,24.96,25.01,144100.0,137500.0,0,0,0,0,0,0,0,0,252,2026-02-03 11:16:43.190100
RITC,10.11,10.13,10.14,200900.0,198200.0,0,0,0,0,0,0,0,0,253,2026-02-03 11:16:44.220098
COMP,24.96,24.96,25.01,144100.0,137600.0,0,0,0,0,0,0,0,0,253,2026-02-03 11:16:44.220098
RITC,10.1,10.1,10.13,199000.0,198400.0,0,0,0,0,0,0,0,0,254,2026-02-03 11:16:45.251478
COMP,24.96,24.96,25.01,144000.0,137600.0,0,0,0,0,0,0,0,0,254,2026-02-03 11:16:45.251478
RITC,10.14,10.1,10.14,199000.0,197900.0,0,0,0,0,0,0,0,0,255,2026-02-03 11:16:46.281151
COMP,24.96,24.96,24.98,144000.0,138600.0,0,0,0,0,0,0,0,0,255,2026-02-03 11:16:46.281151
RITC,10.16,10.1,10.16,199000.0,195700.0,0,0,0,0,0,0,0,0,256,2026-02-03 11:16:47.307995
COMP,24.96,24.96,24.98,144000.0,138600.0,0,0,0,0,0,0,0,0,256,2026-02-03 11:16:47.307995
RITC,10.16,10.1,10.13,199000.0,194500.0,0,0,0,0,0,0,0,0,257,2026-02-03 11:16:48.340641
COMP,24.96,24.96,24.98,142700.0,140100.0,0,0,0,0,0,0,0,0,257,2026-02-03 11:16:48.340641
RITC,10.13,10.11,10.13,200000.0,195000.0,0,0,0,0,0,0,0,0,258,2026-02-03 11:16:49.371111
COMP,24.96,24.96,24.98,144100.0,140100.0,0,0,0,0,0,0,0,0,258,2026-02-03 11:16:49.371111
RITC,10.13,10.12,10.13,200200.0,196300.0,0,0,0,0,0,0,0,0,259,2026-02-03 11:16:50.416535
COMP,24.96,24.95,24.98,144400.0,140100.0,0,0,0,0,0,0,0,0,259,2026-02-03 11:16:50.416535
RITC,10.13,10.12,10.13,199500.0,196300.0,0,0,0,0,0,0,0,0,260,2026-02-03 11:16:50.951308
COMP,24.95,24.95,24.98,144400.0,140100.0,0,0,0,0,0,0,0,0,260,2026-02-03 11:16:50.951308
RITC,10.13,10.12,10.13,199500.0,197700.0,0,0,0,0,0,0,0,0,261,2026-02-03 11:16:52.021608
COMP,24.95,24.95,24.98,144400.0,140100.0,0,0,0,0,0,0,0,0,261,2026-02-03 11:16:52.021608
RITC,10.13,10.12,10.13,201000.0,196900.0,0,0,0,0,0,0,0,0,262,2026-02-03 11:16:53.087333
COMP,24.95,24.95,24.98,144100.0,140100.0,0,0,0,0,0,0,0,0,262,2026-02-03 11:16:53.087333
RITC,10.12,10.11,10.12,198500.0,195900.0,0,0,0,0,0,0,0,0,263,2026-02-03 11:16:54.139491
COMP,24.94,24.94,24.98,144000.0,140400.0,0,0,0,0,0,0,0,0,263,2026-02-03 11:16:54.139491
RITC,10.16,10.11,10.12,198800.0,195300.0,0,0,0,0,0,0,0,0,264,2026-02-03 11:16:55.187497
COMP,24.94,24.94,24.98,144000.0,139100.0,0,0,0,0,0,0,0,0,264,2026-02-03 11:16:55.187497
RITC,10.09,10.09,10.16,202600.0,196900.0,0,0,0,0,0,0,0,0,265,2026-02-03 11:16:56.228390
COMP,24.94,24.94,24.98,144000.0,138400.0,0,0,0,0,0,0,0,0,265,2026-02-03 11:16:56.228390
RITC,10.09,10.09,10.11,202600.0,193000.0,0,0,0,0,0,0,0,0,266,2026-02-03 11:16:57.270053
COMP,24.94,24.94,24.98,144000.0,136400.0,0,0,0,0,0,0,0,0,266,2026-02-03 11:16:57.270053
RITC,10.09,10.09,10.1,202600.0,193600.0,0,0,0,0,0,0,0,0,267,2026-02-03 11:16:58.302383
COMP,24.94,24.94,24.97,144000.0,138700.0,0,0,0,0,0,0,0,0,267,2026-02-03 11:16:58.302383
RITC,10.09,10.09,10.1,199500.0,193000.0,0,0,0,0,0,0,0,0,268,2026-02-03 11:16:59.337201
COMP,24.94,24.94,24.97,143500.0,138700.0,0,0,0,0,0,0,0,0,268,2026-02-03 11:16:59.337201
RITC,10.09,10.08,10.09,198700.0,193200.0,0,0,0,0,0,0,0,0,269,2026-02-03 11:17:00.369446
COMP,24.93,24.93,24.97,142900.0,138700.0,0,0,0,0,0,0,0,0,269,2026-02-03 11:17:00.369446
RITC,10.08,10.08,10.09,200100.0,193200.0,0,0,0,0,0,0,0,0,270,2026-02-03 11:17:01.410080
COMP,24.93,24.93,24.96,142200.0,139100.0,0,0,0,0,0,0,0,0,270,2026-02-03 11:17:01.410080
RITC,10.08,10.08,10.09,192700.0,193200.0,0,0,0,0,0,0,0,0,271,2026-02-03 11:17:02.444652
COMP,24.93,24.93,24.96,142200.0,139200.0,0,0,0,0,0,0,0,0,271,2026-02-03 11:17:02.444652
RITC,10.07,10.07,10.09,193100.0,193200.0,0,0,0,0,0,0,0,0,272,2026-02-03 11:17:03.481575
COMP,24.91,24.91,24.96,142400.0,139200.0,0,0,0,0,0,0,0,0,272,2026-02-03 11:17:03.481575
RITC,10.07,10.07,10.09,193100.0,193600.0,0,0,0,0,0,0,0,0,273,2026-02-03 11:17:04.017646
COMP,24.91,24.91,24.96,142100.0,139200.0,0,0,0,0,0,0,0,0,273,2026-02-03 11:17:04.017646
RITC,10.07,10.07,10.09,191000.0,193200.0,0,0,0,0,0,0,0,0,274,2026-02-03 11:17:05.075596
COMP,24.9,24.9,24.96,145100.0,139200.0,0,0,0,0,0,0,0,0,274,2026-02-03 11:17:05.075596
RITC,10.06,10.06,10.09,191500.0,192700.0,0,0,0,0,0,0,0,0,275,2026-02-03 11:17:06.128641
COMP,24.9,24.9,24.96,145100.0,139200.0,0,0,0,0,0,0,0,0,275,2026-02-03 11:17:06.128641
RITC,10.06,10.06,10.09,190300.0,192700.0,0,0,0,0,0,0,0,0,276,2026-02-03 11:17:07.171347
COMP,24.89,24.89,24.96,142800.0,138800.0,0,0,0,0,0,0,0,0,276,2026-02-03 11:17:07.171347
RITC,10.06,10.06,10.08,190300.0,194200.0,0,0,0,0,0,0,0,0,277,2026-02-03 11:17:08.215446
COMP,24.89,24.89,24.96,142800.0,138000.0,0,0,0,0,0,0,0,0,277,2026-02-03 11:17:08.215446
RITC,10.06,10.06,10.08,190300.0,193500.0,0,0,0,0,0,0,0,0,278,2026-02-03 11:17:09.249573
COMP,24.89,24.89,24.96,142800.0,139500.0,0,0,0,0,0,0,0,0,278,2026-02-03 11:17:09.249573
RITC,10.06,10.07,10.08,191200.0,193000.0,0,0,0,0,0,0,0,0,279,2026-02-03 11:17:10.278339
COMP,24.89,24.89,24.96,143000.0,139500.0,0,0,0,0,0,0,0,0,279,2026-02-03 11:17:10.278339
RITC,10.08,10.07,10.09,191200.0,193300.0,0,0,0,0,0,0,0,0,280,2026-02-03 11:17:11.304480
COMP,24.89,24.89,24.93,143000.0,138300.0,0,0,0,0,0,0,0,0,280,2026-02-03 11:17:11.304480
RITC,10.08,10.07,10.08,193800.0,191400.0,0,0,0,0,0,0,0,0,281,2026-02-03 11:17:12.332102
COMP,24.89,24.89,24.93,143000.0,139700.0,0,0,0,0,0,0,0,0,281,2026-02-03 11:17:12.332102
RITC,10.07,10.07,10.08,193800.0,190200.0,0,0,0,0,0,0,0,0,282,2026-02-03 11:17:13.366934
COMP,24.87,24.87,24.88,142400.0,141700.0,0,0,0,0,0,0,0,0,282,2026-02-03 11:17:13.366934
RITC,10.07,10.07,10.08,195600.0,191100.0,0,0,0,0,0,0,0,0,283,2026-02-03 11:17:14.396071
COMP,24.87,24.87,24.88,142800.0,143000.0,0,0,0,0,0,0,0,0,283,2026-02-03 11:17:14.396071
RITC,10.06,10.06,10.08,195500.0,191600.0,0,0,0,0,0,0,0,0,284,2026-02-03 11:17:15.422187
COMP,24.87,24.87,24.88,142800.0,142100.0,0,0,0,0,0,0,0,0,284,2026-02-03 11:17:15.422187
RITC,10.06,10.06,10.08,196700.0,191600.0,0,0,0,0,0,0,0,0,285,2026-02-03 11:17:16.448714
COMP,24.87,24.87,24.88,142800.0,143600.0,0,0,0,0,0,0,0,0,285,2026-02-03 11:17:16.448714
RITC,10.06,10.06,10.08,196700.0,191600.0,0,0,0,0,0,0,0,0,286,2026-02-03 11:17:17.471667
COMP,24.87,24.87,24.88,141400.0,143600.0,0,0,0,0,0,0,0,0,286,2026-02-03 11:17:17.471667
RITC,10.06,10.06,10.08,196400.0,189000.0,0,0,0,0,0,0,0,0,287,2026-02-03 11:17:18.506146
COMP,24.87,24.87,24.88,141400.0,143400.0,0,0,0,0,0,0,0,0,287,2026-02-03 11:17:18.506146
RITC,10.06,10.06,10.08,194900.0,189000.0,0,0,0,0,0,0,0,0,288,2026-02-03 11:17:19.536153
COMP,24.87,24.87,24.88,141400.0,141900.0,0,0,0,0,0,0,0,0,288,2026-02-03 11:17:19.536153
RITC,10.06,10.06,10.07,194900.0,193000.0,0,0,0,0,0,0,0,0,289,2026-02-03 11:17:20.563842
COMP,24.87,24.85,24.87,141800.0,143300.0,0,0,0,0,0,0,0,0,289,2026-02-03 11:17:20.563842
RITC,10.06,10.06,10.07,194900.0,194900.0,0,0,0,0,0,0,0,0,290,2026-02-03 11:17:21.141534
COMP,24.85,24.85,24.87,140900.0,143300.0,0,0,0,0,0,0,0,0,290,2026-02-03 11:17:21.141534
RITC,10.06,10.06,10.07,192300.0,195800.0,0,0,0,0,0,0,0,0,291,2026-02-03 11:17:22.178016
COMP,24.85,24.85,24.87,140900.0,144100.0,0,0,0,0,0,0,0,0,291,2026-02-03 11:17:22.178016
RITC,10.05,10.05,10.07,188500.0,198800.0,0,0,0,0,0,0,0,0,292,2026-02-03 11:17:23.238669
COMP,24.85,24.82,24.83,139800.0,143000.0,0,0,0,0,0,0,0,0,292,2026-02-03 11:17:23.238669
RITC,10.05,10.04,10.05,188100.0,199600.0,0,0,0,0,0,0,0,0,293,2026-02-03 11:17:24.266368
COMP,24.85,24.82,24.83,139800.0,143600.0,0,0,0,0,0,0,0,0,293,2026-02-03 11:17:24.266368
RITC,10.05,10.04,10.05,188100.0,197500.0,0,0,0,0,0,0,0,0,294,2026-02-03 11:17:25.307102
COMP,24.78,24.78,24.83,138400.0,143600.0,0,0,0,0,0,0,0,0,294,2026-02-03 11:17:25.307102
RITC,10.04,10.04,10.05,190900.0,196200.0,0,0,0,0,0,0,0,0,295,2026-02-03 11:17:26.334450
COMP,24.78,24.78,24.8,138400.0,145200.0,0,0,0,0,0,0,0,0,295,2026-02-03 11:17:26.334450
RITC,10.04,10.04,10.05,194100.0,196200.0,0,0,0,0,0,0,0,0,296,2026-02-03 11:17:27.372713
COMP,24.78,24.76,24.8,138300.0,145200.0,0,0,0,0,0,0,0,0,296,2026-02-03 11:17:27.372713
RITC,10.04,10.04,10.05,196400.0,195300.0,0,0,0,0,0,0,0,0,297,2026-02-03 11:17:28.407547
COMP,24.76,24.76,24.8,138000.0,145200.0,0,0,0,0,0,0,0,0,297,2026-02-03 11:17:28.407547
RITC,10.03,10.03,10.05,197300.0,195500.0,0,0,0,0,0,0,0,0,298,2026-02-03 11:17:29.435999
COMP,24.75,24.75,24.8,131900.0,145200.0,0,0,0,0,0,0,0,0,298,2026-02-03 11:17:29.435999
RITC,10.03,10.03,10.05,194800.0,192300.0,0,0,0,0,0,0,0,0,299,2026-02-03 11:17:30.470365
COMP,24.74,24.74,24.75,119000.0,145200.0,0,0,0,0,0,0,0,0,299,2026-02-03 11:17:30.470365
RITC,10.03,10.03,10.05,197500.0,191800.0,0,0,0,0,0,0,0,0,300,2026-02-03 11:17:31.497128
COMP,24.73,24.73,24.75,110800.0,143200.0,0,0,0,0,0,0,0,0,300,2026-02-03 11:17:31.497128
RITC,10.03,10.03,10.05,200500.0,191800.0,0,0,0,0,0,0,0,0,301,2026-02-03 11:17:32.520038
COMP,24.7,24.7,24.75,104800.0,143200.0,0,0,0,0,0,0,0,0,301,2026-02-03 11:17:32.520038
RITC,10.03,10.03,10.05,201400.0,191800.0,0,0,0,0,0,0,0,0,302,2026-02-03 11:17:33.544668
COMP,24.7,24.7,24.71,104800.0,143300.0,0,0,0,0,0,0,0,0,302,2026-02-03 11:17:33.544668
RITC,10.03,10.03,10.04,201400.0,191200.0,0,0,0,0,0,0,0,0,303,2026-02-03 11:17:34.579273
COMP,24.69,24.69,24.71,96800.0,143300.0,0,0,0,0,0,0,0,0,303,2026-02-03 11:17:34.579273
RITC,10.03,10.03,10.04,200200.0,191200.0,0,0,0,0,0,0,0,0,304,2026-02-03 11:17:35.612339
COMP,24.68,24.68,24.71,89100.0,144400.0,0,0,0,0,0,0,0,0,304,2026-02-03 11:17:35.612339
RITC,10.03,10.03,10.04,202000.0,191200.0,0,0,0,0,0,0,0,0,305,2026-02-03 11:17:36.642353
COMP,24.68,24.68,24.71,89100.0,143800.0,0,0,0,0,0,0,0,0,305,2026-02-03 11:17:36.642353
RITC,10.01,10.01,10.04,202200.0,191100.0,0,0,0,0,0,0,0,0,306,2026-02-03 11:17:37.684777
COMP,24.68,24.68,24.71,89100.0,145100.0,0,0,0,0,0,0,0,0,306,2026-02-03 11:17:37.684777
RITC,10.01,10.01,10.04,200800.0,191100.0,0,0,0,0,0,0,0,0,307,2026-02-03 11:17:38.213429
COMP,24.68,24.68,24.69,89100.0,143600.0,0,0,0,0,0,0,0,0,307,2026-02-03 11:17:38.213429
RITC,10.01,10.01,10.03,202800.0,192900.0,0,0,0,0,0,0,0,0,308,2026-02-03 11:17:39.270140
COMP,24.66,24.66,24.69,83200.0,143600.0,0,0,0,0,0,0,0,0,308,2026-02-03 11:17:39.270140
RITC,10.01,10.01,10.03,200400.0,192900.0,0,0,0,0,0,0,0,0,309,2026-02-03 11:17:40.316111
COMP,24.64,24.64,24.69,77300.0,143600.0,0,0,0,0,0,0,0,0,309,2026-02-03 11:17:40.316111
RITC,10.0,10.0,10.03,198400.0,190600.0,0,0,0,0,0,0,0,0,310,2026-02-03 11:17:41.362264
COMP,24.64,24.6,24.61,71300.0,144000.0,0,0,0,0,0,0,0,0,310,2026-02-03 11:17:41.362264
RITC,10.0,10.0,10.03,199500.0,190600.0,0,0,0,0,0,0,0,0,311,2026-02-03 11:17:42.391837
COMP,24.64,24.6,24.61,71300.0,143200.0,0,0,0,0,0,0,0,0,311,2026-02-03 11:17:42.391837
RITC,10.03,10.0,10.03,199500.0,190300.0,0,0,0,0,0,0,0,0,312,2026-02-03 11:17:43.422696
COMP,24.6,24.6,24.61,71300.0,143500.0,0,0,0,0,0,0,0,0,312,2026-02-03 11:17:43.422696
RITC,10.05,10.0,10.05,198800.0,189500.0,0,0,0,0,0,0,0,0,313,2026-02-03 11:17:44.450308
COMP,24.6,24.6,24.61,71300.0,144800.0,0,0,0,0,0,0,0,0,313,2026-02-03 11:17:44.450308
RITC,10.04,10.0,10.02,198800.0,189700.0,0,0,0,0,0,0,0,0,314,2026-02-03 11:17:45.491065
COMP,24.6,24.6,24.61,71300.0,142600.0,0,0,0,0,0,0,0,0,314,2026-02-03 11:17:45.491065
RITC,9.99,9.99,10.02,199300.0,191900.0,0,0,0,0,0,0,0,0,315,2026-02-03 11:17:46.531288
COMP,24.6,24.6,24.61,71300.0,142600.0,0,0,0,0,0,0,0,0,315,2026-02-03 11:17:46.531288
RITC,10.02,10.01,10.02,199900.0,189500.0,0,0,0,0,0,0,0,0,316,2026-02-03 11:17:47.558023
COMP,24.6,24.6,24.61,71600.0,142600.0,0,0,0,0,0,0,0,0,316,2026-02-03 11:17:47.558023
RITC,10.02,10.01,10.02,199900.0,190500.0,0,0,0,0,0,0,0,0,317,2026-02-03 11:17:48.588870
COMP,24.6,24.55,24.6,71700.0,142000.0,0,0,0,0,0,0,0,0,317,2026-02-03 11:17:48.588870
RITC,10.02,10.01,10.02,199900.0,190500.0,0,0,0,0,0,0,0,0,318,2026-02-03 11:17:49.620661
COMP,24.55,24.55,24.6,72700.0,139900.0,0,0,0,0,0,0,0,0,318,2026-02-03 11:17:49.620661
RITC,10.05,10.03,10.05,201500.0,188100.0,0,0,0,0,0,0,0,0,319,2026-02-03 11:17:50.647565
COMP,24.55,24.54,24.6,74200.0,139900.0,0,0,0,0,0,0,0,0,319,2026-02-03 11:17:50.647565
RITC,10.05,10.03,10.05,198900.0,188100.0,0,0,0,0,0,0,0,0,320,2026-02-03 11:17:51.678232
COMP,24.49,24.49,24.55,74900.0,140400.0,0,0,0,0,0,0,0,0,320,2026-02-03 11:17:51.678232
RITC,10.03,10.03,10.05,198900.0,188100.0,0,0,0,0,0,0,0,0,321,2026-02-03 11:17:52.707412
COMP,24.49,24.49,24.55,74900.0,140400.0,0,0,0,0,0,0,0,0,321,2026-02-03 11:17:52.707412
RITC,10.05,10.03,10.05,198000.0,188100.0,0,0,0,0,0,0,0,0,322,2026-02-03 11:17:53.746756
COMP,24.43,24.43,24.54,75500.0,142400.0,0,0,0,0,0,0,0,0,322,2026-02-03 11:17:53.746756
RITC,10.05,10.03,10.05,198000.0,188100.0,0,0,0,0,0,0,0,0,323,2026-02-03 11:17:54.277086
COMP,24.42,24.42,24.54,73600.0,142400.0,0,0,0,0,0,0,0,0,323,2026-02-03 11:17:54.277086
RITC,10.03,10.03,10.05,196100.0,188100.0,0,0,0,0,0,0,0,0,324,2026-02-03 11:17:55.326946
COMP,24.42,24.42,24.46,73600.0,144400.0,0,0,0,0,0,0,0,0,324,2026-02-03 11:17:55.326946
RITC,10.05,10.03,10.05,198700.0,188300.0,0,0,0,0,0,0,0,0,325,2026-02-03 11:17:56.381862
COMP,24.42,24.42,24.46,73600.0,144000.0,0,0,0,0,0,0,0,0,325,2026-02-03 11:17:56.381862
RITC,10.05,10.04,10.05,198500.0,188300.0,0,0,0,0,0,0,0,0,326,2026-02-03 11:17:57.408905
COMP,24.39,24.39,24.46,72300.0,144000.0,0,0,0,0,0,0,0,0,326,2026-02-03 11:17:57.408905
RITC,10.05,10.04,10.05,198500.0,188300.0,0,0,0,0,0,0,0,0,327,2026-02-03 11:17:58.459004
COMP,24.39,24.39,24.42,72300.0,144500.0,0,0,0,0,0,0,0,0,327,2026-02-03 11:17:58.459004
RITC,10.05,10.04,10.05,198500.0,189800.0,0,0,0,0,0,0,0,0,328,2026-02-03 11:17:59.529770
COMP,24.35,24.35,24.42,74900.0,144500.0,0,0,0,0,0,0,0,0,328,2026-02-03 11:17:59.529770
RITC,10.05,10.04,10.05,199400.0,189800.0,0,0,0,0,0,0,0,0,329,2026-02-03 11:18:00.554732
COMP,24.35,24.35,24.36,74900.0,143400.0,0,0,0,0,0,0,0,0,329,2026-02-03 11:18:00.554732
RITC,10.04,10.04,10.05,199600.0,189800.0,0,0,0,0,0,0,0,0,330,2026-02-03 11:18:01.585559
COMP,24.42,24.35,24.36,74900.0,143800.0,0,0,0,0,0,0,0,0,330,2026-02-03 11:18:01.585559
RITC,10.06,10.04,10.06,199600.0,190700.0,0,0,0,0,0,0,0,0,331,2026-02-03 11:18:02.627732
COMP,24.42,24.35,24.36,74900.0,144000.0,0,0,0,0,0,0,0,0,331,2026-02-03 11:18:02.627732
RITC,10.03,10.03,10.04,203400.0,189900.0,0,0,0,0,0,0,0,0,332,2026-02-03 11:18:03.670541
COMP,24.35,24.35,24.36,74400.0,142900.0,0,0,0,0,0,0,0,0,332,2026-02-03 11:18:03.670541
RITC,10.03,10.03,10.04,200600.0,187900.0,0,0,0,0,0,0,0,0,333,2026-02-03 11:18:04.723250
COMP,24.35,24.35,24.36,74400.0,145300.0,0,0,0,0,0,0,0,0,333,2026-02-03 11:18:04.723250
RITC,10.03,10.03,10.04,200800.0,187900.0,0,0,0,0,0,0,0,0,334,2026-02-03 11:18:05.759223
COMP,24.35,24.29,24.31,74700.0,147900.0,0,0,0,0,0,0,0,0,334,2026-02-03 11:18:05.759223
RITC,10.03,10.03,10.04,200800.0,186100.0,0,0,0,0,0,0,0,0,335,2026-02-03 11:18:06.803553
COMP,24.35,24.29,24.31,74700.0,149100.0,0,0,0,0,0,0,0,0,335,2026-02-03 11:18:06.803553
RITC,10.03,10.03,10.04,200800.0,186700.0,0,0,0,0,0,0,0,0,336,2026-02-03 11:18:07.831284
COMP,24.35,24.29,24.3,74700.0,149700.0,0,0,0,0,0,0,0,0,336,2026-02-03 11:18:07.831284
RITC,10.03,10.03,10.04,200300.0,186700.0,0,0,0,0,0,0,0,0,337,2026-02-03 11:18:08.860018
COMP,24.35,24.29,24.3,74700.0,148400.0,0,0,0,0,0,0,0,0,337,2026-02-03 11:18:08.860018
RITC,10.03,10.03,10.04,200300.0,186500.0,0,0,0,0,0,0,0,0,338,2026-02-03 11:18:09.887800
COMP,24.35,24.29,24.3,74700.0,147400.0,0,0,0,0,0,0,0,0,338,2026-02-03 11:18:09.887800
RITC,10.04,10.03,10.04,200300.0,189500.0,0,0,0,0,0,0,0,0,339,2026-02-03 11:18:10.423971
COMP,24.3,24.29,24.3,74700.0,147400.0,0,0,0,0,0,0,0,0,339,2026-02-03 11:18:10.423971
RITC,10.03,10.03,10.04,198000.0,189500.0,0,0,0,0,0,0,0,0,340,2026-02-03 11:18:11.481881
COMP,24.31,24.29,24.31,74700.0,146800.0,0,0,0,0,0,0,0,0,340,2026-02-03 11:18:11.481881
RITC,10.03,10.03,10.04,198000.0,188800.0,0,0,0,0,0,0,0,0,341,2026-02-03 11:18:12.521988
COMP,24.33,24.31,24.33,82500.0,146600.0,0,0,0,0,0,0,0,0,341,2026-02-03 11:18:12.521988
RITC,10.03,10.02,10.03,198300.0,189000.0,0,0,0,0,0,0,0,0,342,2026-02-03 11:18:13.565481
COMP,24.33,24.34,24.36,82900.0,146400.0,0,0,0,0,0,0,0,0,342,2026-02-03 11:18:13.565481
RITC,10.03,10.03,10.04,201000.0,187100.0,0,0,0,0,0,0,0,0,343,2026-02-03 11:18:14.590541
COMP,24.36,24.34,24.36,82900.0,145400.0,0,0,0,0,0,0,0,0,343,2026-02-03 11:18:14.590541
RITC,10.04,10.03,10.04,201000.0,188900.0,0,0,0,0,0,0,0,0,344,2026-02-03 11:18:15.616430
COMP,24.36,24.34,24.36,96200.0,145400.0,0,0,0,0,0,0,0,0,344,2026-02-03 11:18:15.616430
RITC,10.04,10.03,10.04,201000.0,189000.0,0,0,0,0,0,0,0,0,345,2026-02-03 11:18:16.651079
COMP,24.37,24.34,24.37,96200.0,146200.0,0,0,0,0,0,0,0,0,345,2026-02-03 11:18:16.651079
RITC,10.04,10.03,10.04,198000.0,189000.0,0,0,0,0,0,0,0,0,346,2026-02-03 11:18:17.693573
COMP,24.38,24.34,24.38,103000.0,145400.0,0,0,0,0,0,0,0,0,346,2026-02-03 11:18:17.693573
RITC,10.04,10.03,10.04,198000.0,187100.0,0,0,0,0,0,0,0,0,347,2026-02-03 11:18:18.724771
COMP,24.38,24.35,24.38,110400.0,145400.0,0,0,0,0,0,0,0,0,347,2026-02-03 11:18:18.724771
RITC,10.04,10.03,10.04,197500.0,190500.0,0,0,0,0,0,0,0,0,348,2026-02-03 11:18:19.753249
COMP,24.35,24.35,24.38,110400.0,145400.0,0,0,0,0,0,0,0,0,348,2026-02-03 11:18:19.753249
