ticker,last_price,bid_price,ask_price,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_ANON,SELL_OTWA-1,BUY_ANON,tick,timestamp
PHR,44.92,44.91,44.93,50000000.0,50000000.0,0,0,0,0,0,81,2026-02-04 16:23:21.947238
BYL,44.26,44.25,44.27,50000000.0,50000000.0,0,0,0,0,0,81,2026-02-04 16:23:21.947238
CLD,81.06,81.05,81.07,50000000.0,50000000.0,0,0,0,0,0,81,2026-02-04 16:23:21.947238
GGD,31.22,31.21,31.23,50000000.0,50000000.0,0,0,0,0,0,81,2026-02-04 16:23:21.947238
PNR,60.86,60.85,60.87,50000000.0,50000000.0,0,0,0,0,0,81,2026-02-04 16:23:21.947238
FSR,30.57,30.56,30.58,50000000.0,50000000.0,0,0,0,0,0,81,2026-02-04 16:23:21.947238
ATB,63.8,63.79,63.81,50000000.0,50000000.0,0,0,0,0,0,81,2026-02-04 16:23:21.947238
SPK,52.14,52.13,52.15,50000000.0,50000000.0,0,0,0,0,0,81,2026-02-04 16:23:21.947238
EEC,46.92,46.91,46.93,50000000.0,50000000.0,0,0,0,0,0,81,2026-02-04 16:23:21.947238
TGX,43.19,43.18,43.2,50000000.0,50000000.0,0,0,0,0,0,82,2026-02-04 16:23:22.989871,8.0,1.0,81.0,D1-TGX/PHR,Key Employee Retention Agreements,"Pharmaco has entered into retention agreements with 15 key Targenix executives and scientists, reducing integration risk."
PHR,44.78,44.77,44.79,50000000.0,50000000.0,0,0,0,0,0,82,2026-02-04 16:23:22.989871,,,,,,
BYL,44.2,44.19,44.21,50000000.0,50000000.0,0,0,0,0,0,82,2026-02-04 16:23:22.989871,,,,,,
CLD,81.0,80.99,81.01,50000000.0,50000000.0,0,0,0,0,0,82,2026-02-04 16:23:22.989871,,,,,,
GGD,31.24,31.23,31.25,50000000.0,50000000.0,0,0,0,0,0,82,2026-02-04 16:23:22.989871,,,,,,
PNR,61.05,61.04,61.06,50000000.0,50000000.0,0,0,0,0,0,82,2026-02-04 16:23:22.989871,,,,,,
FSR,30.56,30.55,30.57,50000000.0,50000000.0,0,0,0,0,0,82,2026-02-04 16:23:22.989871,,,,,,
ATB,63.96,63.95,63.97,50000000.0,50000000.0,0,0,0,0,0,82,2026-02-04 16:23:22.989871,,,,,,
SPK,52.15,52.14,52.16,50000000.0,50000000.0,0,0,0,0,0,82,2026-02-04 16:23:22.989871,,,,,,
EEC,47.01,47.0,47.02,50000000.0,50000000.0,0,0,0,0,0,82,2026-02-04 16:23:22.989871,,,,,,
TGX,43.14,43.13,43.15,50000000.0,50000000.0,0,0,0,0,0,83,2026-02-04 16:23:24.040416
PHR,44.54,44.53,44.55,50000000.0,50000000.0,0,0,0,0,0,83,2026-02-04 16:23:24.040416
BYL,43.89,43.88,43.9,50000000.0,50000000.0,0,0,0,0,0,83,2026-02-04 16:23:24.040416
CLD,80.51,80.5,80.52,50000000.0,50000000.0,0,0,0,0,0,83,2026-02-04 16:23:24.040416
GGD,31.28,31.27,31.29,50000000.0,50000000.0,0,0,0,0,0,83,2026-02-04 16:23:24.040416
PNR,61.25,61.24,61.26,50000000.0,50000000.0,0,0,0,0,0,83,2026-02-04 16:23:24.040416
FSR,30.57,30.56,30.58,50000000.0,50000000.0,0,0,0,0,0,83,2026-02-04 16:23:24.040416
ATB,63.92,63.91,63.93,50000000.0,50000000.0,0,0,0,0,0,83,2026-02-04 16:23:24.040416
SPK,51.99,51.98,52.0,50000000.0,50000000.0,0,0,0,0,0,83,2026-02-04 16:23:24.040416
EEC,46.93,46.92,46.94,50000000.0,50000000.0,0,0,0,0,0,83,2026-02-04 16:23:24.040416
TGX,43.11,43.1,43.12,50000000.0,50000000.0,0,0,0,0,0,84,2026-02-04 16:23:25.085176
PHR,44.54,44.53,44.55,50000000.0,50000000.0,0,0,0,0,0,84,2026-02-04 16:23:25.085176
BYL,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,84,2026-02-04 16:23:25.085176
CLD,80.16,80.15,80.17,50000000.0,50000000.0,0,0,0,0,0,84,2026-02-04 16:23:25.085176
GGD,31.3,31.29,31.31,50000000.0,50000000.0,0,0,0,0,0,84,2026-02-04 16:23:25.085176
PNR,61.35,61.34,61.36,50000000.0,50000000.0,0,0,0,0,0,84,2026-02-04 16:23:25.085176
FSR,30.53,30.52,30.54,50000000.0,50000000.0,0,0,0,0,0,84,2026-02-04 16:23:25.085176
ATB,63.7,63.69,63.71,50000000.0,50000000.0,0,0,0,0,0,84,2026-02-04 16:23:25.085176
SPK,51.94,51.93,51.95,50000000.0,50000000.0,0,0,0,0,0,84,2026-02-04 16:23:25.085176
EEC,46.85,46.84,46.86,50000000.0,50000000.0,0,0,0,0,0,84,2026-02-04 16:23:25.085176
TGX,43.15,43.14,43.16,50000000.0,50000000.0,0,0,0,0,0,85,2026-02-04 16:23:26.132450
PHR,44.78,44.77,44.79,50000000.0,50000000.0,0,0,0,0,0,85,2026-02-04 16:23:26.132450
BYL,43.57,43.56,43.58,50000000.0,50000000.0,0,0,0,0,0,85,2026-02-04 16:23:26.132450
CLD,79.71,79.7,79.72,50000000.0,50000000.0,0,0,0,0,0,85,2026-02-04 16:23:26.132450
GGD,31.3,31.29,31.31,50000000.0,50000000.0,0,0,0,0,0,85,2026-02-04 16:23:26.132450
PNR,61.19,61.18,61.2,50000000.0,50000000.0,0,0,0,0,0,85,2026-02-04 16:23:26.132450
FSR,30.53,30.52,30.54,50000000.0,50000000.0,0,0,0,0,0,85,2026-02-04 16:23:26.132450
ATB,63.98,63.97,63.99,50000000.0,50000000.0,0,0,0,0,0,85,2026-02-04 16:23:26.132450
SPK,51.87,51.86,51.88,50000000.0,50000000.0,0,0,0,0,0,85,2026-02-04 16:23:26.132450
EEC,46.73,46.72,46.74,50000000.0,50000000.0,0,0,0,0,0,85,2026-02-04 16:23:26.132450
TGX,43.14,43.12,43.14,50000000.0,50000000.0,0,0,0,0,0,86,2026-02-04 16:23:27.176101
PHR,44.01,44.01,44.03,50000000.0,50000000.0,0,0,0,0,0,86,2026-02-04 16:23:27.176101
BYL,43.57,43.56,43.58,50000000.0,50000000.0,0,0,0,0,0,86,2026-02-04 16:23:27.176101
CLD,79.76,79.75,79.77,50000000.0,50000000.0,0,0,0,0,0,86,2026-02-04 16:23:27.176101
GGD,31.27,31.26,31.28,50000000.0,50000000.0,0,0,0,0,0,86,2026-02-04 16:23:27.176101
PNR,61.14,61.13,61.15,50000000.0,50000000.0,0,0,0,0,0,86,2026-02-04 16:23:27.176101
FSR,30.53,30.52,30.54,50000000.0,50000000.0,0,0,0,0,0,86,2026-02-04 16:23:27.176101
ATB,64.15,64.14,64.16,50000000.0,50000000.0,0,0,0,0,0,86,2026-02-04 16:23:27.176101
SPK,51.91,51.9,51.92,50000000.0,50000000.0,0,0,0,0,0,86,2026-02-04 16:23:27.176101
EEC,46.71,46.7,46.72,50000000.0,50000000.0,0,0,0,0,0,86,2026-02-04 16:23:27.176101
TGX,43.1,43.08,43.1,50000000.0,50000000.0,0,0,0,0,0,87,2026-02-04 16:23:28.216621,9.0,1.0,86.0,D3-GGD/PNR,Oil Price Collapse Raises Questions,Crude oil prices fall 22% raising concerns about PetroNorth's ability to service acquisition debt.
PHR,43.81,43.81,43.83,50000000.0,50000000.0,0,0,0,0,0,87,2026-02-04 16:23:28.216621,,,,,,
BYL,43.37,43.36,43.38,50000000.0,50000000.0,0,0,0,0,0,87,2026-02-04 16:23:28.216621,,,,,,
CLD,79.31,79.3,79.32,50000000.0,50000000.0,0,0,0,0,0,87,2026-02-04 16:23:28.216621,,,,,,
GGD,31.28,31.27,31.29,50000000.0,50000000.0,0,0,0,0,0,87,2026-02-04 16:23:28.216621,,,,,,
PNR,61.23,61.22,61.24,50000000.0,50000000.0,0,0,0,0,0,87,2026-02-04 16:23:28.216621,,,,,,
FSR,30.5,30.49,30.51,50000000.0,50000000.0,0,0,0,0,0,87,2026-02-04 16:23:28.216621,,,,,,
ATB,64.37,64.36,64.38,50000000.0,50000000.0,0,0,0,0,0,87,2026-02-04 16:23:28.216621,,,,,,
SPK,51.77,51.76,51.78,50000000.0,50000000.0,0,0,0,0,0,87,2026-02-04 16:23:28.216621,,,,,,
EEC,46.52,46.51,46.53,50000000.0,50000000.0,0,0,0,0,0,87,2026-02-04 16:23:28.216621,,,,,,
TGX,43.16,43.14,43.16,50000000.0,50000000.0,0,0,0,0,0,88,2026-02-04 16:23:29.320894
PHR,43.87,43.87,43.89,50000000.0,50000000.0,0,0,0,0,0,88,2026-02-04 16:23:29.320894
BYL,43.44,43.43,43.45,50000000.0,50000000.0,0,0,0,0,0,88,2026-02-04 16:23:29.320894
CLD,79.38,79.37,79.39,50000000.0,50000000.0,0,0,0,0,0,88,2026-02-04 16:23:29.320894
GGD,31.31,31.3,31.32,50000000.0,50000000.0,0,0,0,0,0,88,2026-02-04 16:23:29.320894
PNR,61.12,61.11,61.13,50000000.0,50000000.0,0,0,0,0,0,88,2026-02-04 16:23:29.320894
FSR,30.49,30.48,30.5,50000000.0,50000000.0,0,0,0,0,0,88,2026-02-04 16:23:29.320894
ATB,64.43,64.42,64.44,50000000.0,50000000.0,0,0,0,0,0,88,2026-02-04 16:23:29.320894
SPK,51.75,51.74,51.76,50000000.0,50000000.0,0,0,0,0,0,88,2026-02-04 16:23:29.320894
EEC,46.54,46.53,46.55,50000000.0,50000000.0,0,0,0,0,0,88,2026-02-04 16:23:29.320894
TGX,43.18,43.17,43.19,50000000.0,50000000.0,0,0,0,0,0,89,2026-02-04 16:23:30.397612
PHR,43.68,43.67,43.69,50000000.0,50000000.0,0,0,0,0,0,89,2026-02-04 16:23:30.397612
BYL,43.49,43.48,43.5,50000000.0,50000000.0,0,0,0,0,0,89,2026-02-04 16:23:30.397612
CLD,79.34,79.33,79.35,50000000.0,50000000.0,0,0,0,0,0,89,2026-02-04 16:23:30.397612
GGD,31.35,31.34,31.36,50000000.0,50000000.0,0,0,0,0,0,89,2026-02-04 16:23:30.397612
PNR,60.81,60.8,60.82,50000000.0,50000000.0,0,0,0,0,0,89,2026-02-04 16:23:30.397612
FSR,30.49,30.48,30.5,50000000.0,50000000.0,0,0,0,0,0,89,2026-02-04 16:23:30.397612
ATB,64.49,64.48,64.5,50000000.0,50000000.0,0,0,0,0,0,89,2026-02-04 16:23:30.397612
SPK,51.73,51.72,51.74,50000000.0,50000000.0,0,0,0,0,0,89,2026-02-04 16:23:30.397612
EEC,46.47,46.46,46.48,50000000.0,50000000.0,0,0,0,0,0,89,2026-02-04 16:23:30.397612
TGX,43.19,43.18,43.2,50000000.0,50000000.0,0,0,0,0,0,90,2026-02-04 16:23:30.965786
PHR,43.97,43.96,43.98,50000000.0,50000000.0,0,0,0,0,0,90,2026-02-04 16:23:30.965786
BYL,43.46,43.45,43.47,50000000.0,50000000.0,0,0,0,0,0,90,2026-02-04 16:23:30.965786
CLD,79.33,79.32,79.34,50000000.0,50000000.0,0,0,0,0,0,90,2026-02-04 16:23:30.965786
GGD,31.38,31.37,31.39,50000000.0,50000000.0,0,0,0,0,0,90,2026-02-04 16:23:30.965786
PNR,60.57,60.56,60.58,50000000.0,50000000.0,0,0,0,0,0,90,2026-02-04 16:23:30.965786
FSR,30.46,30.45,30.47,50000000.0,50000000.0,0,0,0,0,0,90,2026-02-04 16:23:30.965786
ATB,64.48,64.47,64.49,50000000.0,50000000.0,0,0,0,0,0,90,2026-02-04 16:23:30.965786
SPK,51.78,51.77,51.79,50000000.0,50000000.0,0,0,0,0,0,90,2026-02-04 16:23:30.965786
EEC,46.61,46.6,46.62,50000000.0,50000000.0,0,0,0,0,0,90,2026-02-04 16:23:30.965786
TGX,43.21,43.2,43.22,50000000.0,50000000.0,0,0,0,0,0,91,2026-02-04 16:23:32.023854
PHR,44.51,44.5,44.52,50000000.0,50000000.0,0,0,0,0,0,91,2026-02-04 16:23:32.023854
BYL,43.44,43.43,43.45,50000000.0,50000000.0,0,0,0,0,0,91,2026-02-04 16:23:32.023854
CLD,79.26,79.25,79.27,50000000.0,50000000.0,0,0,0,0,0,91,2026-02-04 16:23:32.023854
GGD,31.36,31.35,31.37,50000000.0,50000000.0,0,0,0,0,0,91,2026-02-04 16:23:32.023854
PNR,60.33,60.32,60.34,50000000.0,50000000.0,0,0,0,0,0,91,2026-02-04 16:23:32.023854
FSR,30.48,30.47,30.49,50000000.0,50000000.0,0,0,0,0,0,91,2026-02-04 16:23:32.023854
ATB,64.62,64.61,64.63,50000000.0,50000000.0,0,0,0,0,0,91,2026-02-04 16:23:32.023854
SPK,51.71,51.7,51.72,50000000.0,50000000.0,0,0,0,0,0,91,2026-02-04 16:23:32.023854
EEC,46.47,46.46,46.48,50000000.0,50000000.0,0,0,0,0,0,91,2026-02-04 16:23:32.023854
TGX,43.21,43.2,43.22,50000000.0,50000000.0,0,0,0,0,0,92,2026-02-04 16:23:33.072396
PHR,44.34,44.33,44.35,50000000.0,50000000.0,0,0,0,0,0,92,2026-02-04 16:23:33.072396
BYL,43.41,43.4,43.42,50000000.0,50000000.0,0,0,0,0,0,92,2026-02-04 16:23:33.072396
CLD,79.27,79.26,79.28,50000000.0,50000000.0,0,0,0,0,0,92,2026-02-04 16:23:33.072396
GGD,31.39,31.38,31.4,50000000.0,50000000.0,0,0,0,0,0,92,2026-02-04 16:23:33.072396
PNR,60.48,60.47,60.49,50000000.0,50000000.0,0,0,0,0,0,92,2026-02-04 16:23:33.072396
FSR,30.47,30.46,30.48,50000000.0,50000000.0,0,0,0,0,0,92,2026-02-04 16:23:33.072396
ATB,64.62,64.61,64.63,50000000.0,50000000.0,0,0,0,0,0,92,2026-02-04 16:23:33.072396
SPK,51.77,51.76,51.78,50000000.0,50000000.0,0,0,0,0,0,92,2026-02-04 16:23:33.072396
EEC,46.6,46.59,46.61,50000000.0,50000000.0,0,0,0,0,0,92,2026-02-04 16:23:33.072396
TGX,43.17,43.16,43.18,50000000.0,50000000.0,0,0,0,0,0,93,2026-02-04 16:23:34.134397
PHR,43.87,43.86,43.88,50000000.0,50000000.0,0,0,0,0,0,93,2026-02-04 16:23:34.134397
BYL,43.47,43.46,43.48,50000000.0,50000000.0,0,0,0,0,0,93,2026-02-04 16:23:34.134397
CLD,79.41,79.4,79.42,50000000.0,50000000.0,0,0,0,0,0,93,2026-02-04 16:23:34.134397
GGD,31.48,31.47,31.49,50000000.0,50000000.0,0,0,0,0,0,93,2026-02-04 16:23:34.134397
PNR,60.76,60.75,60.77,50000000.0,50000000.0,0,0,0,0,0,93,2026-02-04 16:23:34.134397
FSR,30.45,30.44,30.46,50000000.0,50000000.0,0,0,0,0,0,93,2026-02-04 16:23:34.134397
ATB,64.53,64.52,64.54,50000000.0,50000000.0,0,0,0,0,0,93,2026-02-04 16:23:34.134397
SPK,51.81,51.8,51.82,50000000.0,50000000.0,0,0,0,0,0,93,2026-02-04 16:23:34.134397
EEC,46.65,46.64,46.66,50000000.0,50000000.0,0,0,0,0,0,93,2026-02-04 16:23:34.134397
TGX,43.21,43.2,43.22,50000000.0,50000000.0,0,0,0,0,0,94,2026-02-04 16:23:35.172033
PHR,43.69,43.68,43.7,50000000.0,50000000.0,0,0,0,0,0,94,2026-02-04 16:23:35.172033
BYL,43.46,43.45,43.47,50000000.0,50000000.0,0,0,0,0,0,94,2026-02-04 16:23:35.172033
CLD,79.3,79.29,79.31,50000000.0,50000000.0,0,0,0,0,0,94,2026-02-04 16:23:35.172033
GGD,31.47,31.46,31.48,50000000.0,50000000.0,0,0,0,0,0,94,2026-02-04 16:23:35.172033
PNR,60.88,60.87,60.89,50000000.0,50000000.0,0,0,0,0,0,94,2026-02-04 16:23:35.172033
FSR,30.45,30.44,30.46,50000000.0,50000000.0,0,0,0,0,0,94,2026-02-04 16:23:35.172033
ATB,64.62,64.61,64.63,50000000.0,50000000.0,0,0,0,0,0,94,2026-02-04 16:23:35.172033
SPK,51.67,51.66,51.68,50000000.0,50000000.0,0,0,0,0,0,94,2026-02-04 16:23:35.172033
EEC,46.52,46.51,46.53,50000000.0,50000000.0,0,0,0,0,0,94,2026-02-04 16:23:35.172033
TGX,43.16,43.15,43.17,50000000.0,50000000.0,0,0,0,0,0,95,2026-02-04 16:23:36.222033
PHR,43.88,43.87,43.89,50000000.0,50000000.0,0,0,0,0,0,95,2026-02-04 16:23:36.222033
BYL,43.34,43.33,43.35,50000000.0,50000000.0,0,0,0,0,0,95,2026-02-04 16:23:36.222033
CLD,79.15,79.14,79.16,50000000.0,50000000.0,0,0,0,0,0,95,2026-02-04 16:23:36.222033
GGD,31.52,31.51,31.53,50000000.0,50000000.0,0,0,0,0,0,95,2026-02-04 16:23:36.222033
PNR,61.1,61.09,61.11,50000000.0,50000000.0,0,0,0,0,0,95,2026-02-04 16:23:36.222033
FSR,30.48,30.47,30.49,50000000.0,50000000.0,0,0,0,0,0,95,2026-02-04 16:23:36.222033
ATB,64.57,64.56,64.58,50000000.0,50000000.0,0,0,0,0,0,95,2026-02-04 16:23:36.222033
SPK,51.68,51.67,51.69,50000000.0,50000000.0,0,0,0,0,0,95,2026-02-04 16:23:36.222033
EEC,46.43,46.42,46.44,50000000.0,50000000.0,0,0,0,0,0,95,2026-02-04 16:23:36.222033
TGX,43.19,43.18,43.2,50000000.0,50000000.0,0,0,0,0,0,96,2026-02-04 16:23:37.269908
PHR,43.86,43.85,43.87,50000000.0,50000000.0,0,0,0,0,0,96,2026-02-04 16:23:37.269908
BYL,43.35,43.34,43.36,50000000.0,50000000.0,0,0,0,0,0,96,2026-02-04 16:23:37.269908
CLD,79.26,79.25,79.27,50000000.0,50000000.0,0,0,0,0,0,96,2026-02-04 16:23:37.269908
GGD,31.51,31.5,31.52,50000000.0,50000000.0,0,0,0,0,0,96,2026-02-04 16:23:37.269908
PNR,60.88,60.87,60.89,50000000.0,50000000.0,0,0,0,0,0,96,2026-02-04 16:23:37.269908
FSR,30.44,30.43,30.45,50000000.0,50000000.0,0,0,0,0,0,96,2026-02-04 16:23:37.269908
ATB,64.84,64.83,64.85,50000000.0,50000000.0,0,0,0,0,0,96,2026-02-04 16:23:37.269908
SPK,51.71,51.7,51.72,50000000.0,50000000.0,0,0,0,0,0,96,2026-02-04 16:23:37.269908
EEC,46.45,46.44,46.46,50000000.0,50000000.0,0,0,0,0,0,96,2026-02-04 16:23:37.269908
TGX,43.16,43.15,43.17,50000000.0,50000000.0,0,0,0,0,0,97,2026-02-04 16:23:38.317540
PHR,43.87,43.86,43.88,50000000.0,50000000.0,0,0,0,0,0,97,2026-02-04 16:23:38.317540
BYL,43.43,43.42,43.44,50000000.0,50000000.0,0,0,0,0,0,97,2026-02-04 16:23:38.317540
CLD,79.46,79.45,79.47,50000000.0,50000000.0,0,0,0,0,0,97,2026-02-04 16:23:38.317540
GGD,31.48,31.47,31.49,50000000.0,50000000.0,0,0,0,0,0,97,2026-02-04 16:23:38.317540
PNR,60.7,60.69,60.71,50000000.0,50000000.0,0,0,0,0,0,97,2026-02-04 16:23:38.317540
FSR,30.46,30.45,30.47,50000000.0,50000000.0,0,0,0,0,0,97,2026-02-04 16:23:38.317540
ATB,64.59,64.58,64.6,50000000.0,50000000.0,0,0,0,0,0,97,2026-02-04 16:23:38.317540
SPK,51.8,51.79,51.81,50000000.0,50000000.0,0,0,0,0,0,97,2026-02-04 16:23:38.317540
EEC,46.56,46.55,46.57,50000000.0,50000000.0,0,0,0,0,0,97,2026-02-04 16:23:38.317540
TGX,43.2,43.19,43.21,50000000.0,50000000.0,0,0,0,0,0,98,2026-02-04 16:23:39.362614
PHR,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,0,98,2026-02-04 16:23:39.362614
BYL,43.34,43.33,43.35,50000000.0,50000000.0,0,0,0,0,0,98,2026-02-04 16:23:39.362614
CLD,79.33,79.32,79.34,50000000.0,50000000.0,0,0,0,0,0,98,2026-02-04 16:23:39.362614
GGD,31.5,31.49,31.51,50000000.0,50000000.0,0,0,0,0,0,98,2026-02-04 16:23:39.362614
PNR,60.6,60.59,60.61,50000000.0,50000000.0,0,0,0,0,0,98,2026-02-04 16:23:39.362614
FSR,29.67,29.66,29.68,50000000.0,50000000.0,0,0,0,0,0,98,2026-02-04 16:23:39.362614
ATB,64.74,64.73,64.75,50000000.0,50000000.0,0,0,0,0,0,98,2026-02-04 16:23:39.362614
SPK,51.89,51.88,51.9,50000000.0,50000000.0,0,0,0,0,0,98,2026-02-04 16:23:39.362614
EEC,46.69,46.68,46.7,50000000.0,50000000.0,0,0,0,0,0,98,2026-02-04 16:23:39.362614
TGX,43.22,43.21,43.23,50000000.0,50000000.0,0,0,0,0,0,99,2026-02-04 16:23:40.471282
PHR,43.46,43.45,43.47,50000000.0,50000000.0,0,0,0,0,0,99,2026-02-04 16:23:40.471282
BYL,43.42,43.41,43.43,50000000.0,50000000.0,0,0,0,0,0,99,2026-02-04 16:23:40.471282
CLD,79.63,79.62,79.64,50000000.0,50000000.0,0,0,0,0,0,99,2026-02-04 16:23:40.471282
GGD,31.54,31.53,31.55,50000000.0,50000000.0,0,0,0,0,0,99,2026-02-04 16:23:40.471282
PNR,60.66,60.65,60.67,50000000.0,50000000.0,0,0,0,0,0,99,2026-02-04 16:23:40.471282
FSR,29.68,29.67,29.69,50000000.0,50000000.0,0,0,0,0,0,99,2026-02-04 16:23:40.471282
ATB,64.94,64.93,64.95,50000000.0,50000000.0,0,0,0,0,0,99,2026-02-04 16:23:40.471282
SPK,51.91,51.9,51.92,50000000.0,50000000.0,0,0,0,0,0,99,2026-02-04 16:23:40.471282
EEC,46.72,46.71,46.73,50000000.0,50000000.0,0,0,0,0,0,99,2026-02-04 16:23:40.471282
TGX,43.2,43.19,43.21,50000000.0,50000000.0,0,0,0,0,0,100,2026-02-04 16:23:41.087611
PHR,43.62,43.61,43.63,50000000.0,50000000.0,0,0,0,0,0,100,2026-02-04 16:23:41.087611
BYL,43.41,43.4,43.42,50000000.0,50000000.0,0,0,0,0,0,100,2026-02-04 16:23:41.087611
CLD,79.72,79.71,79.73,50000000.0,50000000.0,0,0,0,0,0,100,2026-02-04 16:23:41.087611
GGD,31.55,31.54,31.56,50000000.0,50000000.0,0,0,0,0,0,100,2026-02-04 16:23:41.087611
PNR,60.95,60.94,60.96,50000000.0,50000000.0,0,0,0,0,0,100,2026-02-04 16:23:41.087611
FSR,29.69,29.68,29.7,50000000.0,50000000.0,0,0,0,0,0,100,2026-02-04 16:23:41.087611
ATB,64.92,64.91,64.93,50000000.0,50000000.0,0,0,0,0,0,100,2026-02-04 16:23:41.087611
SPK,51.8,51.79,51.81,50000000.0,50000000.0,0,0,0,0,0,100,2026-02-04 16:23:41.087611
EEC,46.65,46.64,46.66,50000000.0,50000000.0,0,0,0,0,0,100,2026-02-04 16:23:41.087611
TGX,43.16,43.15,43.17,50000000.0,50000000.0,0,0,0,0,0,101,2026-02-04 16:23:42.139374
PHR,44.14,44.13,44.15,50000000.0,50000000.0,0,0,0,0,0,101,2026-02-04 16:23:42.139374
BYL,43.54,43.53,43.55,50000000.0,50000000.0,0,0,0,0,0,101,2026-02-04 16:23:42.139374
CLD,79.93,79.92,79.94,50000000.0,50000000.0,0,0,0,0,0,101,2026-02-04 16:23:42.139374
GGD,31.55,31.54,31.56,50000000.0,50000000.0,0,0,0,0,0,101,2026-02-04 16:23:42.139374
PNR,61.12,61.11,61.13,50000000.0,50000000.0,0,0,0,0,0,101,2026-02-04 16:23:42.139374
FSR,29.71,29.7,29.72,50000000.0,50000000.0,0,0,0,0,0,101,2026-02-04 16:23:42.139374
ATB,64.98,64.97,64.99,50000000.0,50000000.0,0,0,0,0,0,101,2026-02-04 16:23:42.139374
SPK,51.86,51.85,51.87,50000000.0,50000000.0,0,0,0,0,0,101,2026-02-04 16:23:42.139374
EEC,46.73,46.72,46.74,50000000.0,50000000.0,0,0,0,0,0,101,2026-02-04 16:23:42.139374
TGX,43.23,43.22,43.24,50000000.0,50000000.0,0,0,0,0,0,102,2026-02-04 16:23:43.185691
PHR,43.85,43.84,43.86,50000000.0,50000000.0,0,0,0,0,0,102,2026-02-04 16:23:43.185691
BYL,43.53,43.52,43.54,50000000.0,50000000.0,0,0,0,0,0,102,2026-02-04 16:23:43.185691
CLD,79.77,79.76,79.78,50000000.0,50000000.0,0,0,0,0,0,102,2026-02-04 16:23:43.185691
GGD,31.53,31.52,31.54,50000000.0,50000000.0,0,0,0,0,0,102,2026-02-04 16:23:43.185691
PNR,61.15,61.14,61.16,50000000.0,50000000.0,0,0,0,0,0,102,2026-02-04 16:23:43.185691
FSR,29.72,29.71,29.73,50000000.0,50000000.0,0,0,0,0,0,102,2026-02-04 16:23:43.185691
ATB,65.41,65.4,65.42,50000000.0,50000000.0,0,0,0,0,0,102,2026-02-04 16:23:43.185691
SPK,51.86,51.85,51.87,50000000.0,50000000.0,0,0,0,0,0,102,2026-02-04 16:23:43.185691
EEC,46.74,46.73,46.75,50000000.0,50000000.0,0,0,0,0,0,102,2026-02-04 16:23:43.185691
TGX,43.21,43.2,43.22,50000000.0,50000000.0,0,0,0,0,0,103,2026-02-04 16:23:44.224897
PHR,44.04,44.03,44.05,50000000.0,50000000.0,0,0,0,0,0,103,2026-02-04 16:23:44.224897
BYL,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,103,2026-02-04 16:23:44.224897
CLD,80.12,80.11,80.13,50000000.0,50000000.0,0,0,0,0,0,103,2026-02-04 16:23:44.224897
GGD,31.54,31.53,31.55,50000000.0,50000000.0,0,0,0,0,0,103,2026-02-04 16:23:44.224897
PNR,61.43,61.42,61.44,50000000.0,50000000.0,0,0,0,0,0,103,2026-02-04 16:23:44.224897
FSR,29.73,29.72,29.74,50000000.0,50000000.0,0,0,0,0,0,103,2026-02-04 16:23:44.224897
ATB,64.93,64.92,64.94,50000000.0,50000000.0,0,0,0,0,0,103,2026-02-04 16:23:44.224897
SPK,51.77,51.76,51.78,50000000.0,50000000.0,0,0,0,0,0,103,2026-02-04 16:23:44.224897
EEC,46.62,46.61,46.63,50000000.0,50000000.0,0,0,0,0,0,103,2026-02-04 16:23:44.224897
TGX,43.31,43.3,43.32,50000000.0,50000000.0,0,0,0,0,0,104,2026-02-04 16:23:45.269611
PHR,43.83,43.82,43.84,50000000.0,50000000.0,0,0,0,0,0,104,2026-02-04 16:23:45.269611
BYL,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,104,2026-02-04 16:23:45.269611
CLD,80.12,80.11,80.13,50000000.0,50000000.0,0,0,0,0,0,104,2026-02-04 16:23:45.269611
GGD,30.31,30.3,30.32,50000000.0,50000000.0,0,0,0,0,0,104,2026-02-04 16:23:45.269611
PNR,61.62,61.61,61.63,50000000.0,50000000.0,0,0,0,0,0,104,2026-02-04 16:23:45.269611
FSR,29.74,29.73,29.75,50000000.0,50000000.0,0,0,0,0,0,104,2026-02-04 16:23:45.269611
ATB,65.0,64.99,65.01,50000000.0,50000000.0,0,0,0,0,0,104,2026-02-04 16:23:45.269611
SPK,51.77,51.76,51.78,50000000.0,50000000.0,0,0,0,0,0,104,2026-02-04 16:23:45.269611
EEC,46.53,46.52,46.54,50000000.0,50000000.0,0,0,0,0,0,104,2026-02-04 16:23:45.269611
TGX,43.35,43.34,43.36,50000000.0,50000000.0,0,0,0,0,0,105,2026-02-04 16:23:46.311949
PHR,43.37,43.36,43.38,50000000.0,50000000.0,0,0,0,0,0,105,2026-02-04 16:23:46.311949
BYL,43.63,43.62,43.64,50000000.0,50000000.0,0,0,0,0,0,105,2026-02-04 16:23:46.311949
CLD,80.01,80.0,80.02,50000000.0,50000000.0,0,0,0,0,0,105,2026-02-04 16:23:46.311949
