ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_GIOT-1,SELL_OTWA-1,tick,timestamp
PHR,45.68,45.67,45.69,50000000.0,50000000.0,0,0,0,0,0,0,106,2026-02-04 21:52:52.056016,,,,,,
BYL,45.62,45.61,45.63,50000000.0,50000000.0,0,0,0,0,0,0,106,2026-02-04 21:52:52.056016,,,,,,
CLD,80.02,80.01,80.03,50000000.0,50000000.0,0,0,0,0,0,0,106,2026-02-04 21:52:52.056016,,,,,,
GGD,30.85,30.84,30.86,50000000.0,50000000.0,0,0,0,0,0,0,106,2026-02-04 21:52:52.056016,,,,,,
PNR,57.36,57.35,57.37,50000000.0,50000000.0,0,0,0,0,0,0,106,2026-02-04 21:52:52.056016,,,,,,
FSR,30.49,30.48,30.5,50000000.0,50000000.0,0,0,0,0,0,0,106,2026-02-04 21:52:52.056016,,,,,,
ATB,61.74,61.73,61.75,50000000.0,50000000.0,0,0,0,0,0,0,106,2026-02-04 21:52:52.056016,,,,,,
SPK,51.85,51.84,51.86,50000000.0,50000000.0,0,0,0,0,0,0,106,2026-02-04 21:52:52.056016,,,,,,
EEC,47.55,47.54,47.56,50000000.0,50000000.0,0,0,0,0,0,0,106,2026-02-04 21:52:52.056016,,,,,,
TGX,43.66,43.65,43.67,50000000.0,50000000.0,0,0,0,0,0,0,107,2026-02-04 21:52:53.130553
PHR,45.76,45.75,45.77,50000000.0,50000000.0,0,0,0,0,0,0,107,2026-02-04 21:52:53.130553
BYL,45.7,45.69,45.71,50000000.0,50000000.0,0,0,0,0,0,0,107,2026-02-04 21:52:53.130553
CLD,80.16,80.15,80.17,50000000.0,50000000.0,0,0,0,0,0,0,107,2026-02-04 21:52:53.130553
GGD,30.88,30.87,30.89,50000000.0,50000000.0,0,0,0,0,0,0,107,2026-02-04 21:52:53.130553
PNR,57.65,57.64,57.66,50000000.0,50000000.0,0,0,0,0,0,0,107,2026-02-04 21:52:53.130553
FSR,30.51,30.5,30.52,50000000.0,50000000.0,0,0,0,0,0,0,107,2026-02-04 21:52:53.130553
ATB,61.81,61.8,61.82,50000000.0,50000000.0,0,0,0,0,0,0,107,2026-02-04 21:52:53.130553
SPK,51.92,51.91,51.93,50000000.0,50000000.0,0,0,0,0,0,0,107,2026-02-04 21:52:53.130553
EEC,47.72,47.71,47.73,50000000.0,50000000.0,0,0,0,0,0,0,107,2026-02-04 21:52:53.130553
TGX,43.64,43.63,43.65,50000000.0,50000000.0,0,0,0,0,0,0,108,2026-02-04 21:52:54.233119
PHR,45.78,45.77,45.79,50000000.0,50000000.0,0,0,0,0,0,0,108,2026-02-04 21:52:54.233119
BYL,45.59,45.58,45.6,50000000.0,50000000.0,0,0,0,0,0,0,108,2026-02-04 21:52:54.233119
CLD,79.97,79.96,79.98,50000000.0,50000000.0,0,0,0,0,0,0,108,2026-02-04 21:52:54.233119
GGD,30.88,30.87,30.89,50000000.0,50000000.0,0,0,0,0,0,0,108,2026-02-04 21:52:54.233119
PNR,57.69,57.68,57.7,50000000.0,50000000.0,0,0,0,0,0,0,108,2026-02-04 21:52:54.233119
FSR,30.52,30.51,30.53,50000000.0,50000000.0,0,0,0,0,0,0,108,2026-02-04 21:52:54.233119
ATB,61.97,61.96,61.98,50000000.0,50000000.0,0,0,0,0,0,0,108,2026-02-04 21:52:54.233119
SPK,51.94,51.93,51.95,50000000.0,50000000.0,0,0,0,0,0,0,108,2026-02-04 21:52:54.233119
EEC,47.67,47.66,47.68,50000000.0,50000000.0,0,0,0,0,0,0,108,2026-02-04 21:52:54.233119
TGX,41.28,41.27,41.29,50000000.0,50000000.0,0,0,0,0,0,0,109,2026-02-04 21:52:55.319443
PHR,45.88,45.87,45.89,50000000.0,50000000.0,0,0,0,0,0,0,109,2026-02-04 21:52:55.319443
BYL,46.4,46.39,46.41,50000000.0,50000000.0,0,0,0,0,0,0,109,2026-02-04 21:52:55.319443
CLD,80.04,80.03,80.05,50000000.0,50000000.0,0,0,0,0,0,0,109,2026-02-04 21:52:55.319443
GGD,30.78,30.77,30.79,50000000.0,50000000.0,0,0,0,0,0,0,109,2026-02-04 21:52:55.319443
PNR,57.55,57.54,57.56,50000000.0,50000000.0,0,0,0,0,0,0,109,2026-02-04 21:52:55.319443
FSR,30.49,30.48,30.5,50000000.0,50000000.0,0,0,0,0,0,0,109,2026-02-04 21:52:55.319443
ATB,61.92,61.91,61.93,50000000.0,50000000.0,0,0,0,0,0,0,109,2026-02-04 21:52:55.319443
SPK,52.01,52.0,52.02,50000000.0,50000000.0,0,0,0,0,0,0,109,2026-02-04 21:52:55.319443
EEC,47.85,47.84,47.86,50000000.0,50000000.0,0,0,0,0,0,0,109,2026-02-04 21:52:55.319443
TGX,41.29,41.28,41.3,50000000.0,50000000.0,0,0,0,0,0,0,110,2026-02-04 21:52:56.404680
PHR,46.03,46.02,46.04,50000000.0,50000000.0,0,0,0,0,0,0,110,2026-02-04 21:52:56.404680
BYL,46.35,46.34,46.36,50000000.0,50000000.0,0,0,0,0,0,0,110,2026-02-04 21:52:56.404680
CLD,79.99,79.98,80.0,50000000.0,50000000.0,0,0,0,0,0,0,110,2026-02-04 21:52:56.404680
GGD,30.81,30.8,30.82,50000000.0,50000000.0,0,0,0,0,0,0,110,2026-02-04 21:52:56.404680
PNR,57.62,57.61,57.63,50000000.0,50000000.0,0,0,0,0,0,0,110,2026-02-04 21:52:56.404680
FSR,30.49,30.48,30.5,50000000.0,50000000.0,0,0,0,0,0,0,110,2026-02-04 21:52:56.404680
ATB,61.82,61.81,61.83,50000000.0,50000000.0,0,0,0,0,0,0,110,2026-02-04 21:52:56.404680
SPK,52.04,52.03,52.05,50000000.0,50000000.0,0,0,0,0,0,0,110,2026-02-04 21:52:56.404680
EEC,47.9,47.89,47.91,50000000.0,50000000.0,0,0,0,0,0,0,110,2026-02-04 21:52:56.404680
TGX,41.21,41.2,41.22,50000000.0,50000000.0,0,0,0,0,0,0,111,2026-02-04 21:52:56.956095
PHR,45.95,45.94,45.96,50000000.0,50000000.0,0,0,0,0,0,0,111,2026-02-04 21:52:56.956095
BYL,46.28,46.27,46.29,50000000.0,50000000.0,0,0,0,0,0,0,111,2026-02-04 21:52:56.956095
CLD,79.87,79.86,79.88,50000000.0,50000000.0,0,0,0,0,0,0,111,2026-02-04 21:52:56.956095
GGD,30.75,30.74,30.76,50000000.0,50000000.0,0,0,0,0,0,0,111,2026-02-04 21:52:56.956095
PNR,57.47,57.46,57.48,50000000.0,50000000.0,0,0,0,0,0,0,111,2026-02-04 21:52:56.956095
FSR,30.48,30.47,30.49,50000000.0,50000000.0,0,0,0,0,0,0,111,2026-02-04 21:52:56.956095
ATB,61.87,61.86,61.88,50000000.0,50000000.0,0,0,0,0,0,0,111,2026-02-04 21:52:56.956095
SPK,52.13,52.12,52.14,50000000.0,50000000.0,0,0,0,0,0,0,111,2026-02-04 21:52:56.956095
EEC,48.15,48.14,48.16,50000000.0,50000000.0,0,0,0,0,0,0,111,2026-02-04 21:52:56.956095
TGX,41.2,41.19,41.21,50000000.0,50000000.0,0,0,0,0,0,0,112,2026-02-04 21:52:57.996176
PHR,45.56,45.55,45.57,50000000.0,50000000.0,0,0,0,0,0,0,112,2026-02-04 21:52:57.996176
BYL,46.29,46.28,46.3,50000000.0,50000000.0,0,0,0,0,0,0,112,2026-02-04 21:52:57.996176
CLD,79.87,79.86,79.88,50000000.0,50000000.0,0,0,0,0,0,0,112,2026-02-04 21:52:57.996176
GGD,30.83,30.82,30.84,50000000.0,50000000.0,0,0,0,0,0,0,112,2026-02-04 21:52:57.996176
PNR,57.67,57.66,57.68,50000000.0,50000000.0,0,0,0,0,0,0,112,2026-02-04 21:52:57.996176
FSR,30.47,30.46,30.48,50000000.0,50000000.0,0,0,0,0,0,0,112,2026-02-04 21:52:57.996176
ATB,62.44,62.43,62.45,50000000.0,50000000.0,0,0,0,0,0,0,112,2026-02-04 21:52:57.996176
SPK,52.15,52.14,52.16,50000000.0,50000000.0,0,0,0,0,0,0,112,2026-02-04 21:52:57.996176
EEC,48.17,48.16,48.18,50000000.0,50000000.0,0,0,0,0,0,0,112,2026-02-04 21:52:57.996176
TGX,41.22,41.21,41.23,50000000.0,50000000.0,0,0,0,0,0,0,113,2026-02-04 21:52:59.044165
PHR,45.87,45.86,45.88,50000000.0,50000000.0,0,0,0,0,0,0,113,2026-02-04 21:52:59.044165
BYL,46.37,46.36,46.38,50000000.0,50000000.0,0,0,0,0,0,0,113,2026-02-04 21:52:59.044165
CLD,80.13,80.12,80.14,50000000.0,50000000.0,0,0,0,0,0,0,113,2026-02-04 21:52:59.044165
GGD,30.82,30.81,30.83,50000000.0,50000000.0,0,0,0,0,0,0,113,2026-02-04 21:52:59.044165
PNR,57.38,57.37,57.39,50000000.0,50000000.0,0,0,0,0,0,0,113,2026-02-04 21:52:59.044165
FSR,30.48,30.47,30.49,50000000.0,50000000.0,0,0,0,0,0,0,113,2026-02-04 21:52:59.044165
ATB,62.6,62.59,62.61,50000000.0,50000000.0,0,0,0,0,0,0,113,2026-02-04 21:52:59.044165
SPK,52.06,52.05,52.07,50000000.0,50000000.0,0,0,0,0,0,0,113,2026-02-04 21:52:59.044165
EEC,47.97,47.96,47.98,50000000.0,50000000.0,0,0,0,0,0,0,113,2026-02-04 21:52:59.044165
TGX,41.22,41.21,41.23,50000000.0,50000000.0,0,0,0,0,0,0,114,2026-02-04 21:53:00.089218,13.0,1.0,113.0,D1-TGX/PHR,Company Offers Divestiture Package,"In response to regulatory feedback, the companies have proposed divesting two oncology drug candidates and related manufacturing assets to address competition concerns."
PHR,45.66,45.65,45.67,50000000.0,50000000.0,0,0,0,0,0,0,114,2026-02-04 21:53:00.089218,,,,,,
BYL,46.42,46.41,46.43,50000000.0,50000000.0,0,0,0,0,0,0,114,2026-02-04 21:53:00.089218,,,,,,
CLD,80.27,80.26,80.28,50000000.0,50000000.0,0,0,0,0,0,0,114,2026-02-04 21:53:00.089218,,,,,,
GGD,30.75,30.74,30.76,50000000.0,50000000.0,0,0,0,0,0,0,114,2026-02-04 21:53:00.089218,,,,,,
PNR,57.18,57.17,57.19,50000000.0,50000000.0,0,0,0,0,0,0,114,2026-02-04 21:53:00.089218,,,,,,
FSR,30.51,30.5,30.52,50000000.0,50000000.0,0,0,0,0,0,0,114,2026-02-04 21:53:00.089218,,,,,,
ATB,62.71,62.7,62.72,50000000.0,50000000.0,0,0,0,0,0,0,114,2026-02-04 21:53:00.089218,,,,,,
SPK,52.07,52.06,52.08,50000000.0,50000000.0,0,0,0,0,0,0,114,2026-02-04 21:53:00.089218,,,,,,
EEC,48.05,48.04,48.06,50000000.0,50000000.0,0,0,0,0,0,0,114,2026-02-04 21:53:00.089218,,,,,,
TGX,41.17,41.16,41.18,50000000.0,50000000.0,0,0,0,0,0,0,115,2026-02-04 21:53:01.159930
PHR,45.35,45.34,45.36,50000000.0,50000000.0,0,0,0,0,0,0,115,2026-02-04 21:53:01.159930
BYL,46.53,46.52,46.54,50000000.0,50000000.0,0,0,0,0,0,0,115,2026-02-04 21:53:01.159930
CLD,80.45,80.44,80.46,50000000.0,50000000.0,0,0,0,0,0,0,115,2026-02-04 21:53:01.159930
GGD,30.76,30.75,30.77,50000000.0,50000000.0,0,0,0,0,0,0,115,2026-02-04 21:53:01.159930
PNR,57.13,57.12,57.14,50000000.0,50000000.0,0,0,0,0,0,0,115,2026-02-04 21:53:01.159930
FSR,30.49,30.48,30.5,50000000.0,50000000.0,0,0,0,0,0,0,115,2026-02-04 21:53:01.159930
ATB,62.73,62.72,62.74,50000000.0,50000000.0,0,0,0,0,0,0,115,2026-02-04 21:53:01.159930
SPK,52.05,52.04,52.06,50000000.0,50000000.0,0,0,0,0,0,0,115,2026-02-04 21:53:01.159930
EEC,47.94,47.93,47.95,50000000.0,50000000.0,0,0,0,0,0,0,115,2026-02-04 21:53:01.159930
TGX,41.12,41.11,41.13,50000000.0,50000000.0,0,0,0,0,0,0,116,2026-02-04 21:53:02.265988
PHR,45.32,45.31,45.33,50000000.0,50000000.0,0,0,0,0,0,0,116,2026-02-04 21:53:02.265988
BYL,46.75,46.74,46.76,50000000.0,50000000.0,0,0,0,0,0,0,116,2026-02-04 21:53:02.265988
CLD,80.85,80.84,80.86,50000000.0,50000000.0,0,0,0,0,0,0,116,2026-02-04 21:53:02.265988
GGD,30.8,30.79,30.81,50000000.0,50000000.0,0,0,0,0,0,0,116,2026-02-04 21:53:02.265988
PNR,56.77,56.76,56.78,50000000.0,50000000.0,0,0,0,0,0,0,116,2026-02-04 21:53:02.265988
FSR,30.52,30.51,30.53,50000000.0,50000000.0,0,0,0,0,0,0,116,2026-02-04 21:53:02.265988
ATB,62.67,62.66,62.68,50000000.0,50000000.0,0,0,0,0,0,0,116,2026-02-04 21:53:02.265988
SPK,52.05,52.04,52.06,50000000.0,50000000.0,0,0,0,0,0,0,116,2026-02-04 21:53:02.265988
EEC,47.93,47.92,47.94,50000000.0,50000000.0,0,0,0,0,0,0,116,2026-02-04 21:53:02.265988
TGX,41.1,41.09,41.11,50000000.0,50000000.0,0,0,0,0,0,0,117,2026-02-04 21:53:03.353827
PHR,45.49,45.48,45.5,50000000.0,50000000.0,0,0,0,0,0,0,117,2026-02-04 21:53:03.353827
BYL,46.74,46.73,46.75,50000000.0,50000000.0,0,0,0,0,0,0,117,2026-02-04 21:53:03.353827
CLD,80.85,80.84,80.86,50000000.0,50000000.0,0,0,0,0,0,0,117,2026-02-04 21:53:03.353827
GGD,30.77,30.76,30.78,50000000.0,50000000.0,0,0,0,0,0,0,117,2026-02-04 21:53:03.353827
PNR,56.58,56.57,56.59,50000000.0,50000000.0,0,0,0,0,0,0,117,2026-02-04 21:53:03.353827
FSR,30.48,30.46,30.48,50000000.0,50000000.0,0,0,0,0,0,0,117,2026-02-04 21:53:03.353827
ATB,62.91,62.9,62.92,50000000.0,50000000.0,0,0,0,0,0,0,117,2026-02-04 21:53:03.353827
SPK,52.0,51.99,52.01,50000000.0,50000000.0,0,0,0,0,0,0,117,2026-02-04 21:53:03.353827
EEC,47.86,47.85,47.87,50000000.0,50000000.0,0,0,0,0,0,0,117,2026-02-04 21:53:03.353827
TGX,41.16,41.15,41.17,50000000.0,50000000.0,0,0,0,0,0,0,118,2026-02-04 21:53:04.415118
PHR,45.57,45.56,45.58,50000000.0,50000000.0,0,0,0,0,0,0,118,2026-02-04 21:53:04.415118
BYL,46.7,46.69,46.71,50000000.0,50000000.0,0,0,0,0,0,0,118,2026-02-04 21:53:04.415118
CLD,80.75,80.74,80.76,50000000.0,50000000.0,0,0,0,0,0,0,118,2026-02-04 21:53:04.415118
GGD,30.77,30.76,30.78,50000000.0,50000000.0,0,0,0,0,0,0,118,2026-02-04 21:53:04.415118
PNR,56.63,56.62,56.64,50000000.0,50000000.0,0,0,0,0,0,0,118,2026-02-04 21:53:04.415118
FSR,30.42,30.4,30.42,50000000.0,50000000.0,0,0,0,0,0,0,118,2026-02-04 21:53:04.415118
ATB,62.92,62.91,62.93,50000000.0,50000000.0,0,0,0,0,0,0,118,2026-02-04 21:53:04.415118
SPK,52.04,52.03,52.05,50000000.0,50000000.0,0,0,0,0,0,0,118,2026-02-04 21:53:04.415118
EEC,47.89,47.88,47.9,50000000.0,50000000.0,0,0,0,0,0,0,118,2026-02-04 21:53:04.415118
TGX,41.15,41.14,41.16,50000000.0,50000000.0,0,0,0,0,0,0,119,2026-02-04 21:53:05.462325
PHR,45.4,45.39,45.41,50000000.0,50000000.0,0,0,0,0,0,0,119,2026-02-04 21:53:05.462325
BYL,46.74,46.73,46.75,50000000.0,50000000.0,0,0,0,0,0,0,119,2026-02-04 21:53:05.462325
CLD,80.79,80.78,80.8,50000000.0,50000000.0,0,0,0,0,0,0,119,2026-02-04 21:53:05.462325
GGD,30.82,30.81,30.83,50000000.0,50000000.0,0,0,0,0,0,0,119,2026-02-04 21:53:05.462325
PNR,56.8,56.79,56.81,50000000.0,50000000.0,0,0,0,0,0,0,119,2026-02-04 21:53:05.462325
FSR,30.42,30.41,30.43,50000000.0,50000000.0,0,0,0,0,0,0,119,2026-02-04 21:53:05.462325
ATB,62.92,62.91,62.93,50000000.0,50000000.0,0,0,0,0,0,0,119,2026-02-04 21:53:05.462325
SPK,52.03,52.02,52.04,50000000.0,50000000.0,0,0,0,0,0,0,119,2026-02-04 21:53:05.462325
EEC,47.95,47.94,47.96,50000000.0,50000000.0,0,0,0,0,0,0,119,2026-02-04 21:53:05.462325
TGX,41.22,41.21,41.23,50000000.0,50000000.0,0,0,0,0,0,0,120,2026-02-04 21:53:06.035074
PHR,45.28,45.27,45.29,50000000.0,50000000.0,0,0,0,0,0,0,120,2026-02-04 21:53:06.035074
BYL,46.55,46.54,46.56,50000000.0,50000000.0,0,0,0,0,0,0,120,2026-02-04 21:53:06.035074
CLD,80.43,80.42,80.44,50000000.0,50000000.0,0,0,0,0,0,0,120,2026-02-04 21:53:06.035074
GGD,30.76,30.75,30.77,50000000.0,50000000.0,0,0,0,0,0,0,120,2026-02-04 21:53:06.035074
PNR,56.64,56.63,56.65,50000000.0,50000000.0,0,0,0,0,0,0,120,2026-02-04 21:53:06.035074
FSR,30.4,30.39,30.41,50000000.0,50000000.0,0,0,0,0,0,0,120,2026-02-04 21:53:06.035074
ATB,62.95,62.94,62.96,50000000.0,50000000.0,0,0,0,0,0,0,120,2026-02-04 21:53:06.035074
SPK,52.06,52.05,52.07,50000000.0,50000000.0,0,0,0,0,0,0,120,2026-02-04 21:53:06.035074
EEC,48.0,47.99,48.01,50000000.0,50000000.0,0,0,0,0,0,0,120,2026-02-04 21:53:06.035074
TGX,41.23,41.22,41.24,50000000.0,50000000.0,0,0,0,0,0,0,121,2026-02-04 21:53:07.093564
PHR,45.15,45.14,45.16,50000000.0,50000000.0,0,0,0,0,0,0,121,2026-02-04 21:53:07.093564
BYL,46.6,46.59,46.61,50000000.0,50000000.0,0,0,0,0,0,0,121,2026-02-04 21:53:07.093564
CLD,80.54,80.53,80.55,50000000.0,50000000.0,0,0,0,0,0,0,121,2026-02-04 21:53:07.093564
GGD,30.76,30.75,30.77,50000000.0,50000000.0,0,0,0,0,0,0,121,2026-02-04 21:53:07.093564
PNR,56.75,56.74,56.76,50000000.0,50000000.0,0,0,0,0,0,0,121,2026-02-04 21:53:07.093564
FSR,30.43,30.42,30.44,50000000.0,50000000.0,0,0,0,0,0,0,121,2026-02-04 21:53:07.093564
ATB,62.66,62.65,62.67,50000000.0,50000000.0,0,0,0,0,0,0,121,2026-02-04 21:53:07.093564
SPK,52.12,52.11,52.13,50000000.0,50000000.0,0,0,0,0,0,0,121,2026-02-04 21:53:07.093564
EEC,48.14,48.13,48.15,50000000.0,50000000.0,0,0,0,0,0,0,121,2026-02-04 21:53:07.093564
TGX,41.19,41.18,41.2,50000000.0,50000000.0,0,0,0,0,0,0,122,2026-02-04 21:53:08.143648
PHR,45.15,45.14,45.16,50000000.0,50000000.0,0,0,0,0,0,0,122,2026-02-04 21:53:08.143648
BYL,46.54,46.53,46.55,50000000.0,50000000.0,0,0,0,0,0,0,122,2026-02-04 21:53:08.143648
CLD,80.37,80.36,80.38,50000000.0,50000000.0,0,0,0,0,0,0,122,2026-02-04 21:53:08.143648
GGD,30.85,30.84,30.86,50000000.0,50000000.0,0,0,0,0,0,0,122,2026-02-04 21:53:08.143648
PNR,56.99,56.98,57.0,50000000.0,50000000.0,0,0,0,0,0,0,122,2026-02-04 21:53:08.143648
FSR,30.43,30.42,30.44,50000000.0,50000000.0,0,0,0,0,0,0,122,2026-02-04 21:53:08.143648
ATB,62.36,62.35,62.37,50000000.0,50000000.0,0,0,0,0,0,0,122,2026-02-04 21:53:08.143648
SPK,52.08,52.07,52.09,50000000.0,50000000.0,0,0,0,0,0,0,122,2026-02-04 21:53:08.143648
EEC,48.06,48.05,48.07,50000000.0,50000000.0,0,0,0,0,0,0,122,2026-02-04 21:53:08.143648
TGX,41.08,41.07,41.09,50000000.0,50000000.0,0,0,0,0,0,0,123,2026-02-04 21:53:09.270978
PHR,44.72,44.71,44.73,50000000.0,50000000.0,0,0,0,0,0,0,123,2026-02-04 21:53:09.270978
BYL,46.5,46.49,46.51,50000000.0,50000000.0,0,0,0,0,0,0,123,2026-02-04 21:53:09.270978
CLD,80.34,80.33,80.35,50000000.0,50000000.0,0,0,0,0,0,0,123,2026-02-04 21:53:09.270978
GGD,30.95,30.94,30.96,50000000.0,50000000.0,0,0,0,0,0,0,123,2026-02-04 21:53:09.270978
PNR,57.36,57.35,57.37,50000000.0,50000000.0,0,0,0,0,0,0,123,2026-02-04 21:53:09.270978
FSR,29.5,29.49,29.51,50000000.0,50000000.0,0,0,0,0,0,0,123,2026-02-04 21:53:09.270978
ATB,62.98,62.97,62.99,50000000.0,50000000.0,0,0,0,0,0,0,123,2026-02-04 21:53:09.270978
SPK,52.05,52.04,52.06,50000000.0,50000000.0,0,0,0,0,0,0,123,2026-02-04 21:53:09.270978
EEC,47.97,47.96,47.98,50000000.0,50000000.0,0,0,0,0,0,0,123,2026-02-04 21:53:09.270978
TGX,41.09,41.08,41.1,50000000.0,50000000.0,0,0,0,0,0,0,124,2026-02-04 21:53:10.354022
PHR,44.56,44.55,44.57,50000000.0,50000000.0,0,0,0,0,0,0,124,2026-02-04 21:53:10.354022
BYL,46.35,46.34,46.36,50000000.0,50000000.0,0,0,0,0,0,0,124,2026-02-04 21:53:10.354022
CLD,80.0,79.99,80.01,50000000.0,50000000.0,0,0,0,0,0,0,124,2026-02-04 21:53:10.354022
GGD,30.98,30.97,30.99,50000000.0,50000000.0,0,0,0,0,0,0,124,2026-02-04 21:53:10.354022
PNR,57.3,57.29,57.31,50000000.0,50000000.0,0,0,0,0,0,0,124,2026-02-04 21:53:10.354022
FSR,29.46,29.45,29.47,50000000.0,50000000.0,0,0,0,0,0,0,124,2026-02-04 21:53:10.354022
ATB,63.01,63.0,63.02,50000000.0,50000000.0,0,0,0,0,0,0,124,2026-02-04 21:53:10.354022
SPK,52.09,52.08,52.1,50000000.0,50000000.0,0,0,0,0,0,0,124,2026-02-04 21:53:10.354022
EEC,48.03,48.02,48.04,50000000.0,50000000.0,0,0,0,0,0,0,124,2026-02-04 21:53:10.354022
TGX,40.88,40.87,40.89,50000000.0,50000000.0,0,0,0,0,0,0,125,2026-02-04 21:53:11.480848
PHR,44.53,44.52,44.54,50000000.0,50000000.0,0,0,0,0,0,0,125,2026-02-04 21:53:11.480848
BYL,46.34,46.33,46.35,50000000.0,50000000.0,0,0,0,0,0,0,125,2026-02-04 21:53:11.480848
CLD,79.99,79.98,80.0,50000000.0,50000000.0,0,0,0,0,0,0,125,2026-02-04 21:53:11.480848
GGD,31.02,31.01,31.03,50000000.0,50000000.0,0,0,0,0,0,0,125,2026-02-04 21:53:11.480848
PNR,57.49,57.48,57.5,50000000.0,50000000.0,0,0,0,0,0,0,125,2026-02-04 21:53:11.480848
FSR,29.45,29.44,29.46,50000000.0,50000000.0,0,0,0,0,0,0,125,2026-02-04 21:53:11.480848
ATB,62.94,62.93,62.95,50000000.0,50000000.0,0,0,0,0,0,0,125,2026-02-04 21:53:11.480848
SPK,52.08,52.07,52.09,50000000.0,50000000.0,0,0,0,0,0,0,125,2026-02-04 21:53:11.480848
EEC,47.97,47.96,47.98,50000000.0,50000000.0,0,0,0,0,0,0,125,2026-02-04 21:53:11.480848
TGX,40.68,40.67,40.69,50000000.0,50000000.0,0,0,0,0,0,0,126,2026-02-04 21:53:12.049189
PHR,44.09,44.08,44.1,50000000.0,50000000.0,0,0,0,0,0,0,126,2026-02-04 21:53:12.049189
BYL,46.19,46.18,46.2,50000000.0,50000000.0,0,0,0,0,0,0,126,2026-02-04 21:53:12.049189
CLD,79.72,79.71,79.73,50000000.0,50000000.0,0,0,0,0,0,0,126,2026-02-04 21:53:12.049189
GGD,31.15,31.14,31.16,50000000.0,50000000.0,0,0,0,0,0,0,126,2026-02-04 21:53:12.049189
PNR,57.85,57.84,57.86,50000000.0,50000000.0,0,0,0,0,0,0,126,2026-02-04 21:53:12.049189
FSR,29.48,29.47,29.49,50000000.0,50000000.0,0,0,0,0,0,0,126,2026-02-04 21:53:12.049189
ATB,62.94,62.93,62.95,50000000.0,50000000.0,0,0,0,0,0,0,126,2026-02-04 21:53:12.049189
SPK,52.08,52.07,52.09,50000000.0,50000000.0,0,0,0,0,0,0,126,2026-02-04 21:53:12.049189
EEC,48.01,48.0,48.02,50000000.0,50000000.0,0,0,0,0,0,0,126,2026-02-04 21:53:12.049189
TGX,40.65,40.64,40.66,50000000.0,50000000.0,0,0,0,0,0,0,127,2026-02-04 21:53:13.096752
PHR,43.79,43.78,43.8,50000000.0,50000000.0,0,0,0,0,0,0,127,2026-02-04 21:53:13.096752
BYL,46.08,46.07,46.09,50000000.0,50000000.0,0,0,0,0,0,0,127,2026-02-04 21:53:13.096752
CLD,79.45,79.44,79.46,50000000.0,50000000.0,0,0,0,0,0,0,127,2026-02-04 21:53:13.096752
GGD,31.11,31.1,31.12,50000000.0,50000000.0,0,0,0,0,0,0,127,2026-02-04 21:53:13.096752
PNR,57.73,57.72,57.74,50000000.0,50000000.0,0,0,0,0,0,0,127,2026-02-04 21:53:13.096752
FSR,29.51,29.5,29.52,50000000.0,50000000.0,0,0,0,0,0,0,127,2026-02-04 21:53:13.096752
ATB,62.95,62.94,62.96,50000000.0,50000000.0,0,0,0,0,0,0,127,2026-02-04 21:53:13.096752
SPK,52.07,52.06,52.08,50000000.0,50000000.0,0,0,0,0,0,0,127,2026-02-04 21:53:13.096752
EEC,48.06,48.05,48.07,50000000.0,50000000.0,0,0,0,0,0,0,127,2026-02-04 21:53:13.096752
TGX,40.63,40.62,40.64,50000000.0,50000000.0,0,0,0,0,0,0,128,2026-02-04 21:53:14.153679
PHR,43.58,43.57,43.59,50000000.0,50000000.0,0,0,0,0,0,0,128,2026-02-04 21:53:14.153679
BYL,45.84,45.83,45.85,50000000.0,50000000.0,0,0,0,0,0,0,128,2026-02-04 21:53:14.153679
CLD,78.99,78.98,79.0,50000000.0,50000000.0,0,0,0,0,0,0,128,2026-02-04 21:53:14.153679
GGD,31.08,31.07,31.09,50000000.0,50000000.0,0,0,0,0,0,0,128,2026-02-04 21:53:14.153679
PNR,57.42,57.41,57.43,50000000.0,50000000.0,0,0,0,0,0,0,128,2026-02-04 21:53:14.153679
FSR,29.53,29.52,29.54,50000000.0,50000000.0,0,0,0,0,0,0,128,2026-02-04 21:53:14.153679
ATB,63.13,63.12,63.14,50000000.0,50000000.0,0,0,0,0,0,0,128,2026-02-04 21:53:14.153679
SPK,52.09,52.08,52.1,50000000.0,50000000.0,0,0,0,0,0,0,128,2026-02-04 21:53:14.153679
EEC,48.13,48.12,48.14,50000000.0,50000000.0,0,0,0,0,0,0,128,2026-02-04 21:53:14.153679
TGX,40.54,40.53,40.55,50000000.0,50000000.0,0,0,0,0,0,0,129,2026-02-04 21:53:15.217287
PHR,43.45,43.44,43.46,50000000.0,50000000.0,0,0,0,0,0,0,129,2026-02-04 21:53:15.217287
BYL,45.59,45.58,45.6,50000000.0,50000000.0,0,0,0,0,0,0,129,2026-02-04 21:53:15.217287
CLD,78.44,78.43,78.45,50000000.0,50000000.0,0,0,0,0,0,0,129,2026-02-04 21:53:15.217287
GGD,31.07,31.06,31.08,50000000.0,50000000.0,0,0,0,0,0,0,129,2026-02-04 21:53:15.217287
PNR,57.42,57.41,57.43,50000000.0,50000000.0,0,0,0,0,0,0,129,2026-02-04 21:53:15.217287
FSR,29.53,29.52,29.54,50000000.0,50000000.0,0,0,0,0,0,0,129,2026-02-04 21:53:15.217287
