news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_BOST-3
,,,,,,97,2026-02-01 08:56:24.918450,COMP,24.94,24.95,24.96,140300.0,139900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,98,2026-02-01 08:56:25.935985,RITC,10.13,10.13,10.15,201800.0,196700.0,0,0
,,,,,,98,2026-02-01 08:56:25.935985,COMP,24.96,24.97,25.0,141500.0,141700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,99,2026-02-01 08:56:26.968133,RITC,10.13,10.13,10.14,204600.0,194400.0,0,0
,,,,,,99,2026-02-01 08:56:26.968133,COMP,24.95,24.95,25.0,140300.0,141700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,100,2026-02-01 08:56:28.001143,RITC,10.13,10.13,10.14,207200.0,194400.0,0,0
,,,,,,100,2026-02-01 08:56:28.001143,COMP,24.94,24.94,25.0,140600.0,141700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,101,2026-02-01 08:56:29.033245,RITC,10.13,10.13,10.14,207500.0,194300.0,0,0
,,,,,,101,2026-02-01 08:56:29.033245,COMP,24.94,24.94,25.0,141300.0,141700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,102,2026-02-01 08:56:30.064795,RITC,10.13,10.12,10.13,208100.0,193000.0,0,0
,,,,,,102,2026-02-01 08:56:30.064795,COMP,24.94,24.94,25.0,141300.0,141500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,103,2026-02-01 08:56:31.081377,RITC,10.12,10.12,10.13,207900.0,190000.0,0,0
,,,,,,103,2026-02-01 08:56:31.081377,COMP,24.94,24.94,24.97,141300.0,142000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,104,2026-02-01 08:56:32.113268,RITC,10.12,10.11,10.12,206600.0,191600.0,0,0
,,,,,,104,2026-02-01 08:56:32.113268,COMP,24.97,24.94,24.97,141300.0,142000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,105,2026-02-01 08:56:33.153399,RITC,10.11,10.11,10.12,206600.0,192200.0,0,0
,,,,,,105,2026-02-01 08:56:33.153399,COMP,24.97,24.94,24.96,141300.0,142000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,106,2026-02-01 08:56:34.169651,RITC,10.09,10.09,10.1,203000.0,189300.0,0,0
,,,,,,106,2026-02-01 08:56:34.169651,COMP,24.94,24.94,24.96,140600.0,142000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,107,2026-02-01 08:56:35.183444,RITC,10.08,10.08,10.1,203800.0,187500.0,0,0
,,,,,,107,2026-02-01 08:56:35.183444,COMP,24.94,24.94,24.96,140700.0,142000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,108,2026-02-01 08:56:36.200728,RITC,10.07,10.09,10.1,204200.0,187500.0,0,0
,,,,,,108,2026-02-01 08:56:36.200728,COMP,24.94,24.94,24.96,141600.0,142000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,109,2026-02-01 08:56:37.231119,RITC,10.07,10.09,10.1,202300.0,188600.0,0,0
,,,,,,109,2026-02-01 08:56:37.231119,COMP,24.94,24.95,24.96,141300.0,142000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,110,2026-02-01 08:56:38.252580,RITC,10.1,10.09,10.1,202600.0,190000.0,0,0
,,,,,,110,2026-02-01 08:56:38.252580,COMP,24.94,24.94,24.96,141200.0,142000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,111,2026-02-01 08:56:39.273506,RITC,10.1,10.1,10.11,202400.0,187700.0,0,0
,,,,,,111,2026-02-01 08:56:39.273506,COMP,24.94,24.95,24.96,141000.0,142000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,112,2026-02-01 08:56:40.297104,RITC,10.09,10.09,10.11,202600.0,186500.0,0,0
,,,,,,112,2026-02-01 08:56:40.297104,COMP,25.03,24.96,25.03,142700.0,140100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,113,2026-02-01 08:56:41.320297,RITC,10.11,10.09,10.11,202600.0,189500.0,0,0
,,,,,,113,2026-02-01 08:56:41.320297,COMP,25.03,24.96,25.01,142700.0,139300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,114,2026-02-01 08:56:42.337956,RITC,10.11,10.09,10.1,202600.0,192400.0,0,0
,,,,,,114,2026-02-01 08:56:42.337956,COMP,24.95,24.95,25.01,140800.0,139300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,115,2026-02-01 08:56:43.357893,RITC,10.11,10.09,10.1,203500.0,192400.0,0,0
,,,,,,115,2026-02-01 08:56:43.357893,COMP,24.95,24.95,25.01,140800.0,139300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,116,2026-02-01 08:56:44.388736,RITC,10.1,10.09,10.1,205000.0,192400.0,0,0
,,,,,,116,2026-02-01 08:56:44.388736,COMP,24.95,24.95,24.96,138800.0,141200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,117,2026-02-01 08:56:45.409650,RITC,10.1,10.09,10.1,205600.0,192400.0,0,0
,,,,,,117,2026-02-01 08:56:45.409650,COMP,24.96,24.95,24.96,138800.0,141200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,119,2026-02-01 08:56:46.445446,RITC,10.11,10.11,10.12,206800.0,191900.0,0,0
,,,,,,119,2026-02-01 08:56:46.445446,COMP,24.96,24.95,24.96,137900.0,141800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,120,2026-02-01 08:56:47.478572,RITC,10.13,10.11,10.13,206800.0,192500.0,0,0
,,,,,,120,2026-02-01 08:56:47.478572,COMP,24.96,24.95,24.96,139700.0,141800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,121,2026-02-01 08:56:48.512222,RITC,10.13,10.11,10.13,205100.0,193300.0,0,0
,,,,,,121,2026-02-01 08:56:48.512222,COMP,24.94,24.94,24.96,138200.0,141800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,122,2026-02-01 08:56:49.529989,RITC,10.14,10.13,10.14,203200.0,196600.0,0,0
,,,,,,122,2026-02-01 08:56:49.529989,COMP,24.94,24.94,24.96,138200.0,140600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,123,2026-02-01 08:56:50.540888,RITC,10.15,10.13,10.15,203200.0,193900.0,0,0
,,,,,,123,2026-02-01 08:56:50.540888,COMP,24.98,24.94,24.98,138200.0,140300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,124,2026-02-01 08:56:51.556787,RITC,10.16,10.15,10.16,201100.0,196600.0,0,0
,,,,,,124,2026-02-01 08:56:51.556787,COMP,24.94,24.94,24.98,138200.0,139000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,125,2026-02-01 08:56:52.577600,RITC,10.16,10.15,10.16,201100.0,197400.0,0,0
,,,,,,125,2026-02-01 08:56:52.577600,COMP,24.94,24.94,24.95,138200.0,139000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,126,2026-02-01 08:56:53.601873,RITC,10.16,10.15,10.16,201400.0,197400.0,0,0
,,,,,,126,2026-02-01 08:56:53.601873,COMP,24.94,24.94,24.95,139300.0,139000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,127,2026-02-01 08:56:54.623258,RITC,10.16,10.16,10.17,203300.0,196200.0,0,0
,,,,,,127,2026-02-01 08:56:54.623258,COMP,24.98,24.94,24.98,139300.0,139000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,128,2026-02-01 08:56:55.639227,RITC,10.16,10.16,10.17,197900.0,196200.0,0,0
,,,,,,128,2026-02-01 08:56:55.639227,COMP,24.93,24.93,24.98,137400.0,139000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,129,2026-02-01 08:56:56.653423,RITC,10.17,10.16,10.17,198200.0,195000.0,0,0
,,,,,,129,2026-02-01 08:56:56.653423,COMP,24.93,24.93,24.98,136600.0,139000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,130,2026-02-01 08:56:57.687302,RITC,10.19,10.16,10.19,198200.0,196900.0,0,0
,,,,,,130,2026-02-01 08:56:57.687302,COMP,24.93,24.93,24.98,136500.0,137500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,131,2026-02-01 08:56:58.703381,RITC,10.16,10.16,10.19,198900.0,196900.0,0,0
,,,,,,131,2026-02-01 08:56:58.703381,COMP,24.93,24.93,24.98,135900.0,137500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,132,2026-02-01 08:56:59.728283,RITC,10.16,10.16,10.17,196000.0,200000.0,0,0
,,,,,,132,2026-02-01 08:56:59.728283,COMP,24.93,24.93,24.98,135900.0,137300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,133,2026-02-01 08:57:00.746271,RITC,10.17,10.17,10.19,195500.0,196900.0,0,0
,,,,,,133,2026-02-01 08:57:00.746271,COMP,24.92,24.92,24.98,137800.0,136100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,134,2026-02-01 08:57:01.771314,RITC,10.19,10.17,10.19,195900.0,196900.0,0,0
,,,,,,134,2026-02-01 08:57:01.771314,COMP,24.92,24.92,24.93,137800.0,134100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,135,2026-02-01 08:57:02.793221,RITC,10.17,10.16,10.17,195400.0,198800.0,0,0
,,,,,,135,2026-02-01 08:57:02.793221,COMP,24.92,24.92,24.93,138200.0,134100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,136,2026-02-01 08:57:03.820590,RITC,10.17,10.17,10.19,196100.0,196900.0,0,0
,,,,,,136,2026-02-01 08:57:03.820590,COMP,24.92,24.92,24.93,138000.0,134800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,137,2026-02-01 08:57:04.844039,RITC,10.17,10.18,10.19,195000.0,196900.0,0,0
,,,,,,137,2026-02-01 08:57:04.844039,COMP,24.92,24.91,24.92,140400.0,137200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,138,2026-02-01 08:57:05.863621,RITC,10.2,10.18,10.2,195000.0,197100.0,0,0
,,,,,,138,2026-02-01 08:57:05.863621,COMP,24.92,24.91,24.92,140400.0,136700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,139,2026-02-01 08:57:06.883233,RITC,10.2,10.18,10.2,195300.0,197500.0,0,0
,,,,,,139,2026-02-01 08:57:06.883233,COMP,24.91,24.91,24.92,140800.0,136700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,140,2026-02-01 08:57:07.898409,RITC,10.2,10.19,10.2,199900.0,197500.0,0,0
,,,,,,140,2026-02-01 08:57:07.898409,COMP,24.91,24.91,24.92,140800.0,134400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,141,2026-02-01 08:57:08.918127,RITC,10.2,10.19,10.2,200100.0,197500.0,0,0
,,,,,,141,2026-02-01 08:57:08.918127,COMP,24.9,24.9,24.92,139700.0,134400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,142,2026-02-01 08:57:09.934194,RITC,10.2,10.19,10.2,200100.0,199100.0,0,0
,,,,,,142,2026-02-01 08:57:09.934194,COMP,24.9,24.9,24.92,139700.0,134400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,143,2026-02-01 08:57:10.958320,RITC,10.2,10.19,10.2,201400.0,201500.0,0,0
,,,,,,143,2026-02-01 08:57:10.958320,COMP,24.9,24.9,24.92,141300.0,134400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,144,2026-02-01 08:57:11.971395,RITC,10.2,10.19,10.2,201400.0,201500.0,0,0
,,,,,,144,2026-02-01 08:57:11.971395,COMP,24.88,24.88,24.9,140500.0,134600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,145,2026-02-01 08:57:12.983631,RITC,10.21,10.19,10.21,200800.0,202100.0,0,0
,,,,,,145,2026-02-01 08:57:12.983631,COMP,24.88,24.88,24.9,140500.0,134200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,146,2026-02-01 08:57:13.996356,RITC,10.21,10.19,10.21,200600.0,201900.0,0,0
,,,,,,146,2026-02-01 08:57:13.996356,COMP,24.88,24.88,24.9,140500.0,134800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,147,2026-02-01 08:57:15.016296,RITC,10.21,10.19,10.21,200600.0,200700.0,0,0
,,,,,,147,2026-02-01 08:57:15.016296,COMP,24.88,24.88,24.9,139000.0,134800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,148,2026-02-01 08:57:16.033534,RITC,10.22,10.19,10.22,201000.0,199300.0,0,0
,,,,,,148,2026-02-01 08:57:16.033534,COMP,24.88,24.88,24.9,138800.0,134800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,149,2026-02-01 08:57:17.066377,RITC,10.22,10.21,10.22,201400.0,199300.0,0,0
,,,,,,149,2026-02-01 08:57:17.066377,COMP,24.88,24.88,24.9,139200.0,135900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,150,2026-02-01 08:57:18.092611,RITC,10.22,10.21,10.22,200200.0,199300.0,0,0
,,,,,,150,2026-02-01 08:57:18.092611,COMP,24.88,24.88,24.9,139200.0,137000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,151,2026-02-01 08:57:19.128246,RITC,10.22,10.21,10.22,203800.0,201200.0,0,0
,,,,,,151,2026-02-01 08:57:19.128246,COMP,24.88,24.88,24.9,139200.0,137800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,152,2026-02-01 08:57:20.143359,RITC,10.22,10.21,10.22,204200.0,198400.0,0,0
,,,,,,152,2026-02-01 08:57:20.143359,COMP,24.88,24.88,24.89,139200.0,135700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,153,2026-02-01 08:57:21.173326,RITC,10.23,10.21,10.23,204400.0,193600.0,0,0
,,,,,,153,2026-02-01 08:57:21.173326,COMP,24.88,24.88,24.89,139200.0,136600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,154,2026-02-01 08:57:22.207362,RITC,10.23,10.21,10.23,204000.0,194400.0,0,0
,,,,,,154,2026-02-01 08:57:22.207362,COMP,24.88,24.88,24.89,139200.0,136500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,155,2026-02-01 08:57:23.231806,RITC,10.23,10.21,10.23,201800.0,194400.0,0,0
,,,,,,155,2026-02-01 08:57:23.231806,COMP,24.88,24.88,24.89,139200.0,136800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,156,2026-02-01 08:57:24.260287,RITC,10.24,10.21,10.24,199700.0,191800.0,0,0
,,,,,,156,2026-02-01 08:57:24.260287,COMP,24.88,24.88,24.89,139200.0,136800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,157,2026-02-01 08:57:25.277650,RITC,10.24,10.23,10.24,201700.0,191800.0,0,0
,,,,,,157,2026-02-01 08:57:25.277650,COMP,24.88,24.88,24.89,136900.0,136800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,158,2026-02-01 08:57:26.304950,RITC,10.24,10.23,10.24,203300.0,191800.0,0,0
,,,,,,158,2026-02-01 08:57:26.304950,COMP,24.87,24.87,24.89,136600.0,136800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,159,2026-02-01 08:57:27.322296,RITC,10.25,10.23,10.25,201800.0,190800.0,0,0
,,,,,,159,2026-02-01 08:57:27.322296,COMP,24.87,24.87,24.89,134700.0,136800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,160,2026-02-01 08:57:28.353186,RITC,10.25,10.23,10.25,203000.0,191800.0,0,0
,,,,,,160,2026-02-01 08:57:28.353186,COMP,24.86,24.86,24.89,136100.0,136800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,161,2026-02-01 08:57:29.373087,RITC,10.25,10.24,10.25,203400.0,191800.0,0,0
,,,,,,161,2026-02-01 08:57:29.373087,COMP,24.86,24.86,24.89,134300.0,136800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,162,2026-02-01 08:57:30.388066,RITC,10.25,10.24,10.25,203400.0,190000.0,0,0
,,,,,,162,2026-02-01 08:57:30.388066,COMP,24.89,24.86,24.89,134300.0,136600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,163,2026-02-01 08:57:31.423159,RITC,10.25,10.24,10.25,203400.0,190200.0,0,0
,,,,,,163,2026-02-01 08:57:31.423159,COMP,24.9,24.86,24.9,134300.0,139800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,164,2026-02-01 08:57:32.443259,RITC,10.26,10.24,10.26,204100.0,189000.0,0,0
,,,,,,164,2026-02-01 08:57:32.443259,COMP,24.85,24.85,24.9,134300.0,139800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,165,2026-02-01 08:57:33.461954,RITC,10.26,10.24,10.26,204900.0,189000.0,0,0
,,,,,,165,2026-02-01 08:57:33.461954,COMP,24.85,24.85,24.9,133000.0,140100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,166,2026-02-01 08:57:34.481694,RITC,10.26,10.24,10.26,205600.0,187600.0,0,0
,,,,,,166,2026-02-01 08:57:34.481694,COMP,24.9,24.85,24.9,133000.0,140000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,167,2026-02-01 08:57:35.493231,RITC,10.26,10.24,10.26,205600.0,185000.0,0,0
,,,,,,167,2026-02-01 08:57:35.493231,COMP,24.9,24.85,24.9,133000.0,139400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,168,2026-02-01 08:57:36.513079,RITC,10.26,10.24,10.26,205600.0,182700.0,0,0
,,,,,,168,2026-02-01 08:57:36.513079,COMP,24.85,24.83,24.84,126300.0,138100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,169,2026-02-01 08:57:37.533099,RITC,10.26,10.24,10.26,204400.0,182700.0,0,0
,,,,,,169,2026-02-01 08:57:37.533099,COMP,24.83,24.83,24.84,134100.0,138100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,170,2026-02-01 08:57:38.555244,RITC,10.26,10.26,10.27,203400.0,180700.0,0,0
,,,,,,170,2026-02-01 08:57:38.555244,COMP,24.83,24.83,24.84,134700.0,138100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,171,2026-02-01 08:57:39.577388,RITC,10.27,10.26,10.27,203400.0,161400.0,0,0
,,,,,,171,2026-02-01 08:57:39.577388,COMP,24.82,24.82,24.84,132900.0,138100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,172,2026-02-01 08:57:40.593358,RITC,10.28,10.26,10.28,201200.0,152700.0,0,0
,,,,,,172,2026-02-01 08:57:40.593358,COMP,24.81,24.81,24.84,127900.0,138100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,173,2026-02-01 08:57:41.613362,RITC,10.28,10.26,10.28,201800.0,152700.0,0,0
,,,,,,173,2026-02-01 08:57:41.613362,COMP,24.81,24.81,24.84,127900.0,137800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,174,2026-02-01 08:57:42.669645,RITC,10.28,10.26,10.28,201700.0,152700.0,0,0
,,,,,,174,2026-02-01 08:57:42.669645,COMP,24.81,24.79,24.81,121500.0,140900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,176,2026-02-01 08:57:43.706673,RITC,10.28,10.27,10.28,202400.0,142700.0,0,0
,,,,,,176,2026-02-01 08:57:43.706673,COMP,24.78,24.78,24.81,115500.0,140900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,177,2026-02-01 08:57:44.756853,RITC,10.29,10.27,10.29,202400.0,132700.0,0,0
,,,,,,177,2026-02-01 08:57:44.756853,COMP,24.78,24.78,24.81,123200.0,140900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,178,2026-02-01 08:57:45.800218,RITC,10.31,10.27,10.29,202400.0,127200.0,0,0
,,,,,,178,2026-02-01 08:57:45.800218,COMP,24.78,24.78,24.81,128900.0,140900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,179,2026-02-01 08:57:46.828373,RITC,10.29,10.27,10.29,201000.0,127200.0,0,0
,,,,,,179,2026-02-01 08:57:46.828373,COMP,24.79,24.79,24.81,136900.0,140900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,180,2026-02-01 08:57:47.843012,RITC,10.29,10.27,10.29,199800.0,138300.0,0,0
,,,,,,180,2026-02-01 08:57:47.843012,COMP,24.79,24.8,24.81,139000.0,140900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,181,2026-02-01 08:57:48.864343,RITC,10.29,10.3,10.32,201100.0,127500.0,0,0
,,,,,,181,2026-02-01 08:57:48.864343,COMP,24.83,24.8,24.83,139000.0,138600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,182,2026-02-01 08:57:49.879947,RITC,10.29,10.31,10.32,202900.0,127500.0,0,0
,,,,,,182,2026-02-01 08:57:49.879947,COMP,24.83,24.8,24.83,141200.0,138600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,183,2026-02-01 08:57:50.906009,RITC,10.29,10.31,10.32,202800.0,127500.0,0,0
,,,,,,183,2026-02-01 08:57:50.906009,COMP,24.83,24.8,24.83,141200.0,138500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,184,2026-02-01 08:57:51.933275,RITC,10.29,10.31,10.32,199900.0,127500.0,0,0
,,,,,,184,2026-02-01 08:57:51.933275,COMP,24.91,24.82,24.91,138500.0,137800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,185,2026-02-01 08:57:52.973008,RITC,10.32,10.31,10.32,198700.0,127500.0,0,0
,,,,,,185,2026-02-01 08:57:52.973008,COMP,24.91,24.82,24.91,140000.0,137800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,186,2026-02-01 08:57:54.005155,RITC,10.33,10.31,10.33,198700.0,109800.0,0,0
,,,,,,186,2026-02-01 08:57:54.005155,COMP,24.91,24.82,24.89,140100.0,137800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,187,2026-02-01 08:57:55.028246,RITC,10.33,10.31,10.33,198700.0,101700.0,0,0
,,,,,,187,2026-02-01 08:57:55.028246,COMP,24.91,24.82,24.91,140100.0,137800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,188,2026-02-01 08:57:56.048930,RITC,10.33,10.35,10.37,197300.0,93500.0,0,0
,,,,,,188,2026-02-01 08:57:56.048930,COMP,24.91,24.85,24.91,141900.0,137800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,189,2026-02-01 08:57:57.078711,RITC,10.37,10.37,10.39,196100.0,91600.0,0,0
,,,,,,189,2026-02-01 08:57:57.078711,COMP,24.88,24.88,24.91,143000.0,137800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,190,2026-02-01 08:57:58.104243,RITC,10.37,10.38,10.39,197700.0,91600.0,0,0
,,,,,,190,2026-02-01 08:57:58.104243,COMP,24.91,24.91,24.92,142400.0,137400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,191,2026-02-01 08:57:59.138523,RITC,10.39,10.38,10.39,199600.0,91600.0,0,0
,,,,,,191,2026-02-01 08:57:59.138523,COMP,24.91,24.91,24.92,142400.0,137400.0,0,0
