news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-T1,BUY_LUIS-T2,BUY_BOST-D,SELL_CHUL-P,BUY_LUIS-T1,SELL_LUIS-T2
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,112,2026-02-01 13:36:33.162281,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,112,2026-02-01 13:36:33.162281,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",112,2026-02-01 13:36:33.162281,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,112,2026-02-01 13:36:33.162281,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,112,2026-02-01 13:36:33.162281,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,112,2026-02-01 13:36:33.162281,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,113,2026-02-01 13:36:34.195667,NG,2.28,2.26,2.3,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,113,2026-02-01 13:36:34.195667,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,113,2026-02-01 13:36:34.195667,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",113,2026-02-01 13:36:34.195667,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,113,2026-02-01 13:36:34.195667,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,113,2026-02-01 13:36:34.195667,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,113,2026-02-01 13:36:34.195667,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,114,2026-02-01 13:36:35.226985,NG,2.27,2.25,2.29,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,114,2026-02-01 13:36:35.226985,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,114,2026-02-01 13:36:35.226985,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",114,2026-02-01 13:36:35.226985,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,114,2026-02-01 13:36:35.226985,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,114,2026-02-01 13:36:35.226985,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,114,2026-02-01 13:36:35.226985,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,115,2026-02-01 13:36:36.258255,NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,115,2026-02-01 13:36:36.258255,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,115,2026-02-01 13:36:36.258255,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",115,2026-02-01 13:36:36.258255,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,115,2026-02-01 13:36:36.258255,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,115,2026-02-01 13:36:36.258255,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,115,2026-02-01 13:36:36.258255,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,116,2026-02-01 13:36:37.303215,NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,116,2026-02-01 13:36:37.303215,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,116,2026-02-01 13:36:37.303215,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",116,2026-02-01 13:36:37.303215,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,116,2026-02-01 13:36:37.303215,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,116,2026-02-01 13:36:37.303215,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,116,2026-02-01 13:36:37.303215,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,117,2026-02-01 13:36:38.336870,NG,2.27,2.25,2.29,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,117,2026-02-01 13:36:38.336870,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,117,2026-02-01 13:36:38.336870,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",117,2026-02-01 13:36:38.336870,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,117,2026-02-01 13:36:38.336870,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,117,2026-02-01 13:36:38.336870,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,117,2026-02-01 13:36:38.336870,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,118,2026-02-01 13:36:39.363673,NG,2.27,2.25,2.29,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,118,2026-02-01 13:36:39.363673,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,118,2026-02-01 13:36:39.363673,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",118,2026-02-01 13:36:39.363673,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,118,2026-02-01 13:36:39.363673,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,118,2026-02-01 13:36:39.363673,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,118,2026-02-01 13:36:39.363673,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,119,2026-02-01 13:36:40.393604,NG,2.27,2.25,2.29,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,119,2026-02-01 13:36:40.393604,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,119,2026-02-01 13:36:40.393604,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",119,2026-02-01 13:36:40.393604,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,119,2026-02-01 13:36:40.393604,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,119,2026-02-01 13:36:40.393604,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,119,2026-02-01 13:36:40.393604,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,120,2026-02-01 13:36:41.403245,NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,120,2026-02-01 13:36:41.403245,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,120,2026-02-01 13:36:41.403245,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",120,2026-02-01 13:36:41.403245,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,120,2026-02-01 13:36:41.403245,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,120,2026-02-01 13:36:41.403245,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,120,2026-02-01 13:36:41.403245,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,121,2026-02-01 13:36:42.429875,NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,121,2026-02-01 13:36:42.429875,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,121,2026-02-01 13:36:42.429875,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",121,2026-02-01 13:36:42.429875,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,121,2026-02-01 13:36:42.429875,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,121,2026-02-01 13:36:42.429875,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,121,2026-02-01 13:36:42.429875,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,122,2026-02-01 13:36:43.453211,NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,122,2026-02-01 13:36:43.453211,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,122,2026-02-01 13:36:43.453211,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",122,2026-02-01 13:36:43.453211,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,122,2026-02-01 13:36:43.453211,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,122,2026-02-01 13:36:43.453211,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,122,2026-02-01 13:36:43.453211,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,123,2026-02-01 13:36:44.483117,NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,123,2026-02-01 13:36:44.483117,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,123,2026-02-01 13:36:44.483117,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",123,2026-02-01 13:36:44.483117,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,123,2026-02-01 13:36:44.483117,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,123,2026-02-01 13:36:44.483117,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,123,2026-02-01 13:36:44.483117,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,124,2026-02-01 13:36:45.518117,NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,124,2026-02-01 13:36:45.518117,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,124,2026-02-01 13:36:45.518117,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",124,2026-02-01 13:36:45.518117,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,124,2026-02-01 13:36:45.518117,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,124,2026-02-01 13:36:45.518117,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,124,2026-02-01 13:36:45.518117,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,125,2026-02-01 13:36:46.546069,NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,125,2026-02-01 13:36:46.546069,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,125,2026-02-01 13:36:46.546069,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",125,2026-02-01 13:36:46.546069,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,125,2026-02-01 13:36:46.546069,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,125,2026-02-01 13:36:46.546069,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,125,2026-02-01 13:36:46.546069,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,126,2026-02-01 13:36:47.577619,NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,126,2026-02-01 13:36:47.577619,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,126,2026-02-01 13:36:47.577619,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",126,2026-02-01 13:36:47.577619,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,126,2026-02-01 13:36:47.577619,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,126,2026-02-01 13:36:47.577619,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,126,2026-02-01 13:36:47.577619,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,127,2026-02-01 13:36:48.612865,NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,127,2026-02-01 13:36:48.612865,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,127,2026-02-01 13:36:48.612865,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",127,2026-02-01 13:36:48.612865,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,127,2026-02-01 13:36:48.612865,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,127,2026-02-01 13:36:48.612865,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,127,2026-02-01 13:36:48.612865,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,128,2026-02-01 13:36:49.643117,NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,128,2026-02-01 13:36:49.643117,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,128,2026-02-01 13:36:49.643117,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",128,2026-02-01 13:36:49.643117,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,128,2026-02-01 13:36:49.643117,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,128,2026-02-01 13:36:49.643117,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,128,2026-02-01 13:36:49.643117,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,129,2026-02-01 13:36:50.686690,NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,129,2026-02-01 13:36:50.686690,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,129,2026-02-01 13:36:50.686690,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",129,2026-02-01 13:36:50.686690,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,129,2026-02-01 13:36:50.686690,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,129,2026-02-01 13:36:50.686690,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,129,2026-02-01 13:36:50.686690,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,131,2026-02-01 13:36:51.747814,NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,131,2026-02-01 13:36:51.747814,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,131,2026-02-01 13:36:51.747814,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",131,2026-02-01 13:36:51.747814,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,131,2026-02-01 13:36:51.747814,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,131,2026-02-01 13:36:51.747814,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,131,2026-02-01 13:36:51.747814,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,132,2026-02-01 13:36:52.768486,NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,132,2026-02-01 13:36:52.768486,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,132,2026-02-01 13:36:52.768486,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",132,2026-02-01 13:36:52.768486,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,132,2026-02-01 13:36:52.768486,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,132,2026-02-01 13:36:52.768486,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,132,2026-02-01 13:36:52.768486,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,133,2026-02-01 13:36:53.807825,NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,133,2026-02-01 13:36:53.807825,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,133,2026-02-01 13:36:53.807825,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",133,2026-02-01 13:36:53.807825,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,133,2026-02-01 13:36:53.807825,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,133,2026-02-01 13:36:53.807825,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,133,2026-02-01 13:36:53.807825,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,134,2026-02-01 13:36:54.822814,NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,134,2026-02-01 13:36:54.822814,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,134,2026-02-01 13:36:54.822814,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",134,2026-02-01 13:36:54.822814,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,134,2026-02-01 13:36:54.822814,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,134,2026-02-01 13:36:54.822814,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,134,2026-02-01 13:36:54.822814,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
5.0,1.0,89.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 11 and 15 hours of sunlight tomorrow.,135,2026-02-01 13:36:55.852989,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0
