,,,,,,89,2026-02-02 01:30:49.532456,RTM1P52,2.74,2.73,2.75,1000000.0,1000000.0
,,,,,,89,2026-02-02 01:30:49.532456,RTM1C53,0.05,0.04,0.06,1000000.0,1000000.0
,,,,,,89,2026-02-02 01:30:49.532456,RTM1P53,3.64,3.63,3.65,1000000.0,1000000.0
,,,,,,89,2026-02-02 01:30:49.532456,RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0
,,,,,,89,2026-02-02 01:30:49.532456,RTM1P54,4.61,4.6,4.62,1000000.0,1000000.0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 14%,90,2026-02-02 01:30:50.589488,RTM,49.45,49.43,49.45,100000000.0,100000000.0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 12% and 17%,90,2026-02-02 01:30:50.589488,RTM1C45,4.44,4.43,4.45,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,90,2026-02-02 01:30:50.589488,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,90,2026-02-02 01:30:50.589488,RTM1C46,3.46,3.45,3.47,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1P46,0.03,0.02,0.04,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1C47,2.55,2.54,2.56,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1P47,0.11,0.1,0.12,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1C48,1.76,1.75,1.77,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1P48,0.33,0.32,0.34,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1C49,1.02,1.01,1.03,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1P49,0.58,0.57,0.59,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1C50,0.62,0.61,0.63,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1P50,1.19,1.18,1.2,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1C51,0.31,0.3,0.32,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1P51,1.87,1.86,1.88,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1C52,0.13,0.12,0.14,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1P52,2.69,2.68,2.7,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1C53,0.03,0.02,0.04,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1P53,3.59,3.58,3.6,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0
,,,,,,90,2026-02-02 01:30:50.589488,RTM1P54,4.57,4.56,4.58,1000000.0,1000000.0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 14%,91,2026-02-02 01:30:51.668230,RTM,49.33,49.32,49.34,100000000.0,100000000.0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 12% and 17%,91,2026-02-02 01:30:51.668230,RTM1C45,4.34,4.33,4.35,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,91,2026-02-02 01:30:51.668230,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,91,2026-02-02 01:30:51.668230,RTM1C46,3.38,3.37,3.39,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1P46,0.05,0.04,0.06,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1C47,2.46,2.45,2.47,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1P47,0.12,0.11,0.13,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1C48,1.62,1.61,1.63,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1P48,0.29,0.28,0.3,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1C49,1.02,1.01,1.03,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1P49,0.68,0.67,0.69,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1C50,0.55,0.54,0.56,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1P50,1.21,1.2,1.22,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1C51,0.24,0.23,0.25,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1P51,1.9,1.89,1.91,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1C52,0.12,0.11,0.13,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1P52,2.78,2.77,2.79,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1C53,0.04,0.03,0.05,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1P53,3.7,3.69,3.71,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0
,,,,,,91,2026-02-02 01:30:51.668230,RTM1P54,4.68,4.67,4.69,1000000.0,1000000.0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 14%,92,2026-02-02 01:30:52.792966,RTM,49.39,49.37,49.39,100000000.0,100000000.0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 12% and 17%,92,2026-02-02 01:30:52.792966,RTM1C45,4.39,4.38,4.4,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,92,2026-02-02 01:30:52.792966,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,92,2026-02-02 01:30:52.792966,RTM1C46,3.41,3.4,3.42,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1P46,0.03,0.02,0.04,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1C47,2.51,2.5,2.52,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1P47,0.13,0.12,0.14,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1C48,1.69,1.68,1.7,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1P48,0.31,0.3,0.32,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1C49,1.04,1.03,1.05,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1P49,0.66,0.65,0.67,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1C50,0.59,0.58,0.6,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1P50,1.21,1.2,1.22,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1C51,0.28,0.27,0.29,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1P51,1.9,1.89,1.91,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1C52,0.13,0.12,0.14,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1P52,2.75,2.74,2.76,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1C53,0.04,0.03,0.05,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1P53,3.66,3.65,3.67,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0
,,,,,,92,2026-02-02 01:30:52.792966,RTM1P54,4.64,4.63,4.65,1000000.0,1000000.0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 14%,93,2026-02-02 01:30:53.873035,RTM,49.44,49.42,49.44,100000000.0,100000000.0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 12% and 17%,93,2026-02-02 01:30:53.873035,RTM1C45,4.44,4.43,4.45,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,93,2026-02-02 01:30:53.873035,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,93,2026-02-02 01:30:53.873035,RTM1C46,3.47,3.46,3.48,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1P46,0.04,0.03,0.05,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1C47,2.53,2.52,2.54,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1P47,0.1,0.09,0.11,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1C48,1.7,1.69,1.71,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1P48,0.27,0.26,0.28,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1C49,1.03,1.02,1.04,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1P49,0.6,0.59,0.61,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1C50,0.54,0.53,0.55,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1P50,1.11,1.1,1.12,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1C51,0.29,0.28,0.3,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1P51,1.86,1.85,1.87,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1C52,0.11,0.1,0.12,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1P52,2.68,2.67,2.69,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1C53,0.05,0.04,0.06,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1P53,3.62,3.61,3.63,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0
,,,,,,93,2026-02-02 01:30:53.873035,RTM1P54,4.58,4.57,4.59,1000000.0,1000000.0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 14%,94,2026-02-02 01:30:54.938504,RTM,49.37,49.37,49.39,100000000.0,100000000.0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 12% and 17%,94,2026-02-02 01:30:54.938504,RTM1C45,4.39,4.38,4.4,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,94,2026-02-02 01:30:54.938504,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,94,2026-02-02 01:30:54.938504,RTM1C46,3.42,3.41,3.43,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1P46,0.04,0.03,0.05,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1C47,2.49,2.48,2.5,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1P47,0.11,0.1,0.12,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1C48,1.7,1.69,1.71,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1P48,0.32,0.31,0.33,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1C49,1.04,1.03,1.05,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1P49,0.66,0.65,0.67,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1C50,0.51,0.5,0.52,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1P50,1.13,1.12,1.14,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1C51,0.27,0.26,0.28,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1P51,1.88,1.87,1.89,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1C52,0.11,0.1,0.12,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1P52,2.73,2.72,2.74,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1C53,0.04,0.03,0.05,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1P53,3.66,3.65,3.67,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0
,,,,,,94,2026-02-02 01:30:54.938504,RTM1P54,4.63,4.62,4.64,1000000.0,1000000.0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 14%,95,2026-02-02 01:30:56.009362,RTM,49.35,49.35,49.37,100000000.0,100000000.0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 12% and 17%,95,2026-02-02 01:30:56.009362,RTM1C45,4.37,4.36,4.38,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,95,2026-02-02 01:30:56.009362,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,95,2026-02-02 01:30:56.009362,RTM1C46,3.4,3.39,3.41,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1P46,0.04,0.03,0.05,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1C47,2.46,2.45,2.47,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1P47,0.1,0.09,0.11,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1C48,1.68,1.67,1.69,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1P48,0.33,0.32,0.34,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1C49,0.99,0.98,1.0,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1P49,0.63,0.62,0.64,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1C50,0.57,0.56,0.58,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1P50,1.21,1.2,1.22,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1C51,0.24,0.23,0.25,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1P51,1.89,1.88,1.9,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1C52,0.08,0.07,0.09,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1P52,2.72,2.71,2.73,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1C53,0.04,0.03,0.05,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1P53,3.68,3.67,3.69,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0
,,,,,,95,2026-02-02 01:30:56.009362,RTM1P54,4.65,4.64,4.66,1000000.0,1000000.0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 14%,96,2026-02-02 01:30:57.063259,RTM,49.17,49.17,49.19,100000000.0,100000000.0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 12% and 17%,96,2026-02-02 01:30:57.063259,RTM1C45,4.19,4.18,4.2,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,96,2026-02-02 01:30:57.063259,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,96,2026-02-02 01:30:57.063259,RTM1C46,3.23,3.22,3.24,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1P46,0.05,0.04,0.06,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1C47,2.29,2.28,2.3,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1P47,0.11,0.1,0.12,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1C48,1.51,1.5,1.52,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1P48,0.34,0.33,0.35,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1C49,0.87,0.86,0.88,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1P49,0.69,0.68,0.7,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1C50,0.47,0.46,0.48,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1P50,1.29,1.28,1.3,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1C51,0.21,0.2,0.22,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1P51,2.03,2.02,2.04,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1C52,0.08,0.07,0.09,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1P52,2.9,2.89,2.91,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1C53,0.03,0.02,0.04,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1P53,3.85,3.84,3.86,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0
,,,,,,96,2026-02-02 01:30:57.063259,RTM1P54,4.83,4.82,4.84,1000000.0,1000000.0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 14%,98,2026-02-02 01:30:58.153199,RTM,49.31,49.3,49.32,100000000.0,100000000.0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 12% and 17%,98,2026-02-02 01:30:58.153199,RTM1C45,4.32,4.31,4.33,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,98,2026-02-02 01:30:58.153199,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,98,2026-02-02 01:30:58.153199,RTM1C46,3.35,3.34,3.36,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1P46,0.03,0.02,0.04,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1C47,2.43,2.42,2.44,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1P47,0.12,0.11,0.13,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1C48,1.63,1.62,1.64,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1P48,0.32,0.31,0.33,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1C49,0.92,0.91,0.93,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1P49,0.61,0.6,0.62,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1C50,0.48,0.47,0.49,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1P50,1.16,1.15,1.17,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1C51,0.25,0.24,0.26,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1P51,1.94,1.93,1.95,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1C52,0.09,0.08,0.1,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1P52,2.78,2.77,2.79,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1C53,0.03,0.02,0.04,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1P53,3.72,3.71,3.73,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0
,,,,,,98,2026-02-02 01:30:58.153199,RTM1P54,4.7,4.69,4.71,1000000.0,1000000.0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 14%,99,2026-02-02 01:30:59.233271,RTM,49.38,49.37,49.39,100000000.0,100000000.0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 12% and 17%,99,2026-02-02 01:30:59.233271,RTM1C45,4.39,4.38,4.4,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,99,2026-02-02 01:30:59.233271,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,99,2026-02-02 01:30:59.233271,RTM1C46,3.41,3.4,3.42,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1P46,0.03,0.02,0.04,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1C47,2.5,2.49,2.51,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1P47,0.12,0.11,0.13,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1C48,1.67,1.66,1.68,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1P48,0.29,0.28,0.3,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1C49,1.02,1.01,1.03,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1P49,0.64,0.63,0.65,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1C50,0.54,0.53,0.55,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1P50,1.16,1.15,1.17,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1C51,0.25,0.24,0.26,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1P51,1.87,1.86,1.88,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1C52,0.08,0.07,0.09,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1P52,2.7,2.69,2.71,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1C53,0.03,0.02,0.04,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1P53,3.65,3.64,3.66,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0
,,,,,,99,2026-02-02 01:30:59.233271,RTM1P54,4.63,4.62,4.64,1000000.0,1000000.0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 14%,100,2026-02-02 01:31:00.298406,RTM,49.47,49.46,49.48,100000000.0,100000000.0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 12% and 17%,100,2026-02-02 01:31:00.298406,RTM1C45,4.48,4.47,4.49,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,100,2026-02-02 01:31:00.298406,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,100,2026-02-02 01:31:00.298406,RTM1C46,3.49,3.48,3.5,1000000.0,1000000.0
,,,,,,100,2026-02-02 01:31:00.298406,RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0
,,,,,,100,2026-02-02 01:31:00.298406,RTM1C47,2.56,2.55,2.57,1000000.0,1000000.0
,,,,,,100,2026-02-02 01:31:00.298406,RTM1P47,0.09,0.08,0.1,1000000.0,1000000.0
,,,,,,100,2026-02-02 01:31:00.298406,RTM1C48,1.69,1.68,1.7,1000000.0,1000000.0
,,,,,,100,2026-02-02 01:31:00.298406,RTM1P48,0.22,0.21,0.23,1000000.0,1000000.0
,,,,,,100,2026-02-02 01:31:00.298406,RTM1C49,1.01,1.0,1.02,1000000.0,1000000.0
,,,,,,100,2026-02-02 01:31:00.298406,RTM1P49,0.54,0.53,0.55,1000000.0,1000000.0
,,,,,,100,2026-02-02 01:31:00.298406,RTM1C50,0.58,0.57,0.59,1000000.0,1000000.0
,,,,,,100,2026-02-02 01:31:00.298406,RTM1P50,1.11,1.1,1.12,1000000.0,1000000.0
,,,,,,100,2026-02-02 01:31:00.298406,RTM1C51,0.28,0.27,0.29,1000000.0,1000000.0
,,,,,,100,2026-02-02 01:31:00.298406,RTM1P51,1.81,1.8,1.82,1000000.0,1000000.0
,,,,,,100,2026-02-02 01:31:00.298406,RTM1C52,0.09,0.08,0.1,1000000.0,1000000.0
