ticker,last_price,bid_price,ask_price,BUY_ZUAI-5,SELL_ZUAI-5,BUY_ANON,SELL_ANON,tick,timestamp
SPK,55.27,55.26,55.28,50000000.0,50000000.0,0,0,78,2026-02-03 06:32:10.144320
EEC,52.08,52.07,52.09,50000000.0,50000000.0,0,0,78,2026-02-03 06:32:10.144320
TGX,44.26,44.25,44.27,50000000.0,50000000.0,0,0,79,2026-02-03 06:32:11.175363
PHR,48.34,48.33,48.35,50000000.0,50000000.0,0,0,79,2026-02-03 06:32:11.175363
BYL,44.02,44.01,44.03,50000000.0,50000000.0,0,0,79,2026-02-03 06:32:11.175363
CLD,81.2,81.19,81.21,50000000.0,50000000.0,0,0,79,2026-02-03 06:32:11.175363
GGD,32.74,32.73,32.75,50000000.0,50000000.0,0,0,79,2026-02-03 06:32:11.175363
PNR,58.83,58.82,58.84,50000000.0,50000000.0,0,0,79,2026-02-03 06:32:11.175363
FSR,26.23,26.22,26.24,50000000.0,50000000.0,0,0,79,2026-02-03 06:32:11.175363
ATB,60.01,60.0,60.02,50000000.0,50000000.0,0,0,79,2026-02-03 06:32:11.175363
SPK,55.3,55.29,55.31,50000000.0,50000000.0,0,0,79,2026-02-03 06:32:11.175363
EEC,52.14,52.13,52.15,50000000.0,50000000.0,0,0,79,2026-02-03 06:32:11.175363
TGX,44.26,44.25,44.27,50000000.0,50000000.0,0,0,80,2026-02-03 06:32:12.208331
PHR,48.76,48.75,48.77,50000000.0,50000000.0,0,0,80,2026-02-03 06:32:12.208331
BYL,44.01,44.0,44.02,50000000.0,50000000.0,0,0,80,2026-02-03 06:32:12.208331
CLD,81.32,81.31,81.33,50000000.0,50000000.0,0,0,80,2026-02-03 06:32:12.208331
GGD,32.79,32.78,32.8,50000000.0,50000000.0,0,0,80,2026-02-03 06:32:12.208331
PNR,58.65,58.64,58.66,50000000.0,50000000.0,0,0,80,2026-02-03 06:32:12.208331
FSR,26.23,26.22,26.24,50000000.0,50000000.0,0,0,80,2026-02-03 06:32:12.208331
ATB,60.11,60.1,60.12,50000000.0,50000000.0,0,0,80,2026-02-03 06:32:12.208331
SPK,55.31,55.3,55.32,50000000.0,50000000.0,0,0,80,2026-02-03 06:32:12.208331
EEC,52.23,52.22,52.24,50000000.0,50000000.0,0,0,80,2026-02-03 06:32:12.208331
TGX,44.23,44.22,44.24,50000000.0,50000000.0,0,0,81,2026-02-03 06:32:13.237610
PHR,48.72,48.71,48.73,50000000.0,50000000.0,0,0,81,2026-02-03 06:32:13.237610
BYL,44.21,44.2,44.22,50000000.0,50000000.0,0,0,81,2026-02-03 06:32:13.237610
CLD,81.69,81.68,81.7,50000000.0,50000000.0,0,0,81,2026-02-03 06:32:13.237610
GGD,32.83,32.82,32.84,50000000.0,50000000.0,0,0,81,2026-02-03 06:32:13.237610
PNR,58.71,58.7,58.72,50000000.0,50000000.0,0,0,81,2026-02-03 06:32:13.237610
FSR,26.2,26.19,26.21,50000000.0,50000000.0,0,0,81,2026-02-03 06:32:13.237610
ATB,59.83,59.82,59.84,50000000.0,50000000.0,0,0,81,2026-02-03 06:32:13.237610
SPK,55.54,55.53,55.55,50000000.0,50000000.0,0,0,81,2026-02-03 06:32:13.237610
EEC,52.64,52.63,52.65,50000000.0,50000000.0,0,0,81,2026-02-03 06:32:13.237610
TGX,44.27,44.26,44.28,50000000.0,50000000.0,0,0,82,2026-02-03 06:32:14.272090
PHR,48.45,48.44,48.46,50000000.0,50000000.0,0,0,82,2026-02-03 06:32:14.272090
BYL,44.21,44.2,44.22,50000000.0,50000000.0,0,0,82,2026-02-03 06:32:14.272090
CLD,81.82,81.81,81.83,50000000.0,50000000.0,0,0,82,2026-02-03 06:32:14.272090
GGD,32.79,32.78,32.8,50000000.0,50000000.0,0,0,82,2026-02-03 06:32:14.272090
PNR,58.71,58.7,58.72,50000000.0,50000000.0,0,0,82,2026-02-03 06:32:14.272090
FSR,26.14,26.13,26.15,50000000.0,50000000.0,0,0,82,2026-02-03 06:32:14.272090
ATB,59.77,59.76,59.78,50000000.0,50000000.0,0,0,82,2026-02-03 06:32:14.272090
SPK,55.62,55.61,55.63,50000000.0,50000000.0,0,0,82,2026-02-03 06:32:14.272090
EEC,52.82,52.81,52.83,50000000.0,50000000.0,0,0,82,2026-02-03 06:32:14.272090
TGX,44.27,44.26,44.28,50000000.0,50000000.0,0,0,83,2026-02-03 06:32:15.302703
PHR,48.02,48.01,48.03,50000000.0,50000000.0,0,0,83,2026-02-03 06:32:15.302703
BYL,44.3,44.29,44.31,50000000.0,50000000.0,0,0,83,2026-02-03 06:32:15.302703
CLD,82.01,82.0,82.02,50000000.0,50000000.0,0,0,83,2026-02-03 06:32:15.302703
GGD,32.75,32.74,32.76,50000000.0,50000000.0,0,0,83,2026-02-03 06:32:15.302703
PNR,58.7,58.69,58.71,50000000.0,50000000.0,0,0,83,2026-02-03 06:32:15.302703
FSR,26.17,26.16,26.18,50000000.0,50000000.0,0,0,83,2026-02-03 06:32:15.302703
ATB,59.69,59.68,59.7,50000000.0,50000000.0,0,0,83,2026-02-03 06:32:15.302703
SPK,55.79,55.78,55.8,50000000.0,50000000.0,0,0,83,2026-02-03 06:32:15.302703
EEC,53.27,53.26,53.28,50000000.0,50000000.0,0,0,83,2026-02-03 06:32:15.302703
TGX,44.3,44.29,44.31,50000000.0,50000000.0,0,0,84,2026-02-03 06:32:16.336932
PHR,47.78,47.77,47.79,50000000.0,50000000.0,0,0,84,2026-02-03 06:32:16.336932
BYL,44.09,44.08,44.1,50000000.0,50000000.0,0,0,84,2026-02-03 06:32:16.336932
CLD,81.41,81.4,81.42,50000000.0,50000000.0,0,0,84,2026-02-03 06:32:16.336932
GGD,32.77,32.76,32.78,50000000.0,50000000.0,0,0,84,2026-02-03 06:32:16.336932
PNR,58.81,58.8,58.82,50000000.0,50000000.0,0,0,84,2026-02-03 06:32:16.336932
FSR,26.17,26.16,26.18,50000000.0,50000000.0,0,0,84,2026-02-03 06:32:16.336932
ATB,59.74,59.73,59.75,50000000.0,50000000.0,0,0,84,2026-02-03 06:32:16.336932
SPK,56.08,56.07,56.09,50000000.0,50000000.0,0,0,84,2026-02-03 06:32:16.336932
EEC,53.78,53.77,53.79,50000000.0,50000000.0,0,0,84,2026-02-03 06:32:16.336932
TGX,44.3,44.29,44.31,50000000.0,50000000.0,0,0,85,2026-02-03 06:32:17.370219
PHR,47.94,47.93,47.95,50000000.0,50000000.0,0,0,85,2026-02-03 06:32:17.370219
BYL,44.29,44.28,44.3,50000000.0,50000000.0,0,0,85,2026-02-03 06:32:17.370219
CLD,81.73,81.72,81.74,50000000.0,50000000.0,0,0,85,2026-02-03 06:32:17.370219
GGD,32.71,32.7,32.72,50000000.0,50000000.0,0,0,85,2026-02-03 06:32:17.370219
PNR,58.64,58.63,58.65,50000000.0,50000000.0,0,0,85,2026-02-03 06:32:17.370219
FSR,26.16,26.15,26.17,50000000.0,50000000.0,0,0,85,2026-02-03 06:32:17.370219
ATB,59.24,59.23,59.25,50000000.0,50000000.0,0,0,85,2026-02-03 06:32:17.370219
SPK,56.07,56.06,56.08,50000000.0,50000000.0,0,0,85,2026-02-03 06:32:17.370219
EEC,53.75,53.74,53.76,50000000.0,50000000.0,0,0,85,2026-02-03 06:32:17.370219
TGX,44.35,44.34,44.36,50000000.0,50000000.0,0,0,86,2026-02-03 06:32:18.400276
PHR,47.73,47.72,47.74,50000000.0,50000000.0,0,0,86,2026-02-03 06:32:18.400276
BYL,44.4,44.39,44.41,50000000.0,50000000.0,0,0,86,2026-02-03 06:32:18.400276
CLD,81.89,81.88,81.9,50000000.0,50000000.0,0,0,86,2026-02-03 06:32:18.400276
GGD,32.73,32.72,32.74,50000000.0,50000000.0,0,0,86,2026-02-03 06:32:18.400276
PNR,58.77,58.76,58.78,50000000.0,50000000.0,0,0,86,2026-02-03 06:32:18.400276
FSR,26.18,26.17,26.19,50000000.0,50000000.0,0,0,86,2026-02-03 06:32:18.400276
ATB,59.14,59.13,59.15,50000000.0,50000000.0,0,0,86,2026-02-03 06:32:18.400276
SPK,56.22,56.21,56.23,50000000.0,50000000.0,0,0,86,2026-02-03 06:32:18.400276
EEC,54.0,53.99,54.01,50000000.0,50000000.0,0,0,86,2026-02-03 06:32:18.400276
TGX,44.31,44.3,44.32,50000000.0,50000000.0,0,0,87,2026-02-03 06:32:19.446202
PHR,48.06,48.05,48.07,50000000.0,50000000.0,0,0,87,2026-02-03 06:32:19.446202
BYL,44.18,44.17,44.19,50000000.0,50000000.0,0,0,87,2026-02-03 06:32:19.446202
CLD,81.39,81.38,81.4,50000000.0,50000000.0,0,0,87,2026-02-03 06:32:19.446202
GGD,32.74,32.73,32.75,50000000.0,50000000.0,0,0,87,2026-02-03 06:32:19.446202
PNR,58.88,58.87,58.89,50000000.0,50000000.0,0,0,87,2026-02-03 06:32:19.446202
FSR,26.17,26.16,26.18,50000000.0,50000000.0,0,0,87,2026-02-03 06:32:19.446202
ATB,58.91,58.9,58.92,50000000.0,50000000.0,0,0,87,2026-02-03 06:32:19.446202
SPK,56.26,56.25,56.27,50000000.0,50000000.0,0,0,87,2026-02-03 06:32:19.446202
EEC,54.09,54.08,54.1,50000000.0,50000000.0,0,0,87,2026-02-03 06:32:19.446202
TGX,44.28,44.27,44.29,50000000.0,50000000.0,0,0,88,2026-02-03 06:32:20.483116
PHR,47.92,47.91,47.93,50000000.0,50000000.0,0,0,88,2026-02-03 06:32:20.483116
BYL,44.52,44.51,44.53,50000000.0,50000000.0,0,0,88,2026-02-03 06:32:20.483116
CLD,82.03,82.02,82.04,50000000.0,50000000.0,0,0,88,2026-02-03 06:32:20.483116
GGD,32.77,32.76,32.78,50000000.0,50000000.0,0,0,88,2026-02-03 06:32:20.483116
PNR,58.97,58.96,58.98,50000000.0,50000000.0,0,0,88,2026-02-03 06:32:20.483116
FSR,26.17,26.16,26.18,50000000.0,50000000.0,0,0,88,2026-02-03 06:32:20.483116
ATB,59.1,59.09,59.11,50000000.0,50000000.0,0,0,88,2026-02-03 06:32:20.483116
SPK,56.14,56.13,56.15,50000000.0,50000000.0,0,0,88,2026-02-03 06:32:20.483116
EEC,53.87,53.86,53.88,50000000.0,50000000.0,0,0,88,2026-02-03 06:32:20.483116
TGX,44.26,44.25,44.27,50000000.0,50000000.0,0,0,89,2026-02-03 06:32:21.515562
PHR,47.82,47.81,47.83,50000000.0,50000000.0,0,0,89,2026-02-03 06:32:21.515562
BYL,44.46,44.45,44.47,50000000.0,50000000.0,0,0,89,2026-02-03 06:32:21.515562
CLD,81.82,81.81,81.83,50000000.0,50000000.0,0,0,89,2026-02-03 06:32:21.515562
GGD,32.8,32.79,32.81,50000000.0,50000000.0,0,0,89,2026-02-03 06:32:21.515562
PNR,59.09,59.08,59.1,50000000.0,50000000.0,0,0,89,2026-02-03 06:32:21.515562
FSR,26.16,26.15,26.17,50000000.0,50000000.0,0,0,89,2026-02-03 06:32:21.515562
ATB,59.28,59.27,59.29,50000000.0,50000000.0,0,0,89,2026-02-03 06:32:21.515562
SPK,55.95,55.94,55.96,50000000.0,50000000.0,0,0,89,2026-02-03 06:32:21.515562
EEC,53.56,53.55,53.57,50000000.0,50000000.0,0,0,89,2026-02-03 06:32:21.515562
TGX,44.3,44.29,44.31,50000000.0,50000000.0,0,0,90,2026-02-03 06:32:22.547839
PHR,47.4,47.39,47.41,50000000.0,50000000.0,0,0,90,2026-02-03 06:32:22.547839
BYL,44.3,44.29,44.31,50000000.0,50000000.0,0,0,90,2026-02-03 06:32:22.547839
CLD,81.45,81.44,81.46,50000000.0,50000000.0,0,0,90,2026-02-03 06:32:22.547839
GGD,32.87,32.86,32.88,50000000.0,50000000.0,0,0,90,2026-02-03 06:32:22.547839
PNR,59.25,59.24,59.26,50000000.0,50000000.0,0,0,90,2026-02-03 06:32:22.547839
FSR,26.1,26.09,26.11,50000000.0,50000000.0,0,0,90,2026-02-03 06:32:22.547839
ATB,59.16,59.15,59.17,50000000.0,50000000.0,0,0,90,2026-02-03 06:32:22.547839
SPK,55.76,55.75,55.77,50000000.0,50000000.0,0,0,90,2026-02-03 06:32:22.547839
EEC,53.27,53.26,53.28,50000000.0,50000000.0,0,0,90,2026-02-03 06:32:22.547839
TGX,44.25,44.24,44.26,50000000.0,50000000.0,0,0,91,2026-02-03 06:32:23.077342
PHR,46.73,46.72,46.74,50000000.0,50000000.0,0,0,91,2026-02-03 06:32:23.077342
BYL,44.2,44.19,44.21,50000000.0,50000000.0,0,0,91,2026-02-03 06:32:23.077342
CLD,81.24,81.23,81.25,50000000.0,50000000.0,0,0,91,2026-02-03 06:32:23.077342
GGD,32.82,32.81,32.83,50000000.0,50000000.0,0,0,91,2026-02-03 06:32:23.077342
PNR,59.13,59.12,59.14,50000000.0,50000000.0,0,0,91,2026-02-03 06:32:23.077342
FSR,26.08,26.07,26.09,50000000.0,50000000.0,0,0,91,2026-02-03 06:32:23.077342
ATB,59.25,59.24,59.26,50000000.0,50000000.0,0,0,91,2026-02-03 06:32:23.077342
SPK,55.58,55.57,55.59,50000000.0,50000000.0,0,0,91,2026-02-03 06:32:23.077342
EEC,52.8,52.79,52.81,50000000.0,50000000.0,0,0,91,2026-02-03 06:32:23.077342
TGX,44.31,44.3,44.32,50000000.0,50000000.0,0,0,92,2026-02-03 06:32:24.107509
PHR,46.58,46.57,46.59,50000000.0,50000000.0,0,0,92,2026-02-03 06:32:24.107509
BYL,44.32,44.31,44.33,50000000.0,50000000.0,0,0,92,2026-02-03 06:32:24.107509
CLD,81.5,81.49,81.51,50000000.0,50000000.0,0,0,92,2026-02-03 06:32:24.107509
GGD,32.85,32.84,32.86,50000000.0,50000000.0,0,0,92,2026-02-03 06:32:24.107509
PNR,59.19,59.18,59.2,50000000.0,50000000.0,0,0,92,2026-02-03 06:32:24.107509
FSR,26.08,26.07,26.09,50000000.0,50000000.0,0,0,92,2026-02-03 06:32:24.107509
ATB,59.3,59.29,59.31,50000000.0,50000000.0,0,0,92,2026-02-03 06:32:24.107509
SPK,55.2,55.19,55.21,50000000.0,50000000.0,0,0,92,2026-02-03 06:32:24.107509
EEC,52.21,52.2,52.22,50000000.0,50000000.0,0,0,92,2026-02-03 06:32:24.107509
TGX,44.34,44.33,44.35,50000000.0,50000000.0,0,0,93,2026-02-03 06:32:25.145528
PHR,46.32,46.31,46.33,50000000.0,50000000.0,0,0,93,2026-02-03 06:32:25.145528
BYL,44.52,44.51,44.53,50000000.0,50000000.0,0,0,93,2026-02-03 06:32:25.145528
CLD,82.06,82.05,82.07,50000000.0,50000000.0,0,0,93,2026-02-03 06:32:25.145528
GGD,32.93,32.92,32.94,50000000.0,50000000.0,0,0,93,2026-02-03 06:32:25.145528
PNR,59.16,59.15,59.17,50000000.0,50000000.0,0,0,93,2026-02-03 06:32:25.145528
FSR,26.05,26.04,26.06,50000000.0,50000000.0,0,0,93,2026-02-03 06:32:25.145528
ATB,59.27,59.26,59.28,50000000.0,50000000.0,0,0,93,2026-02-03 06:32:25.145528
SPK,55.06,55.05,55.07,50000000.0,50000000.0,0,0,93,2026-02-03 06:32:25.145528
EEC,51.9,51.89,51.91,50000000.0,50000000.0,0,0,93,2026-02-03 06:32:25.145528
TGX,44.41,44.4,44.42,50000000.0,50000000.0,0,0,94,2026-02-03 06:32:26.182004
PHR,46.59,46.58,46.6,50000000.0,50000000.0,0,0,94,2026-02-03 06:32:26.182004
BYL,44.89,44.88,44.9,50000000.0,50000000.0,0,0,94,2026-02-03 06:32:26.182004
CLD,82.85,82.84,82.86,50000000.0,50000000.0,0,0,94,2026-02-03 06:32:26.182004
GGD,32.92,32.91,32.93,50000000.0,50000000.0,0,0,94,2026-02-03 06:32:26.182004
PNR,58.88,58.87,58.89,50000000.0,50000000.0,0,0,94,2026-02-03 06:32:26.182004
FSR,26.07,26.06,26.08,50000000.0,50000000.0,0,0,94,2026-02-03 06:32:26.182004
ATB,59.1,59.09,59.11,50000000.0,50000000.0,0,0,94,2026-02-03 06:32:26.182004
SPK,55.29,55.28,55.3,50000000.0,50000000.0,0,0,94,2026-02-03 06:32:26.182004
EEC,52.3,52.29,52.31,50000000.0,50000000.0,0,0,94,2026-02-03 06:32:26.182004
TGX,44.42,44.41,44.43,50000000.0,50000000.0,0,0,95,2026-02-03 06:32:27.218592
PHR,46.32,46.31,46.33,50000000.0,50000000.0,0,0,95,2026-02-03 06:32:27.218592
BYL,44.73,44.72,44.74,50000000.0,50000000.0,0,0,95,2026-02-03 06:32:27.218592
CLD,82.58,82.57,82.59,50000000.0,50000000.0,0,0,95,2026-02-03 06:32:27.218592
GGD,32.97,32.96,32.98,50000000.0,50000000.0,0,0,95,2026-02-03 06:32:27.218592
PNR,58.87,58.86,58.88,50000000.0,50000000.0,0,0,95,2026-02-03 06:32:27.218592
FSR,26.09,26.08,26.1,50000000.0,50000000.0,0,0,95,2026-02-03 06:32:27.218592
ATB,59.11,59.1,59.12,50000000.0,50000000.0,0,0,95,2026-02-03 06:32:27.218592
SPK,55.46,55.45,55.47,50000000.0,50000000.0,0,0,95,2026-02-03 06:32:27.218592
EEC,52.58,52.57,52.59,50000000.0,50000000.0,0,0,95,2026-02-03 06:32:27.218592
TGX,44.35,44.34,44.36,50000000.0,50000000.0,0,0,96,2026-02-03 06:32:28.252660
PHR,46.43,46.42,46.44,50000000.0,50000000.0,0,0,96,2026-02-03 06:32:28.252660
BYL,44.65,44.64,44.66,50000000.0,50000000.0,0,0,96,2026-02-03 06:32:28.252660
CLD,82.37,82.36,82.38,50000000.0,50000000.0,0,0,96,2026-02-03 06:32:28.252660
GGD,32.96,32.95,32.97,50000000.0,50000000.0,0,0,96,2026-02-03 06:32:28.252660
PNR,58.82,58.81,58.83,50000000.0,50000000.0,0,0,96,2026-02-03 06:32:28.252660
FSR,26.04,26.03,26.05,50000000.0,50000000.0,0,0,96,2026-02-03 06:32:28.252660
ATB,59.34,59.33,59.35,50000000.0,50000000.0,0,0,96,2026-02-03 06:32:28.252660
SPK,55.69,55.68,55.7,50000000.0,50000000.0,0,0,96,2026-02-03 06:32:28.252660
EEC,52.95,52.94,52.96,50000000.0,50000000.0,0,0,96,2026-02-03 06:32:28.252660
TGX,44.39,44.38,44.4,50000000.0,50000000.0,0,0,97,2026-02-03 06:32:29.285462
PHR,46.32,46.31,46.33,50000000.0,50000000.0,0,0,97,2026-02-03 06:32:29.285462
BYL,44.67,44.66,44.68,50000000.0,50000000.0,0,0,97,2026-02-03 06:32:29.285462
CLD,82.35,82.34,82.36,50000000.0,50000000.0,0,0,97,2026-02-03 06:32:29.285462
GGD,33.04,33.03,33.05,50000000.0,50000000.0,0,0,97,2026-02-03 06:32:29.285462
PNR,59.01,59.0,59.02,50000000.0,50000000.0,0,0,97,2026-02-03 06:32:29.285462
FSR,26.02,26.01,26.03,50000000.0,50000000.0,0,0,97,2026-02-03 06:32:29.285462
ATB,59.37,59.36,59.38,50000000.0,50000000.0,0,0,97,2026-02-03 06:32:29.285462
SPK,55.89,55.88,55.9,50000000.0,50000000.0,0,0,97,2026-02-03 06:32:29.285462
EEC,53.22,53.21,53.23,50000000.0,50000000.0,0,0,97,2026-02-03 06:32:29.285462
TGX,44.31,44.3,44.32,50000000.0,50000000.0,0,0,98,2026-02-03 06:32:30.322603,10.0,1.0,97.0,D1-TGX/PHR,Company Offers Divestiture Package,"In response to regulatory feedback, the companies have proposed divesting two oncology drug candidates and related manufacturing assets to address competition concerns."
PHR,46.86,46.85,46.87,50000000.0,50000000.0,0,0,98,2026-02-03 06:32:30.322603,,,,,,
BYL,44.79,44.78,44.8,50000000.0,50000000.0,0,0,98,2026-02-03 06:32:30.322603,,,,,,
CLD,82.56,82.55,82.57,50000000.0,50000000.0,0,0,98,2026-02-03 06:32:30.322603,,,,,,
GGD,33.09,33.08,33.1,50000000.0,50000000.0,0,0,98,2026-02-03 06:32:30.322603,,,,,,
PNR,59.01,59.0,59.02,50000000.0,50000000.0,0,0,98,2026-02-03 06:32:30.322603,,,,,,
FSR,26.05,26.04,26.06,50000000.0,50000000.0,0,0,98,2026-02-03 06:32:30.322603,,,,,,
ATB,59.7,59.69,59.71,50000000.0,50000000.0,0,0,98,2026-02-03 06:32:30.322603,,,,,,
SPK,55.65,55.64,55.66,50000000.0,50000000.0,0,0,98,2026-02-03 06:32:30.322603,,,,,,
EEC,52.8,52.79,52.81,50000000.0,50000000.0,0,0,98,2026-02-03 06:32:30.322603,,,,,,
TGX,44.35,44.34,44.36,50000000.0,50000000.0,0,0,99,2026-02-03 06:32:31.361193
PHR,46.6,46.59,46.61,50000000.0,50000000.0,0,0,99,2026-02-03 06:32:31.361193
BYL,44.69,44.68,44.7,50000000.0,50000000.0,0,0,99,2026-02-03 06:32:31.361193
CLD,82.47,82.46,82.48,50000000.0,50000000.0,0,0,99,2026-02-03 06:32:31.361193
GGD,33.11,33.1,33.12,50000000.0,50000000.0,0,0,99,2026-02-03 06:32:31.361193
PNR,58.9,58.89,58.91,50000000.0,50000000.0,0,0,99,2026-02-03 06:32:31.361193
FSR,26.0,25.99,26.01,50000000.0,50000000.0,0,0,99,2026-02-03 06:32:31.361193
ATB,59.87,59.86,59.88,50000000.0,50000000.0,0,0,99,2026-02-03 06:32:31.361193
SPK,55.53,55.52,55.54,50000000.0,50000000.0,0,0,99,2026-02-03 06:32:31.361193
EEC,52.59,52.58,52.6,50000000.0,50000000.0,0,0,99,2026-02-03 06:32:31.361193
TGX,44.33,44.32,44.34,50000000.0,50000000.0,0,0,100,2026-02-03 06:32:32.397978
PHR,47.27,47.26,47.28,50000000.0,50000000.0,0,0,100,2026-02-03 06:32:32.397978
BYL,44.61,44.6,44.62,50000000.0,50000000.0,0,0,100,2026-02-03 06:32:32.397978
CLD,82.25,82.24,82.26,50000000.0,50000000.0,0,0,100,2026-02-03 06:32:32.397978
GGD,33.15,33.14,33.16,50000000.0,50000000.0,0,0,100,2026-02-03 06:32:32.397978
PNR,58.67,58.66,58.68,50000000.0,50000000.0,0,0,100,2026-02-03 06:32:32.397978
FSR,25.94,25.93,25.95,50000000.0,50000000.0,0,0,100,2026-02-03 06:32:32.397978
ATB,60.05,60.04,60.06,50000000.0,50000000.0,0,0,100,2026-02-03 06:32:32.397978
SPK,55.34,55.33,55.35,50000000.0,50000000.0,0,0,100,2026-02-03 06:32:32.397978
EEC,52.25,52.24,52.26,50000000.0,50000000.0,0,0,100,2026-02-03 06:32:32.397978
TGX,44.36,44.35,44.37,50000000.0,50000000.0,0,0,101,2026-02-03 06:32:33.432023
PHR,47.18,47.17,47.19,50000000.0,50000000.0,0,0,101,2026-02-03 06:32:33.432023
BYL,44.83,44.82,44.84,50000000.0,50000000.0,0,0,101,2026-02-03 06:32:33.432023
CLD,82.72,82.71,82.73,50000000.0,50000000.0,0,0,101,2026-02-03 06:32:33.432023
GGD,33.15,33.14,33.16,50000000.0,50000000.0,0,0,101,2026-02-03 06:32:33.432023
PNR,58.42,58.41,58.43,50000000.0,50000000.0,0,0,101,2026-02-03 06:32:33.432023
FSR,25.95,25.94,25.96,50000000.0,50000000.0,0,0,101,2026-02-03 06:32:33.432023
ATB,59.99,59.98,60.0,50000000.0,50000000.0,0,0,101,2026-02-03 06:32:33.432023
SPK,55.0,54.99,55.01,50000000.0,50000000.0,0,0,101,2026-02-03 06:32:33.432023
EEC,51.56,51.55,51.57,50000000.0,50000000.0,0,0,101,2026-02-03 06:32:33.432023
TGX,44.34,44.33,44.35,50000000.0,50000000.0,0,0,102,2026-02-03 06:32:34.474549
PHR,47.22,47.21,47.23,50000000.0,50000000.0,0,0,102,2026-02-03 06:32:34.474549
BYL,44.65,44.64,44.66,50000000.0,50000000.0,0,0,102,2026-02-03 06:32:34.474549
CLD,82.26,82.25,82.27,50000000.0,50000000.0,0,0,102,2026-02-03 06:32:34.474549
GGD,33.19,33.18,33.2,50000000.0,50000000.0,0,0,102,2026-02-03 06:32:34.474549
PNR,58.46,58.45,58.47,50000000.0,50000000.0,0,0,102,2026-02-03 06:32:34.474549
FSR,25.96,25.95,25.97,50000000.0,50000000.0,0,0,102,2026-02-03 06:32:34.474549
ATB,60.23,60.22,60.24,50000000.0,50000000.0,0,0,102,2026-02-03 06:32:34.474549
SPK,54.78,54.77,54.79,50000000.0,50000000.0,0,0,102,2026-02-03 06:32:34.474549
EEC,51.17,51.16,51.18,50000000.0,50000000.0,0,0,102,2026-02-03 06:32:34.474549
TGX,44.4,44.39,44.41,50000000.0,50000000.0,0,0,103,2026-02-03 06:32:35.511328
PHR,47.11,47.1,47.12,50000000.0,50000000.0,0,0,103,2026-02-03 06:32:35.511328
BYL,44.45,44.44,44.46,50000000.0,50000000.0,0,0,103,2026-02-03 06:32:35.511328
CLD,81.92,81.91,81.93,50000000.0,50000000.0,0,0,103,2026-02-03 06:32:35.511328
GGD,33.16,33.15,33.17,50000000.0,50000000.0,0,0,103,2026-02-03 06:32:35.511328
PNR,58.2,58.19,58.21,50000000.0,50000000.0,0,0,103,2026-02-03 06:32:35.511328
FSR,25.92,25.91,25.93,50000000.0,50000000.0,0,0,103,2026-02-03 06:32:35.511328
ATB,60.44,60.43,60.45,50000000.0,50000000.0,0,0,103,2026-02-03 06:32:35.511328
SPK,54.89,54.88,54.9,50000000.0,50000000.0,0,0,103,2026-02-03 06:32:35.511328
EEC,51.41,51.4,51.42,50000000.0,50000000.0,0,0,103,2026-02-03 06:32:35.511328
TGX,44.47,44.46,44.48,50000000.0,50000000.0,0,0,104,2026-02-03 06:32:36.548710
PHR,47.07,47.06,47.08,50000000.0,50000000.0,0,0,104,2026-02-03 06:32:36.548710
BYL,44.67,44.66,44.68,50000000.0,50000000.0,0,0,104,2026-02-03 06:32:36.548710
CLD,82.5,82.49,82.51,50000000.0,50000000.0,0,0,104,2026-02-03 06:32:36.548710
GGD,33.13,33.12,33.14,50000000.0,50000000.0,0,0,104,2026-02-03 06:32:36.548710
PNR,58.38,58.37,58.39,50000000.0,50000000.0,0,0,104,2026-02-03 06:32:36.548710
FSR,25.9,25.89,25.91,50000000.0,50000000.0,0,0,104,2026-02-03 06:32:36.548710
ATB,60.62,60.61,60.63,50000000.0,50000000.0,0,0,104,2026-02-03 06:32:36.548710
SPK,54.73,54.72,54.74,50000000.0,50000000.0,0,0,104,2026-02-03 06:32:36.548710
EEC,51.06,51.05,51.07,50000000.0,50000000.0,0,0,104,2026-02-03 06:32:36.548710
TGX,44.47,44.46,44.48,50000000.0,50000000.0,0,0,105,2026-02-03 06:32:37.582239
PHR,47.02,47.01,47.03,50000000.0,50000000.0,0,0,105,2026-02-03 06:32:37.582239
BYL,44.65,44.64,44.66,50000000.0,50000000.0,0,0,105,2026-02-03 06:32:37.582239
CLD,82.53,82.52,82.54,50000000.0,50000000.0,0,0,105,2026-02-03 06:32:37.582239
GGD,33.17,33.16,33.18,50000000.0,50000000.0,0,0,105,2026-02-03 06:32:37.582239
PNR,58.54,58.53,58.55,50000000.0,50000000.0,0,0,105,2026-02-03 06:32:37.582239
FSR,25.93,25.92,25.94,50000000.0,50000000.0,0,0,105,2026-02-03 06:32:37.582239
ATB,60.77,60.76,60.78,50000000.0,50000000.0,0,0,105,2026-02-03 06:32:37.582239
SPK,54.88,54.87,54.89,50000000.0,50000000.0,0,0,105,2026-02-03 06:32:37.582239
EEC,51.28,51.27,51.29,50000000.0,50000000.0,0,0,105,2026-02-03 06:32:37.582239
TGX,44.46,44.45,44.47,50000000.0,50000000.0,0,0,106,2026-02-03 06:32:38.612640
PHR,46.72,46.71,46.73,50000000.0,50000000.0,0,0,106,2026-02-03 06:32:38.612640
BYL,44.71,44.7,44.72,50000000.0,50000000.0,0,0,106,2026-02-03 06:32:38.612640
