ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_ZUAI-5,BUY_ZUAI-2,SELL_ZUAI-5,SELL_WRSW-6,BUY_OTWA-1,BUY_WRSW-6,tick,timestamp
EEC,49.09,49.08,49.1,50000000.0,50000000.0,0,0,0,0,0,0,56,2026-02-03 21:39:03.451986
TGX,43.61,43.6,43.62,50000000.0,50000000.0,0,0,0,0,0,0,57,2026-02-03 21:39:04.482655
PHR,47.24,47.23,47.25,50000000.0,50000000.0,0,0,0,0,0,0,57,2026-02-03 21:39:04.482655
BYL,43.4,43.39,43.41,50000000.0,50000000.0,0,0,0,0,0,0,57,2026-02-03 21:39:04.482655
CLD,79.02,79.01,79.03,50000000.0,50000000.0,0,0,0,0,0,0,57,2026-02-03 21:39:04.482655
GGD,37.6,37.59,37.61,50000000.0,50000000.0,0,0,0,0,0,0,57,2026-02-03 21:39:04.482655
PNR,59.41,59.4,59.42,50000000.0,50000000.0,0,0,0,0,0,0,57,2026-02-03 21:39:04.482655
FSR,31.46,31.45,31.47,50000000.0,50000000.0,0,0,0,0,0,0,57,2026-02-03 21:39:04.482655
ATB,63.68,63.67,63.69,50000000.0,50000000.0,0,0,0,0,0,0,57,2026-02-03 21:39:04.482655
SPK,53.97,53.96,53.98,50000000.0,50000000.0,0,0,0,0,0,0,57,2026-02-03 21:39:04.482655
EEC,48.88,48.87,48.89,50000000.0,50000000.0,0,0,0,0,0,0,57,2026-02-03 21:39:04.482655
TGX,43.63,43.62,43.64,50000000.0,50000000.0,0,0,0,0,0,0,58,2026-02-03 21:39:05.521025
PHR,47.19,47.18,47.2,50000000.0,50000000.0,0,0,0,0,0,0,58,2026-02-03 21:39:05.521025
BYL,43.39,43.38,43.4,50000000.0,50000000.0,0,0,0,0,0,0,58,2026-02-03 21:39:05.521025
CLD,79.03,79.02,79.04,50000000.0,50000000.0,0,0,0,0,0,0,58,2026-02-03 21:39:05.521025
GGD,37.56,37.55,37.57,50000000.0,50000000.0,0,0,0,0,0,0,58,2026-02-03 21:39:05.521025
PNR,59.31,59.3,59.32,50000000.0,50000000.0,0,0,0,0,0,0,58,2026-02-03 21:39:05.521025
FSR,31.47,31.46,31.48,50000000.0,50000000.0,0,0,0,0,0,0,58,2026-02-03 21:39:05.521025
ATB,63.53,63.52,63.54,50000000.0,50000000.0,0,0,0,0,0,0,58,2026-02-03 21:39:05.521025
SPK,53.96,53.95,53.97,50000000.0,50000000.0,0,0,0,0,0,0,58,2026-02-03 21:39:05.521025
EEC,49.04,49.03,49.05,50000000.0,50000000.0,0,0,0,0,0,0,58,2026-02-03 21:39:05.521025
TGX,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,59,2026-02-03 21:39:06.554510
PHR,47.49,47.48,47.5,50000000.0,50000000.0,0,0,0,0,0,0,59,2026-02-03 21:39:06.554510
BYL,43.41,43.4,43.42,50000000.0,50000000.0,0,0,0,0,0,0,59,2026-02-03 21:39:06.554510
CLD,79.0,78.99,79.01,50000000.0,50000000.0,0,0,0,0,0,0,59,2026-02-03 21:39:06.554510
GGD,37.58,37.57,37.59,50000000.0,50000000.0,0,0,0,0,0,0,59,2026-02-03 21:39:06.554510
PNR,59.5,59.49,59.51,50000000.0,50000000.0,0,0,0,0,0,0,59,2026-02-03 21:39:06.554510
FSR,31.51,31.5,31.52,50000000.0,50000000.0,0,0,0,0,0,0,59,2026-02-03 21:39:06.554510
ATB,63.28,63.27,63.29,50000000.0,50000000.0,0,0,0,0,0,0,59,2026-02-03 21:39:06.554510
SPK,54.26,54.25,54.27,50000000.0,50000000.0,0,0,0,0,0,0,59,2026-02-03 21:39:06.554510
EEC,49.42,49.41,49.43,50000000.0,50000000.0,0,0,0,0,0,0,59,2026-02-03 21:39:06.554510
TGX,43.69,43.68,43.7,50000000.0,50000000.0,0,0,0,0,0,0,60,2026-02-03 21:39:07.592208
PHR,47.01,47.0,47.02,50000000.0,50000000.0,0,0,0,0,0,0,60,2026-02-03 21:39:07.592208
BYL,43.2,43.19,43.21,50000000.0,50000000.0,0,0,0,0,0,0,60,2026-02-03 21:39:07.592208
CLD,78.44,78.43,78.45,50000000.0,50000000.0,0,0,0,0,0,0,60,2026-02-03 21:39:07.592208
GGD,37.61,37.6,37.62,50000000.0,50000000.0,0,0,0,0,0,0,60,2026-02-03 21:39:07.592208
PNR,59.42,59.41,59.43,50000000.0,50000000.0,0,0,0,0,0,0,60,2026-02-03 21:39:07.592208
FSR,31.52,31.51,31.53,50000000.0,50000000.0,0,0,0,0,0,0,60,2026-02-03 21:39:07.592208
ATB,63.2,63.19,63.21,50000000.0,50000000.0,0,0,0,0,0,0,60,2026-02-03 21:39:07.592208
SPK,54.63,54.62,54.64,50000000.0,50000000.0,0,0,0,0,0,0,60,2026-02-03 21:39:07.592208
EEC,50.12,50.11,50.13,50000000.0,50000000.0,0,0,0,0,0,0,60,2026-02-03 21:39:07.592208
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,0,61,2026-02-03 21:39:08.630956
PHR,47.0,46.99,47.01,50000000.0,50000000.0,0,0,0,0,0,0,61,2026-02-03 21:39:08.630956
BYL,43.28,43.27,43.29,50000000.0,50000000.0,0,0,0,0,0,0,61,2026-02-03 21:39:08.630956
CLD,78.73,78.72,78.74,50000000.0,50000000.0,0,0,0,0,0,0,61,2026-02-03 21:39:08.630956
GGD,37.64,37.63,37.65,50000000.0,50000000.0,0,0,0,0,0,0,61,2026-02-03 21:39:08.630956
PNR,59.4,59.39,59.41,50000000.0,50000000.0,0,0,0,0,0,0,61,2026-02-03 21:39:08.630956
FSR,31.49,31.48,31.5,50000000.0,50000000.0,0,0,0,0,0,0,61,2026-02-03 21:39:08.630956
ATB,63.05,63.04,63.06,50000000.0,50000000.0,0,0,0,0,0,0,61,2026-02-03 21:39:08.630956
SPK,54.65,54.64,54.66,50000000.0,50000000.0,0,0,0,0,0,0,61,2026-02-03 21:39:08.630956
EEC,50.03,50.02,50.04,50000000.0,50000000.0,0,0,0,0,0,0,61,2026-02-03 21:39:08.630956
TGX,43.69,43.68,43.7,50000000.0,50000000.0,0,0,0,0,0,0,62,2026-02-03 21:39:09.662859
PHR,46.85,46.84,46.86,50000000.0,50000000.0,0,0,0,0,0,0,62,2026-02-03 21:39:09.662859
BYL,43.3,43.29,43.31,50000000.0,50000000.0,0,0,0,0,0,0,62,2026-02-03 21:39:09.662859
CLD,78.69,78.68,78.7,50000000.0,50000000.0,0,0,0,0,0,0,62,2026-02-03 21:39:09.662859
GGD,37.63,37.62,37.64,50000000.0,50000000.0,0,0,0,0,0,0,62,2026-02-03 21:39:09.662859
PNR,59.35,59.34,59.36,50000000.0,50000000.0,0,0,0,0,0,0,62,2026-02-03 21:39:09.662859
FSR,31.47,31.46,31.48,50000000.0,50000000.0,0,0,0,0,0,0,62,2026-02-03 21:39:09.662859
ATB,63.18,63.17,63.19,50000000.0,50000000.0,0,0,0,0,0,0,62,2026-02-03 21:39:09.662859
SPK,54.67,54.66,54.68,50000000.0,50000000.0,0,0,0,0,0,0,62,2026-02-03 21:39:09.662859
EEC,50.3,50.29,50.31,50000000.0,50000000.0,0,0,0,0,0,0,62,2026-02-03 21:39:09.662859
TGX,43.77,43.76,43.78,50000000.0,50000000.0,0,0,0,0,0,0,63,2026-02-03 21:39:10.199479
PHR,46.73,46.72,46.74,50000000.0,50000000.0,0,0,0,0,0,0,63,2026-02-03 21:39:10.199479
BYL,43.28,43.27,43.29,50000000.0,50000000.0,0,0,0,0,0,0,63,2026-02-03 21:39:10.199479
CLD,78.7,78.69,78.71,50000000.0,50000000.0,0,0,0,0,0,0,63,2026-02-03 21:39:10.199479
GGD,37.64,37.63,37.65,50000000.0,50000000.0,0,0,0,0,0,0,63,2026-02-03 21:39:10.199479
PNR,59.36,59.35,59.37,50000000.0,50000000.0,0,0,0,0,0,0,63,2026-02-03 21:39:10.199479
FSR,31.6,31.59,31.61,50000000.0,50000000.0,0,0,0,0,0,0,63,2026-02-03 21:39:10.199479
ATB,63.07,63.06,63.08,50000000.0,50000000.0,0,0,0,0,0,0,63,2026-02-03 21:39:10.199479
SPK,54.61,54.6,54.62,50000000.0,50000000.0,0,0,0,0,0,0,63,2026-02-03 21:39:10.199479
EEC,50.32,50.31,50.33,50000000.0,50000000.0,0,0,0,0,0,0,63,2026-02-03 21:39:10.199479
TGX,43.74,43.73,43.75,50000000.0,50000000.0,0,0,0,0,0,0,64,2026-02-03 21:39:11.269380
PHR,46.45,46.44,46.46,50000000.0,50000000.0,0,0,0,0,0,0,64,2026-02-03 21:39:11.269380
BYL,43.2,43.19,43.21,50000000.0,50000000.0,0,0,0,0,0,0,64,2026-02-03 21:39:11.269380
CLD,78.51,78.5,78.52,50000000.0,50000000.0,0,0,0,0,0,0,64,2026-02-03 21:39:11.269380
GGD,37.67,37.66,37.68,50000000.0,50000000.0,0,0,0,0,0,0,64,2026-02-03 21:39:11.269380
PNR,59.3,59.29,59.31,50000000.0,50000000.0,0,0,0,0,0,0,64,2026-02-03 21:39:11.269380
FSR,31.66,31.65,31.67,50000000.0,50000000.0,0,0,0,0,0,0,64,2026-02-03 21:39:11.269380
ATB,63.22,63.21,63.23,50000000.0,50000000.0,0,0,0,0,0,0,64,2026-02-03 21:39:11.269380
SPK,54.46,54.45,54.47,50000000.0,50000000.0,0,0,0,0,0,0,64,2026-02-03 21:39:11.269380
EEC,50.25,50.24,50.26,50000000.0,50000000.0,0,0,0,0,0,0,64,2026-02-03 21:39:11.269380
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,65,2026-02-03 21:39:12.305798
PHR,46.7,46.69,46.71,50000000.0,50000000.0,0,0,0,0,0,0,65,2026-02-03 21:39:12.305798
BYL,43.06,43.05,43.07,50000000.0,50000000.0,0,0,0,0,0,0,65,2026-02-03 21:39:12.305798
CLD,78.21,78.2,78.22,50000000.0,50000000.0,0,0,0,0,0,0,65,2026-02-03 21:39:12.305798
GGD,37.77,37.76,37.78,50000000.0,50000000.0,0,0,0,0,0,0,65,2026-02-03 21:39:12.305798
PNR,59.34,59.33,59.35,50000000.0,50000000.0,0,0,0,0,0,0,65,2026-02-03 21:39:12.305798
FSR,31.66,31.65,31.67,50000000.0,50000000.0,0,0,0,0,0,0,65,2026-02-03 21:39:12.305798
ATB,63.46,63.45,63.47,50000000.0,50000000.0,0,0,0,0,0,0,65,2026-02-03 21:39:12.305798
SPK,54.21,54.2,54.22,50000000.0,50000000.0,0,0,0,0,0,0,65,2026-02-03 21:39:12.305798
EEC,49.93,49.92,49.94,50000000.0,50000000.0,0,0,0,0,0,0,65,2026-02-03 21:39:12.305798
TGX,43.67,43.66,43.68,50000000.0,50000000.0,0,0,0,0,0,0,66,2026-02-03 21:39:13.337572
PHR,46.45,46.44,46.46,50000000.0,50000000.0,0,0,0,0,0,0,66,2026-02-03 21:39:13.337572
BYL,43.35,43.34,43.36,50000000.0,50000000.0,0,0,0,0,0,0,66,2026-02-03 21:39:13.337572
CLD,78.95,78.94,78.96,50000000.0,50000000.0,0,0,0,0,0,0,66,2026-02-03 21:39:13.337572
GGD,37.71,37.7,37.72,50000000.0,50000000.0,0,0,0,0,0,0,66,2026-02-03 21:39:13.337572
PNR,59.21,59.2,59.22,50000000.0,50000000.0,0,0,0,0,0,0,66,2026-02-03 21:39:13.337572
FSR,31.56,31.55,31.57,50000000.0,50000000.0,0,0,0,0,0,0,66,2026-02-03 21:39:13.337572
ATB,63.71,63.7,63.72,50000000.0,50000000.0,0,0,0,0,0,0,66,2026-02-03 21:39:13.337572
SPK,54.08,54.07,54.09,50000000.0,50000000.0,0,0,0,0,0,0,66,2026-02-03 21:39:13.337572
EEC,50.06,50.05,50.07,50000000.0,50000000.0,0,0,0,0,0,0,66,2026-02-03 21:39:13.337572
TGX,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,67,2026-02-03 21:39:14.370688
PHR,46.2,46.19,46.21,50000000.0,50000000.0,0,0,0,0,0,0,67,2026-02-03 21:39:14.370688
BYL,43.3,43.29,43.31,50000000.0,50000000.0,0,0,0,0,0,0,67,2026-02-03 21:39:14.370688
CLD,78.81,78.8,78.82,50000000.0,50000000.0,0,0,0,0,0,0,67,2026-02-03 21:39:14.370688
GGD,37.65,37.64,37.66,50000000.0,50000000.0,0,0,0,0,0,0,67,2026-02-03 21:39:14.370688
PNR,59.14,59.13,59.15,50000000.0,50000000.0,0,0,0,0,0,0,67,2026-02-03 21:39:14.370688
FSR,31.58,31.57,31.59,50000000.0,50000000.0,0,0,0,0,0,0,67,2026-02-03 21:39:14.370688
ATB,63.91,63.9,63.92,50000000.0,50000000.0,0,0,0,0,0,0,67,2026-02-03 21:39:14.370688
SPK,54.18,54.17,54.19,50000000.0,50000000.0,0,0,0,0,0,0,67,2026-02-03 21:39:14.370688
EEC,50.41,50.4,50.42,50000000.0,50000000.0,0,0,0,0,0,0,67,2026-02-03 21:39:14.370688
TGX,43.67,43.66,43.68,50000000.0,50000000.0,0,0,0,0,0,0,68,2026-02-03 21:39:15.411667
PHR,45.92,45.91,45.93,50000000.0,50000000.0,0,0,0,0,0,0,68,2026-02-03 21:39:15.411667
BYL,43.15,43.14,43.16,50000000.0,50000000.0,0,0,0,0,0,0,68,2026-02-03 21:39:15.411667
CLD,78.43,78.42,78.44,50000000.0,50000000.0,0,0,0,0,0,0,68,2026-02-03 21:39:15.411667
GGD,37.68,37.67,37.69,50000000.0,50000000.0,0,0,0,0,0,0,68,2026-02-03 21:39:15.411667
PNR,59.09,59.08,59.1,50000000.0,50000000.0,0,0,0,0,0,0,68,2026-02-03 21:39:15.411667
FSR,31.55,31.54,31.56,50000000.0,50000000.0,0,0,0,0,0,0,68,2026-02-03 21:39:15.411667
ATB,64.31,64.3,64.32,50000000.0,50000000.0,0,0,0,0,0,0,68,2026-02-03 21:39:15.411667
SPK,54.07,54.06,54.08,50000000.0,50000000.0,0,0,0,0,0,0,68,2026-02-03 21:39:15.411667
EEC,50.12,50.11,50.13,50000000.0,50000000.0,0,0,0,0,0,0,68,2026-02-03 21:39:15.411667
TGX,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,0,69,2026-02-03 21:39:16.459180
PHR,45.88,45.87,45.89,50000000.0,50000000.0,0,0,0,0,0,0,69,2026-02-03 21:39:16.459180
BYL,43.25,43.24,43.26,50000000.0,50000000.0,0,0,0,0,0,0,69,2026-02-03 21:39:16.459180
CLD,78.55,78.54,78.56,50000000.0,50000000.0,0,0,0,0,0,0,69,2026-02-03 21:39:16.459180
GGD,37.63,37.62,37.64,50000000.0,50000000.0,0,0,0,0,0,0,69,2026-02-03 21:39:16.459180
PNR,59.0,58.99,59.01,50000000.0,50000000.0,0,0,0,0,0,0,69,2026-02-03 21:39:16.459180
FSR,31.54,31.53,31.55,50000000.0,50000000.0,0,0,0,0,0,0,69,2026-02-03 21:39:16.459180
ATB,64.39,64.38,64.4,50000000.0,50000000.0,0,0,0,0,0,0,69,2026-02-03 21:39:16.459180
SPK,54.13,54.12,54.14,50000000.0,50000000.0,0,0,0,0,0,0,69,2026-02-03 21:39:16.459180
EEC,50.35,50.34,50.36,50000000.0,50000000.0,0,0,0,0,0,0,69,2026-02-03 21:39:16.459180
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,0,70,2026-02-03 21:39:17.495390
PHR,45.68,45.67,45.69,50000000.0,50000000.0,0,0,0,0,0,0,70,2026-02-03 21:39:17.495390
BYL,43.5,43.49,43.51,50000000.0,50000000.0,0,0,0,0,0,0,70,2026-02-03 21:39:17.495390
CLD,79.16,79.15,79.17,50000000.0,50000000.0,0,0,0,0,0,0,70,2026-02-03 21:39:17.495390
GGD,37.57,37.56,37.58,50000000.0,50000000.0,0,0,0,0,0,0,70,2026-02-03 21:39:17.495390
PNR,59.05,59.04,59.06,50000000.0,50000000.0,0,0,0,0,0,0,70,2026-02-03 21:39:17.495390
FSR,31.46,31.45,31.47,50000000.0,50000000.0,0,0,0,0,0,0,70,2026-02-03 21:39:17.495390
ATB,63.98,63.97,63.99,50000000.0,50000000.0,0,0,0,0,0,0,70,2026-02-03 21:39:17.495390
SPK,54.0,53.99,54.01,50000000.0,50000000.0,0,0,0,0,0,0,70,2026-02-03 21:39:17.495390
EEC,50.12,50.11,50.13,50000000.0,50000000.0,0,0,0,0,0,0,70,2026-02-03 21:39:17.495390
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,71,2026-02-03 21:39:18.531851
PHR,45.72,45.71,45.73,50000000.0,50000000.0,0,0,0,0,0,0,71,2026-02-03 21:39:18.531851
BYL,43.31,43.3,43.32,50000000.0,50000000.0,0,0,0,0,0,0,71,2026-02-03 21:39:18.531851
CLD,78.75,78.74,78.76,50000000.0,50000000.0,0,0,0,0,0,0,71,2026-02-03 21:39:18.531851
GGD,37.54,37.53,37.55,50000000.0,50000000.0,0,0,0,0,0,0,71,2026-02-03 21:39:18.531851
PNR,59.0,58.99,59.01,50000000.0,50000000.0,0,0,0,0,0,0,71,2026-02-03 21:39:18.531851
FSR,31.49,31.48,31.5,50000000.0,50000000.0,0,0,0,0,0,0,71,2026-02-03 21:39:18.531851
ATB,64.48,64.47,64.49,50000000.0,50000000.0,0,0,0,0,0,0,71,2026-02-03 21:39:18.531851
SPK,53.96,53.95,53.97,50000000.0,50000000.0,0,0,0,0,0,0,71,2026-02-03 21:39:18.531851
EEC,50.07,50.06,50.08,50000000.0,50000000.0,0,0,0,0,0,0,71,2026-02-03 21:39:18.531851
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,72,2026-02-03 21:39:19.572052
PHR,45.76,45.75,45.77,50000000.0,50000000.0,0,0,0,0,0,0,72,2026-02-03 21:39:19.572052
BYL,43.19,43.18,43.2,50000000.0,50000000.0,0,0,0,0,0,0,72,2026-02-03 21:39:19.572052
CLD,78.49,78.48,78.5,50000000.0,50000000.0,0,0,0,0,0,0,72,2026-02-03 21:39:19.572052
GGD,37.54,37.53,37.55,50000000.0,50000000.0,0,0,0,0,0,0,72,2026-02-03 21:39:19.572052
PNR,59.05,59.04,59.06,50000000.0,50000000.0,0,0,0,0,0,0,72,2026-02-03 21:39:19.572052
FSR,31.32,31.31,31.33,50000000.0,50000000.0,0,0,0,0,0,0,72,2026-02-03 21:39:19.572052
ATB,64.47,64.46,64.48,50000000.0,50000000.0,0,0,0,0,0,0,72,2026-02-03 21:39:19.572052
SPK,53.99,53.98,54.0,50000000.0,50000000.0,0,0,0,0,0,0,72,2026-02-03 21:39:19.572052
EEC,50.01,50.0,50.02,50000000.0,50000000.0,0,0,0,0,0,0,72,2026-02-03 21:39:19.572052
TGX,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,0,0,73,2026-02-03 21:39:20.617339
PHR,45.92,45.91,45.93,50000000.0,50000000.0,0,0,0,0,0,0,73,2026-02-03 21:39:20.617339
BYL,43.2,43.19,43.21,50000000.0,50000000.0,0,0,0,0,0,0,73,2026-02-03 21:39:20.617339
CLD,78.57,78.56,78.58,50000000.0,50000000.0,0,0,0,0,0,0,73,2026-02-03 21:39:20.617339
GGD,37.49,37.48,37.5,50000000.0,50000000.0,0,0,0,0,0,0,73,2026-02-03 21:39:20.617339
PNR,58.88,58.87,58.89,50000000.0,50000000.0,0,0,0,0,0,0,73,2026-02-03 21:39:20.617339
FSR,31.44,31.43,31.45,50000000.0,50000000.0,0,0,0,0,0,0,73,2026-02-03 21:39:20.617339
ATB,64.39,64.38,64.4,50000000.0,50000000.0,0,0,0,0,0,0,73,2026-02-03 21:39:20.617339
SPK,53.97,53.96,53.98,50000000.0,50000000.0,0,0,0,0,0,0,73,2026-02-03 21:39:20.617339
EEC,49.89,49.88,49.9,50000000.0,50000000.0,0,0,0,0,0,0,73,2026-02-03 21:39:20.617339
TGX,43.74,43.73,43.75,50000000.0,50000000.0,0,0,0,0,0,0,74,2026-02-03 21:39:21.650260
PHR,45.77,45.76,45.78,50000000.0,50000000.0,0,0,0,0,0,0,74,2026-02-03 21:39:21.650260
BYL,43.18,43.17,43.19,50000000.0,50000000.0,0,0,0,0,0,0,74,2026-02-03 21:39:21.650260
CLD,78.5,78.49,78.51,50000000.0,50000000.0,0,0,0,0,0,0,74,2026-02-03 21:39:21.650260
GGD,37.5,37.49,37.51,50000000.0,50000000.0,0,0,0,0,0,0,74,2026-02-03 21:39:21.650260
PNR,58.76,58.75,58.77,50000000.0,50000000.0,0,0,0,0,0,0,74,2026-02-03 21:39:21.650260
FSR,31.39,31.38,31.4,50000000.0,50000000.0,0,0,0,0,0,0,74,2026-02-03 21:39:21.650260
ATB,64.18,64.17,64.19,50000000.0,50000000.0,0,0,0,0,0,0,74,2026-02-03 21:39:21.650260
SPK,54.09,54.08,54.1,50000000.0,50000000.0,0,0,0,0,0,0,74,2026-02-03 21:39:21.650260
EEC,50.01,50.0,50.02,50000000.0,50000000.0,0,0,0,0,0,0,74,2026-02-03 21:39:21.650260
TGX,43.81,43.8,43.82,50000000.0,50000000.0,0,0,0,0,0,0,75,2026-02-03 21:39:22.689350,7.0,1.0,74.0,D4-FSR/ATB,Strong Quarterly Results Reported,Atlas Bank reports better-than-expected earnings with stable deposit base and improving NIM.
PHR,45.97,45.96,45.98,50000000.0,50000000.0,0,0,0,0,0,0,75,2026-02-03 21:39:22.689350,,,,,,
BYL,42.84,42.83,42.85,50000000.0,50000000.0,0,0,0,0,0,0,75,2026-02-03 21:39:22.689350,,,,,,
CLD,77.75,77.74,77.76,50000000.0,50000000.0,0,0,0,0,0,0,75,2026-02-03 21:39:22.689350,,,,,,
GGD,37.52,37.51,37.53,50000000.0,50000000.0,0,0,0,0,0,0,75,2026-02-03 21:39:22.689350,,,,,,
PNR,58.78,58.77,58.79,50000000.0,50000000.0,0,0,0,0,0,0,75,2026-02-03 21:39:22.689350,,,,,,
FSR,31.51,31.5,31.52,50000000.0,50000000.0,0,0,0,0,0,0,75,2026-02-03 21:39:22.689350,,,,,,
ATB,64.19,64.18,64.2,50000000.0,50000000.0,0,0,0,0,0,0,75,2026-02-03 21:39:22.689350,,,,,,
SPK,54.21,54.2,54.22,50000000.0,50000000.0,0,0,0,0,0,0,75,2026-02-03 21:39:22.689350,,,,,,
EEC,50.09,50.08,50.1,50000000.0,50000000.0,0,0,0,0,0,0,75,2026-02-03 21:39:22.689350,,,,,,
TGX,43.77,43.76,43.78,50000000.0,50000000.0,0,0,0,0,0,0,76,2026-02-03 21:39:23.725007,8.0,1.0,75.0,D1-TGX/PHR,Credit Rating Agencies Place PHR on Watch,"Moody's and S&P have placed Pharmaco's credit ratings on watch for possible downgrade, citing increased leverage from the acquisition financing."
PHR,45.89,45.88,45.9,50000000.0,50000000.0,0,0,0,0,0,0,76,2026-02-03 21:39:23.725007,,,,,,
BYL,42.93,42.92,42.94,50000000.0,50000000.0,0,0,0,0,0,0,76,2026-02-03 21:39:23.725007,,,,,,
CLD,77.93,77.92,77.94,50000000.0,50000000.0,0,0,0,0,0,0,76,2026-02-03 21:39:23.725007,,,,,,
GGD,37.47,37.46,37.48,50000000.0,50000000.0,0,0,0,0,0,0,76,2026-02-03 21:39:23.725007,,,,,,
PNR,58.71,58.7,58.72,50000000.0,50000000.0,0,0,0,0,0,0,76,2026-02-03 21:39:23.725007,,,,,,
FSR,31.55,31.54,31.56,50000000.0,50000000.0,0,0,0,0,0,0,76,2026-02-03 21:39:23.725007,,,,,,
ATB,63.87,63.86,63.88,50000000.0,50000000.0,0,0,0,0,0,0,76,2026-02-03 21:39:23.725007,,,,,,
SPK,54.32,54.31,54.33,50000000.0,50000000.0,0,0,0,0,0,0,76,2026-02-03 21:39:23.725007,,,,,,
EEC,50.22,50.21,50.23,50000000.0,50000000.0,0,0,0,0,0,0,76,2026-02-03 21:39:23.725007,,,,,,
TGX,43.8,43.79,43.81,50000000.0,50000000.0,0,0,0,0,0,0,77,2026-02-03 21:39:24.262701
PHR,45.71,45.7,45.72,50000000.0,50000000.0,0,0,0,0,0,0,77,2026-02-03 21:39:24.262701
BYL,43.18,43.17,43.19,50000000.0,50000000.0,0,0,0,0,0,0,77,2026-02-03 21:39:24.262701
CLD,78.51,78.5,78.52,50000000.0,50000000.0,0,0,0,0,0,0,77,2026-02-03 21:39:24.262701
GGD,37.48,37.47,37.49,50000000.0,50000000.0,0,0,0,0,0,0,77,2026-02-03 21:39:24.262701
PNR,58.59,58.58,58.6,50000000.0,50000000.0,0,0,0,0,0,0,77,2026-02-03 21:39:24.262701
FSR,31.54,31.53,31.55,50000000.0,50000000.0,0,0,0,0,0,0,77,2026-02-03 21:39:24.262701
ATB,63.95,63.94,63.96,50000000.0,50000000.0,0,0,0,0,0,0,77,2026-02-03 21:39:24.262701
SPK,54.45,54.44,54.46,50000000.0,50000000.0,0,0,0,0,0,0,77,2026-02-03 21:39:24.262701
EEC,50.44,50.43,50.45,50000000.0,50000000.0,0,0,0,0,0,0,77,2026-02-03 21:39:24.262701
TGX,43.83,43.82,43.84,50000000.0,50000000.0,0,0,0,0,0,0,78,2026-02-03 21:39:25.329633
PHR,45.65,45.64,45.66,50000000.0,50000000.0,0,0,0,0,0,0,78,2026-02-03 21:39:25.329633
BYL,43.11,43.1,43.12,50000000.0,50000000.0,0,0,0,0,0,0,78,2026-02-03 21:39:25.329633
CLD,78.35,78.34,78.36,50000000.0,50000000.0,0,0,0,0,0,0,78,2026-02-03 21:39:25.329633
GGD,37.47,37.46,37.48,50000000.0,50000000.0,0,0,0,0,0,0,78,2026-02-03 21:39:25.329633
PNR,58.4,58.39,58.41,50000000.0,50000000.0,0,0,0,0,0,0,78,2026-02-03 21:39:25.329633
FSR,31.65,31.64,31.66,50000000.0,50000000.0,0,0,0,0,0,0,78,2026-02-03 21:39:25.329633
ATB,63.86,63.85,63.87,50000000.0,50000000.0,0,0,0,0,0,0,78,2026-02-03 21:39:25.329633
SPK,54.29,54.28,54.3,50000000.0,50000000.0,0,0,0,0,0,0,78,2026-02-03 21:39:25.329633
EEC,50.24,50.23,50.25,50000000.0,50000000.0,0,0,0,0,0,0,78,2026-02-03 21:39:25.329633
TGX,43.79,43.78,43.8,50000000.0,50000000.0,0,0,0,0,0,0,79,2026-02-03 21:39:26.369448
PHR,45.94,45.93,45.95,50000000.0,50000000.0,0,0,0,0,0,0,79,2026-02-03 21:39:26.369448
BYL,42.99,42.98,43.0,50000000.0,50000000.0,0,0,0,0,0,0,79,2026-02-03 21:39:26.369448
CLD,78.16,78.15,78.17,50000000.0,50000000.0,0,0,0,0,0,0,79,2026-02-03 21:39:26.369448
GGD,37.42,37.41,37.43,50000000.0,50000000.0,0,0,0,0,0,0,79,2026-02-03 21:39:26.369448
PNR,58.13,58.12,58.14,50000000.0,50000000.0,0,0,0,0,0,0,79,2026-02-03 21:39:26.369448
FSR,31.73,31.72,31.74,50000000.0,50000000.0,0,0,0,0,0,0,79,2026-02-03 21:39:26.369448
ATB,63.56,63.55,63.57,50000000.0,50000000.0,0,0,0,0,0,0,79,2026-02-03 21:39:26.369448
SPK,54.24,54.23,54.25,50000000.0,50000000.0,0,0,0,0,0,0,79,2026-02-03 21:39:26.369448
EEC,50.09,50.08,50.1,50000000.0,50000000.0,0,0,0,0,0,0,79,2026-02-03 21:39:26.369448
TGX,43.83,43.82,43.84,50000000.0,50000000.0,0,0,0,0,0,0,80,2026-02-03 21:39:27.406042
PHR,45.94,45.93,45.95,50000000.0,50000000.0,0,0,0,0,0,0,80,2026-02-03 21:39:27.406042
BYL,42.76,42.75,42.77,50000000.0,50000000.0,0,0,0,0,0,0,80,2026-02-03 21:39:27.406042
