news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_UEBR-4,BUY_LETH-3,SELL_UEBR-3,BUY_UEBR-2,BUY_LETH-4
,,,,,,105,2026-02-12 12:50:54.064676,RTM1P51,3.42,3.42,3.44,1000000.0,1000000.0,,,30.0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,105,2026-02-12 12:50:54.064676,RTM1C52,0.22,0.2,0.22,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,105,2026-02-12 12:50:54.064676,RTM1P52,4.31,4.29,4.31,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,105,2026-02-12 12:50:54.064676,RTM1C53,0.11,0.11,0.13,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,105,2026-02-12 12:50:54.064676,RTM1P53,5.2,5.2,5.22,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,105,2026-02-12 12:50:54.064676,RTM1C54,0.05,0.04,0.06,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,105,2026-02-12 12:50:54.064676,RTM1P54,6.12,6.12,6.14,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 39%,106,2026-02-12 12:50:55.093105,RTM,47.41,47.39,47.41,100000000.0,100000000.0,80.0,100.0,,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 36% and 41%,106,2026-02-12 12:50:55.093105,RTM1C45,2.89,2.88,2.9,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,2.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 12000 and the penalty percentage is 2%,106,2026-02-12 12:50:55.093105,RTM1P45,0.51,0.49,0.51,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,2.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 22%. This simulation consists of 20 trading days that are each 15 ticks in length.,106,2026-02-12 12:50:55.093105,RTM1C46,2.16,2.15,2.17,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1P46,0.77,0.76,0.78,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1C47,1.59,1.58,1.6,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1P47,1.2,1.19,1.21,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1C48,1.07,1.06,1.08,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1P48,1.69,1.67,1.69,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1C49,0.86,0.86,0.88,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1P49,2.48,2.46,2.48,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1C50,0.46,0.46,0.48,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1P50,3.07,3.07,3.09,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1C51,0.27,0.25,0.27,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1P51,3.88,3.86,3.88,1000000.0,1000000.0,,,30.0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1C52,0.19,0.18,0.2,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1P52,4.79,4.78,4.8,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1C53,0.13,0.12,0.14,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1P53,5.73,5.72,5.74,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1C54,0.03,0.02,0.04,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,106,2026-02-12 12:50:55.093105,RTM1P54,6.64,6.63,6.65,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0,0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 39%,107,2026-02-12 12:50:56.118216,RTM,47.57,47.56,47.57,30.0,100000000.0,100000000.0,80.0,100.0,,0,0,0,0,0,0,0,0,0,0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 36% and 41%,107,2026-02-12 12:50:56.118216,RTM1C45,3.06,3.05,3.07,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
2.0,1.0,2.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 12000 and the penalty percentage is 2%,107,2026-02-12 12:50:56.118216,RTM1P45,0.51,0.5,0.52,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
1.0,1.0,2.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 22%. This simulation consists of 20 trading days that are each 15 ticks in length.,107,2026-02-12 12:50:56.118216,RTM1C46,2.33,2.31,2.33,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1P46,0.76,0.75,0.77,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1C47,1.7,1.68,1.7,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1P47,1.14,1.12,1.14,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1C48,1.14,1.13,1.15,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1P48,1.59,1.57,1.59,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1C49,0.82,0.81,0.83,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1P49,2.25,2.25,2.27,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1C50,0.52,0.5,0.52,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1P50,2.96,2.94,2.96,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1C51,0.34,0.33,0.35,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1P51,3.79,3.78,3.8,,1000000.0,1000000.0,,,30.0,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1C52,0.22,0.21,0.23,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1P52,4.66,4.65,4.67,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1C53,0.15,0.14,0.16,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1P53,5.59,5.58,5.6,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1C54,0.05,0.04,0.06,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,107,2026-02-12 12:50:56.118216,RTM1P54,6.51,6.49,6.51,,1000000.0,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 39%,108,2026-02-12 12:50:57.143725,RTM,47.91,47.91,47.93,100000000.0,30.0,100000000.0,80.0,100.0,,0,0,0,0,0,0,0,0,0,0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 36% and 41%,108,2026-02-12 12:50:57.143725,RTM1C45,3.36,3.36,3.38,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
2.0,1.0,2.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 12000 and the penalty percentage is 2%,108,2026-02-12 12:50:57.143725,RTM1P45,0.43,0.43,0.45,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
1.0,1.0,2.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 22%. This simulation consists of 20 trading days that are each 15 ticks in length.,108,2026-02-12 12:50:57.143725,RTM1C46,2.6,2.58,2.6,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1P46,0.65,0.65,0.67,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1C47,1.96,1.96,1.98,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1P47,1.04,1.03,1.05,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1C48,1.37,1.37,1.39,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1P48,1.45,1.45,1.47,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1C49,0.96,0.95,0.97,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1P49,2.02,2.02,2.04,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1C50,0.6,0.59,0.61,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1P50,2.68,2.67,2.69,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1C51,0.45,0.44,0.46,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1P51,3.53,3.52,3.54,1000000.0,,1000000.0,,,30.0,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1C52,0.24,0.23,0.25,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1P52,4.32,4.31,4.33,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1C53,0.14,0.13,0.15,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1P53,5.22,5.21,5.23,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1C54,0.07,0.06,0.08,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,108,2026-02-12 12:50:57.143725,RTM1P54,6.14,6.13,6.15,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 39%,109,2026-02-12 12:50:58.172729,RTM,48.2,48.18,48.2,100000000.0,40.0,100000000.0,80.0,100.0,,0,0,0,0,0,0,0,0,0,0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 36% and 41%,109,2026-02-12 12:50:58.172729,RTM1C45,3.55,3.54,3.56,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
2.0,1.0,2.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 12000 and the penalty percentage is 2%,109,2026-02-12 12:50:58.172729,RTM1P45,0.37,0.35,0.37,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
1.0,1.0,2.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 22%. This simulation consists of 20 trading days that are each 15 ticks in length.,109,2026-02-12 12:50:58.172729,RTM1C46,2.81,2.8,2.82,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1P46,0.62,0.61,0.63,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1C47,2.16,2.16,2.18,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1P47,0.96,0.96,0.98,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1C48,1.47,1.47,1.49,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1P48,1.27,1.27,1.29,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1C49,1.03,1.03,1.05,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1P49,1.85,1.83,1.85,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1C50,0.69,0.69,0.71,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1P50,2.5,2.5,2.52,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1C51,0.49,0.47,0.49,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1P51,3.29,3.28,3.3,1000000.0,,1000000.0,,,30.0,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1C52,0.26,0.25,0.27,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1P52,4.06,4.05,4.07,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1C53,0.23,0.22,0.24,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1P53,5.03,5.02,5.04,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1C54,0.1,0.09,0.11,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,109,2026-02-12 12:50:58.172729,RTM1P54,5.91,5.9,5.92,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 39%,110,2026-02-12 12:50:59.199351,RTM,47.6,47.58,47.6,100000000.0,30.0,100000000.0,80.0,100.0,,0,0,0,0,0,0,0,0,0,0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 36% and 41%,110,2026-02-12 12:50:59.199351,RTM1C45,3.07,3.07,3.09,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
2.0,1.0,2.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 12000 and the penalty percentage is 2%,110,2026-02-12 12:50:59.199351,RTM1P45,0.5,0.48,0.5,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
1.0,1.0,2.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 22%. This simulation consists of 20 trading days that are each 15 ticks in length.,110,2026-02-12 12:50:59.199351,RTM1C46,2.31,2.31,2.33,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1P46,0.72,0.72,0.74,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1C47,1.73,1.73,1.75,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1P47,1.14,1.14,1.16,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1C48,1.3,1.3,1.32,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1P48,1.72,1.7,1.72,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1C49,0.93,0.91,0.93,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1P49,2.33,2.31,2.33,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1C50,0.59,0.59,0.61,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1P50,3.0,3.0,3.02,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1C51,0.4,0.39,0.41,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1P51,3.81,3.8,3.82,1000000.0,,1000000.0,,,30.0,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1C52,0.24,0.23,0.25,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1P52,4.64,4.63,4.65,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1C53,0.11,0.1,0.12,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1P53,5.52,5.51,5.53,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1C54,0.09,0.08,0.1,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,110,2026-02-12 12:50:59.199351,RTM1P54,6.49,6.48,6.5,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 39%,111,2026-02-12 12:51:00.226065,RTM,47.72,47.72,47.74,100000000.0,40.0,100000000.0,80.0,100.0,,0,0,0,0,0,0,0,0,0,0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 36% and 41%,111,2026-02-12 12:51:00.226065,RTM1C45,3.21,3.21,3.23,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
2.0,1.0,2.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 12000 and the penalty percentage is 2%,111,2026-02-12 12:51:00.226065,RTM1P45,0.48,0.48,0.5,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
1.0,1.0,2.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 22%. This simulation consists of 20 trading days that are each 15 ticks in length.,111,2026-02-12 12:51:00.226065,RTM1C46,2.5,2.5,2.52,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1P46,0.77,0.77,0.79,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1C47,1.91,1.89,1.91,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1P47,1.18,1.16,1.18,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1C48,1.24,1.24,1.26,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1P48,1.53,1.51,1.53,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1C49,0.97,0.97,0.99,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1P49,2.24,2.24,2.26,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1C50,0.65,0.63,0.65,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1P50,2.93,2.91,2.93,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1C51,0.44,0.42,0.44,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1P51,3.71,3.69,3.71,1000000.0,,1000000.0,,,30.0,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1C52,0.27,0.27,0.29,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1P52,4.55,4.54,4.56,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1C53,0.18,0.17,0.19,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1P53,5.45,5.44,5.46,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1C54,0.08,0.07,0.09,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
,,,,,,111,2026-02-12 12:51:00.226065,RTM1P54,6.36,6.34,6.36,1000000.0,,1000000.0,,,,0,0,0,0,0,0,0,0,0,0
5.0,1.0,111.0,,News 2,The analysts have informed you that the realized volatility of RTM next week will be between 21% and 26%,112,2026-02-12 12:51:01.255307,RTM,47.98,47.98,48.0,100000000.0,50.0,100000000.0,80.0,100.0,,,0,0,0,0,0,0,0,0,0
4.0,1.0,74.0,Week 2,Announcement 1,The analysts have informed you that the realized volatility of RTM this week will be 39%,112,2026-02-12 12:51:01.255307,RTM1C45,3.43,3.41,3.43,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
3.0,1.0,35.0,,News 1,The analysts have informed you that the realized volatility of RTM next week will be between 36% and 41%,112,2026-02-12 12:51:01.255307,RTM1P45,0.42,0.42,0.44,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
2.0,1.0,2.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 12000 and the penalty percentage is 2%,112,2026-02-12 12:51:01.255307,RTM1C46,2.57,2.57,2.59,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
1.0,1.0,2.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 22%. This simulation consists of 20 trading days that are each 15 ticks in length.,112,2026-02-12 12:51:01.255307,RTM1P46,0.59,0.57,0.59,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1C47,1.98,1.96,1.98,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1P47,0.99,0.97,0.99,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1C48,1.44,1.44,1.46,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1P48,1.45,1.45,1.47,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1C49,0.96,0.96,0.98,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1P49,1.97,1.97,1.99,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1C50,0.62,0.62,0.64,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1P50,2.62,2.62,2.64,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1C51,0.4,0.4,0.42,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1P51,3.41,3.41,3.43,1000000.0,,1000000.0,,,30.0,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1C52,0.32,0.32,0.34,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1P52,4.33,4.33,4.35,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1C53,0.14,0.14,0.16,1000000.0,,1000000.0,,,,,0,0,0,0,0,0,0,0,0
,,,,,,112,2026-02-12 12:51:01.255307,RTM1P53,5.17,5.15,5.17,1000000.0,,1000000.0,,,,17.0,0,0,0,0,0,0,0,0,0
