ticker,last_price,bid_price,ask_price,SELL_UOTB-T1,SELL_ANON,BUY_ANON,SELL_UOTB-P,BUY_UOTB-D,SELL_BABS-P,SELL_UOTB-D,BUY_UOTB-P,tick,timestamp
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:10:52.392335
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:10:52.392335
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:10:52.392335
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:10:52.392335
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.423900
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.423900
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.423900
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.423900
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.423900
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.423900
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.423900
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.458257
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.458257
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.458257
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.458257
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.458257
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.458257
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.458257
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.495090
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.495090
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.495090
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.495090
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.495090
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.495090
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.495090
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.537121
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.537121
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.537121
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.537121
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.537121
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.537121
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.537121
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.590905
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.590905
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.590905
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.590905
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.590905
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.590905
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.590905
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.633067
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.633067
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.633067
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.633067
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.633067
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.633067
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.633067
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.243767
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.243767
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.243767
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.243767
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.243767
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.243767
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.243767
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.379465
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.379465
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.379465
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.379465
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.379465
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.379465
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.379465
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.428948
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.428948
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.428948
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.428948
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.428948
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.428948
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.428948
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:11:02.494068
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:11:02.494068
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:11:02.494068
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:11:02.494068
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:11:02.494068
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:11:02.494068
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:11:02.494068
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:11:03.546529
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:11:03.546529
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:11:03.546529
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:11:03.546529
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:11:03.546529
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:11:03.546529
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:11:03.546529
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:11:04.641411
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:11:04.641411
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:11:04.641411
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:11:04.641411
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:11:04.641411
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:11:04.641411
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:11:04.641411
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:11:05.364870
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:11:05.364870
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:11:05.364870
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:11:05.364870
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:11:05.364870
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:11:05.364870
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:11:05.364870
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:11:06.546721
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:11:06.546721
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:11:06.546721
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:11:06.546721
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:11:06.546721
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:11:06.546721
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:11:06.546721
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:11:07.635191
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:11:07.635191
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:11:07.635191
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:11:07.635191
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:11:07.635191
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:11:07.635191
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:11:07.635191
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:11:08.771054
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:11:08.771054
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:11:08.771054
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:11:08.771054
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:11:08.771054
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:11:08.771054
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:11:08.771054
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:11:09.364640
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:11:09.364640
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:11:09.364640
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:11:09.364640
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:11:09.364640
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:11:09.364640
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:11:09.364640
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:11:10.433352
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:11:10.433352
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:11:10.433352
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:11:10.433352
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:11:10.433352
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:11:10.433352
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:11:10.433352
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:11:11.477792
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:11:11.477792
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:11:11.477792
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:11:11.477792
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:11:11.477792
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:11:11.477792
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:11:11.477792
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:11:12.528536
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:11:12.528536
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:11:12.528536
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:11:12.528536
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:11:12.528536
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:11:12.528536
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:11:12.528536
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:11:13.567635
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:11:13.567635
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:11:13.567635
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:11:13.567635
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:11:13.567635
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:11:13.567635
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:11:13.567635
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:11:14.606865
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:11:14.606865
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:11:14.606865
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:11:14.606865
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:11:14.606865
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:11:14.606865
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:11:14.606865
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:11:15.640191
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:11:15.640191
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:11:15.640191
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:11:15.640191
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:11:15.640191
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:11:15.640191
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:11:15.640191
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:11:16.703480
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:11:16.703480
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:11:16.703480
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:11:16.703480
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:11:16.703480
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:11:16.703480
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:11:16.703480
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:11:17.822141
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:11:17.822141
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:11:17.822141
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:11:17.822141
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:11:17.822141
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:11:17.822141
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:11:17.822141
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:11:18.388509
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:11:18.388509
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:11:18.388509
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:11:18.388509
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:11:18.388509
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:11:18.388509
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:11:18.388509
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:11:19.505428
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:11:19.505428
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:11:19.505428
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:11:19.505428
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:11:19.505428
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:11:19.505428
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:11:19.505428
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:11:20.551928
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:11:20.551928
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:11:20.551928
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:11:20.551928
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:11:20.551928
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:11:20.551928
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:11:20.551928
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:11:21.591136
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:11:21.591136
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:11:21.591136
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:11:21.591136
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:11:21.591136
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:11:21.591136
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:11:21.591136
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:11:22.636781
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:11:22.636781
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:11:22.636781
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:11:22.636781
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:11:22.636781
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:11:22.636781
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:11:22.636781
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:11:23.691090
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:11:23.691090
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:11:23.691090
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:11:23.691090
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:11:23.691090
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:11:23.691090
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:11:23.691090
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:11:24.739660
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:11:24.739660
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:11:24.739660
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:11:24.739660
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:11:24.739660
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:11:24.739660
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:11:24.739660
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,74,2026-02-04 17:11:25.357551
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,74,2026-02-04 17:11:25.357551
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,74,2026-02-04 17:11:25.357551
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,74,2026-02-04 17:11:25.357551
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,74,2026-02-04 17:11:25.357551
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,74,2026-02-04 17:11:25.357551
