ticker,last_price,bid_price,ask_price,SELL_CITY-T2,SELL_ANON,BUY_CITY-D,BUY_CITY-T1,SELL_CITY-D,BUY_CITY-P,SELL_CITY-T1,BUY_ANON,SELL_CITY-P,tick,timestamp
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:51:18.752493
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:51:18.752493
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:51:18.752493
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:51:18.752493
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:51:18.752493
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:51:18.752493
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.325747
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.325747
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.325747
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.325747
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.325747
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.325747
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.325747
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.454100
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.454100
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.454100
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.454100
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.454100
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.454100
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.454100
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.502231
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.502231
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.502231
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.502231
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.502231
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.502231
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.502231
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.542687
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.542687
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.542687
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.542687
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.542687
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.542687
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.542687
NG,2.28,2.26,2.3,800000.0,800000.0,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.576200
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.576200
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.576200
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.576200
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.576200
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.576200
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.576200
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.611058
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.611058
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.611058
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.611058
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.611058
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.611058
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.611058
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.643701
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.643701
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.643701
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.643701
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.643701
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.643701
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.643701
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.684877
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.684877
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.684877
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.684877
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.684877
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.684877
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.684877
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.713702
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.713702
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.713702
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.713702
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.713702
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.713702
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.713702
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.750596
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.750596
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.750596
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.750596
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.750596
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.750596
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.750596
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.788003
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.788003
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.788003
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.788003
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.788003
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.788003
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.788003
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.833340,12.0,3.0,180.0,,SPOT PRICE AND VOLUMES FOR DAY 4,The Regulatory Authority for Electricity board decided that on day 4 the following prices and volumes will be enforced:<br><br>402 contracts are available for market participants to buy at a price of $18.31<br><br>402 contracts are available for market participants to sell at a price of $18.30
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.833340,,,,,,
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.833340,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.833340,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.833340,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.833340,,,,,,
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.833340,,,,,,
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.867862
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.867862
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.867862
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.867862
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.867862
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.867862
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.867862
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.970735
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.970735
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.970735
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.970735
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.970735
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.970735
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.970735
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.557571
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.557571
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.557571
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.557571
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.557571
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.557571
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.557571
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.595896
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.595896
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.595896
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.595896
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.595896
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.595896
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.595896
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.633648
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.633648
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.633648
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.633648
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.633648
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.633648
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.633648
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,6,2026-02-02 23:51:36.666659
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:51:36.666659
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:51:36.666659
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,6,2026-02-02 23:51:36.666659
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:51:36.666659
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:51:36.666659
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:51:36.666659
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,7,2026-02-02 23:51:37.740103
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:51:37.740103
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:51:37.740103
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,7,2026-02-02 23:51:37.740103
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:51:37.740103
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:51:37.740103
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:51:37.740103
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,8,2026-02-02 23:51:38.811850
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:51:38.811850
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:51:38.811850
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,8,2026-02-02 23:51:38.811850
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:51:38.811850
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:51:38.811850
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:51:38.811850
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,9,2026-02-02 23:51:39.840708
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:51:39.840708
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:51:39.840708
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,9,2026-02-02 23:51:39.840708
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:51:39.840708
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:51:39.840708
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:51:39.840708
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,10,2026-02-02 23:51:40.871249
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:51:40.871249
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:51:40.871249
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,10,2026-02-02 23:51:40.871249
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:51:40.871249
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:51:40.871249
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:51:40.871249
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,11,2026-02-02 23:51:41.900032
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:51:41.900032
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:51:41.900032
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,11,2026-02-02 23:51:41.900032
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:51:41.900032
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:51:41.900032
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:51:41.900032
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,12,2026-02-02 23:51:42.929780
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:51:42.929780
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:51:42.929780
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,12,2026-02-02 23:51:42.929780
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:51:42.929780
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:51:42.929780
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:51:42.929780
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,13,2026-02-02 23:51:44.023734
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:51:44.023734
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:51:44.023734
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,13,2026-02-02 23:51:44.023734
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:51:44.023734
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:51:44.023734
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:51:44.023734
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,14,2026-02-02 23:51:44.563127
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:51:44.563127
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:51:44.563127
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,14,2026-02-02 23:51:44.563127
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:51:44.563127
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:51:44.563127
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:51:44.563127
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,15,2026-02-02 23:51:45.694353
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:51:45.694353
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:51:45.694353
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,15,2026-02-02 23:51:45.694353
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:51:45.694353
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:51:45.694353
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:51:45.694353
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,16,2026-02-02 23:51:46.727963
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:51:46.727963
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:51:46.727963
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,16,2026-02-02 23:51:46.727963
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:51:46.727963
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:51:46.727963
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:51:46.727963
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,17,2026-02-02 23:51:47.759440
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:51:47.759440
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:51:47.759440
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,17,2026-02-02 23:51:47.759440
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:51:47.759440
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:51:47.759440
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:51:47.759440
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,18,2026-02-02 23:51:48.791599
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:51:48.791599
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:51:48.791599
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,18,2026-02-02 23:51:48.791599
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:51:48.791599
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:51:48.791599
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:51:48.791599
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,19,2026-02-02 23:51:49.825963
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:51:49.825963
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:51:49.825963
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,19,2026-02-02 23:51:49.825963
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:51:49.825963
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:51:49.825963
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:51:49.825963
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,20,2026-02-02 23:51:50.860430
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:51:50.860430
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:51:50.860430
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,20,2026-02-02 23:51:50.860430
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:51:50.860430
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:51:50.860430
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:51:50.860430
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,21,2026-02-02 23:51:51.894478
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:51:51.894478
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:51:51.894478
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,21,2026-02-02 23:51:51.894478
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:51:51.894478
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:51:51.894478
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:51:51.894478
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,22,2026-02-02 23:51:52.925357
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:51:52.925357
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:51:52.925357
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,22,2026-02-02 23:51:52.925357
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:51:52.925357
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:51:52.925357
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:51:52.925357
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,23,2026-02-02 23:51:53.966890
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:51:53.966890
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:51:53.966890
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,23,2026-02-02 23:51:53.966890
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:51:53.966890
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:51:53.966890
