ticker,last_price,bid_price,ask_price,SELL_CITY-T2,SELL_ANON,BUY_CITY-D,BUY_CITY-T1,SELL_CITY-D,BUY_CITY-P,SELL_CITY-T1,BUY_ANON,SELL_CITY-P,tick,timestamp
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-03 00:06:20.042351
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-03 00:06:20.042351
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,84,2026-02-03 00:06:21.072454
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:06:21.072454
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,84,2026-02-03 00:06:21.072454
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:06:21.072454
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:06:21.072454
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:06:21.072454
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:06:21.072454
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,85,2026-02-03 00:06:22.099797
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:06:22.099797
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,85,2026-02-03 00:06:22.099797
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:06:22.099797
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:06:22.099797
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:06:22.099797
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:06:22.099797
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,86,2026-02-03 00:06:23.133361
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:06:23.133361
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,86,2026-02-03 00:06:23.133361
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:06:23.133361
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:06:23.133361
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:06:23.133361
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:06:23.133361
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,87,2026-02-03 00:06:24.168328
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:06:24.168328
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,87,2026-02-03 00:06:24.168328
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:06:24.168328
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:06:24.168328
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:06:24.168328
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:06:24.168328
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,88,2026-02-03 00:06:25.203804
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:06:25.203804
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,88,2026-02-03 00:06:25.203804
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:06:25.203804
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:06:25.203804
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:06:25.203804
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:06:25.203804
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,89,2026-02-03 00:06:26.237863
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:06:26.237863
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,89,2026-02-03 00:06:26.237863
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:06:26.237863
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:06:26.237863
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:06:26.237863
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:06:26.237863
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,90,2026-02-03 00:06:27.283063
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:06:27.283063
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,90,2026-02-03 00:06:27.283063
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:06:27.283063
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:06:27.283063
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:06:27.283063
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:06:27.283063
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,91,2026-02-03 00:06:28.377784
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:06:28.377784
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,91,2026-02-03 00:06:28.377784
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:06:28.377784
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:06:28.377784
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:06:28.377784
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:06:28.377784
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.427134
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.427134
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.427134
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.427134
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.427134
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.427134
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:06:29.427134
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,93,2026-02-03 00:06:29.997080
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:06:29.997080
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,93,2026-02-03 00:06:29.997080
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:06:29.997080
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:06:29.997080
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:06:29.997080
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:06:29.997080
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.080550
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.080550
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.080550
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.080550
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.080550
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.080550
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:06:31.080550
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.109020
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.109020
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.109020
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.109020
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.109020
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.109020
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:06:32.109020
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.135717
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.135717
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.135717
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.135717
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.135717
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.135717
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:06:33.135717
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,97,2026-02-03 00:06:34.170955
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:06:34.170955
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,97,2026-02-03 00:06:34.170955
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:06:34.170955
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:06:34.170955
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:06:34.170955
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:06:34.170955
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.199211
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.199211
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.199211
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.199211
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.199211
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.199211
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:06:35.199211
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.229902
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.229902
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.229902
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.229902
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.229902
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.229902
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:06:36.229902
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.261444
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.261444
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.261444
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.261444
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.261444
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.261444
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:06:37.261444
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.290806
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.290806
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.290806
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.290806
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.290806
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.290806
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:06:38.290806
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.330298
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.330298
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.330298
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.330298
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.330298
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.330298
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:06:39.330298
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.363241
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.363241
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.363241
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.363241
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.363241
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.363241
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:06:40.363241
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.438613
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.438613
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.438613
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.438613
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.438613
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.438613
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:06:41.438613
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.023610
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.023610
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.023610
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.023610
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.023610
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.023610
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,105,2026-02-03 00:06:42.023610
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.057113
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.057113
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.057113
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.057113
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.057113
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.057113
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,106,2026-02-03 00:06:43.057113
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.087830
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.087830
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.087830
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.087830
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.087830
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.087830
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,107,2026-02-03 00:06:44.087830
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.119767
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.119767
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.119767
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.119767
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.119767
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.119767
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,108,2026-02-03 00:06:45.119767
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.154075
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.154075
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.154075
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.154075
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.154075
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.154075
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,109,2026-02-03 00:06:46.154075
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,110,2026-02-03 00:06:47.185050
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,110,2026-02-03 00:06:47.185050
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,110,2026-02-03 00:06:47.185050
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,110,2026-02-03 00:06:47.185050
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,110,2026-02-03 00:06:47.185050
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,110,2026-02-03 00:06:47.185050
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,110,2026-02-03 00:06:47.185050
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.215613
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.215613
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.215613
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.215613
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.215613
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.215613
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,111,2026-02-03 00:06:48.215613
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.249607
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.249607
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.249607
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.249607
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.249607
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.249607
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.249607
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.277263
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.277263
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.277263
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.277263
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.277263
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.277263
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.277263
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.306891
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.306891
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.306891
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.306891
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.306891
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.306891
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.306891
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.339098
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.339098
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.339098
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.339098
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.339098
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.339098
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.339098
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.371575
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.371575
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.371575
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.371575
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.371575
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.371575
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.371575
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.404016
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.404016
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.404016
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.404016
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.404016
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.404016
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.404016
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.435735
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.435735
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.435735
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.435735
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.435735
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.435735
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.435735
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.521179
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.521179
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.521179
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.521179
