ticker,last_price,bid_price,ask_price,BUY_LUIS-1,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_GIOT-3,SELL_WRSW-3,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,SELL_GIOT-3,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
ATMN,24.52,23.58,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-05 06:40:50.904089
WNTR,24.62,24.42,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-05 06:40:50.904089
SPNG,26.18,26.16,26.18,946700.0,684900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-05 06:40:52.007235
SMMR,24.94,25.27,25.3,904900.0,1111100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-05 06:40:52.007235
ATMN,24.52,23.58,23.71,899700.0,1119600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-05 06:40:52.007235
WNTR,24.53,24.53,24.6,800500.0,1116900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-05 06:40:52.007235
SPNG,26.46,25.97,26.46,928200.0,662200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-05 06:40:53.061001
SMMR,25.3,25.27,25.3,904900.0,1314100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-05 06:40:53.061001
ATMN,23.71,23.58,23.71,1024800.0,1219700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-05 06:40:53.061001
WNTR,24.53,24.53,24.6,800500.0,1434400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-05 06:40:53.061001
SPNG,26.79,25.97,26.79,1073700.0,726200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-05 06:40:54.105777
SMMR,25.27,25.27,25.4,904900.0,1434100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-05 06:40:54.105777
ATMN,23.58,23.58,23.68,1024800.0,1450400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-05 06:40:54.105777
WNTR,24.42,24.43,24.51,803600.0,1627900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-05 06:40:54.105777
SPNG,27.51,25.45,27.51,992200.0,711800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-05 06:40:55.151965
SMMR,25.27,25.31,25.34,1010600.0,1672000.0,4784.0,2392.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-05 06:40:55.151965
ATMN,23.54,23.54,23.67,1053500.0,1450400.0,,,2250.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-05 06:40:55.151965
WNTR,24.54,24.42,24.54,814400.0,1651200.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-05 06:40:55.151965
SPNG,26.3,26.3,26.41,1108800.0,2250.0,938100.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-05 06:40:56.211868
SMMR,25.27,25.27,25.32,1029500.0,,1924700.0,,4784.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-05 06:40:56.211868
ATMN,23.62,23.64,23.67,1135700.0,4500.0,1450400.0,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-05 06:40:56.211868
WNTR,24.49,24.42,24.47,814400.0,,1967800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-05 06:40:56.211868
SPNG,26.06,25.7,25.73,1175700.0,3988.0,4500.0,1994.0,1040900.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-05 06:40:57.256028
SMMR,25.37,25.27,25.37,1029500.0,,,,1890900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-05 06:40:57.256028
ATMN,23.64,23.64,23.67,1248500.0,,6750.0,,1677100.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-05 06:40:57.256028
WNTR,24.47,24.42,24.47,814400.0,,,4080.0,1854600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-05 06:40:57.256028
SPNG,26.41,25.7,26.41,1663300.0,6750.0,3988.0,938100.0,2250.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-05 06:40:58.356011
SMMR,25.4,25.33,25.4,1061700.0,,2520.0,1667300.0,,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-05 06:40:58.356011
ATMN,23.49,23.49,23.67,1277300.0,6750.0,,1596100.0,9000.0,,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-05 06:40:58.356011
WNTR,24.26,24.26,24.44,1030000.0,,,1728200.0,,5000.0,4080.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-05 06:40:58.356011
SPNG,25.7,25.7,26.4,1461300.0,9000.0,3988.0,4500.0,938100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-05 06:40:59.479561
SMMR,25.3,25.24,25.3,1058400.0,,2520.0,,1892400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-05 06:40:59.479561
ATMN,23.49,23.53,23.67,1511800.0,9000.0,,11250.0,1274900.0,10000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-05 06:40:59.479561
WNTR,24.55,24.55,24.6,1244400.0,,4040.0,,1861300.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-05 06:40:59.479561
SPNG,25.7,26.34,26.38,6170.0,1235000.0,11250.0,4176.0,6750.0,1087600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-05 06:41:00.144721
SMMR,25.24,25.24,25.3,2520.0,1165000.0,,,,1892400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-05 06:41:00.144721
ATMN,23.49,23.49,23.67,,1506500.0,9000.0,5000.0,11250.0,1362600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-05 06:41:00.144721
WNTR,24.55,24.47,24.5,4040.0,1244500.0,,,,2078100.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-05 06:41:00.144721
SPNG,25.69,26.37,26.38,1770600.0,6750.0,4176.0,9000.0,1177900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-05 06:41:01.234364
SMMR,25.24,25.24,25.3,1296800.0,,4092.0,,2002500.0,1260.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-05 06:41:01.234364
ATMN,23.49,23.57,23.67,1447600.0,11250.0,5000.0,13500.0,1244400.0,2640.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-05 06:41:01.234364
WNTR,24.6,24.58,24.6,1436900.0,,,,1944700.0,4040.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-05 06:41:01.234364
SPNG,26.37,25.93,26.24,1672300.0,6750.0,1239500.0,4176.0,9000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-05 06:41:02.274037
SMMR,25.21,25.23,25.25,1271100.0,,1949600.0,4092.0,,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-05 06:41:02.274037
ATMN,23.71,23.67,23.71,1348600.0,13500.0,1924000.0,,,,2640.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-05 06:41:02.274037
WNTR,24.63,24.61,24.63,1526900.0,,1868700.0,5000.0,,,7020.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-05 06:41:02.274037
SPNG,26.31,26.31,26.36,1450500.0,2940.0,9000.0,1226000.0,2088.0,11250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 06:41:03.339796
SMMR,25.3,25.23,25.3,1380500.0,,,1942500.0,4092.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 06:41:03.339796
ATMN,23.57,23.52,23.71,1560700.0,,13500.0,2019500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 06:41:03.339796
WNTR,24.47,24.47,24.68,1346000.0,2020.0,,1759600.0,,,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 06:41:03.339796
SPNG,25.69,25.69,26.36,1580100.0,6750.0,1158900.0,13500.0,2088.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 06:41:04.431901
SMMR,25.24,25.23,25.24,1519600.0,,1946100.0,,3758.0,3424.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 06:41:04.431901
ATMN,23.57,23.56,23.69,1355300.0,15750.0,1961500.0,,,2486.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 06:41:04.431901
WNTR,24.7,24.47,24.63,1438900.0,,1825700.0,,,2020.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 06:41:04.431901
SPNG,25.69,26.06,26.32,9000.0,1683700.0,13500.0,1083000.0,10000.0,2088.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 06:41:05.524125
SMMR,25.21,25.23,25.26,,1543900.0,,2058100.0,10000.0,2046.0,5000.0,3424.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 06:41:05.524125
ATMN,23.69,23.49,23.59,11250.0,1564600.0,2250.0,1846400.0,10000.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 06:41:05.524125
WNTR,24.62,24.62,24.63,,1546400.0,,1962100.0,2000.0,,10000.0,5140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 06:41:05.524125
SPNG,26.31,26.1,26.14,2940.0,9000.0,1481700.0,3558.0,13500.0,1009900.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 06:41:06.192735
SMMR,25.32,25.23,25.32,3424.0,,1543900.0,2046.0,,2162800.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 06:41:06.192735
ATMN,23.71,23.49,23.71,,11250.0,1564600.0,,,2027300.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 06:41:06.192735
WNTR,24.62,24.62,24.63,5140.0,,1546400.0,,,1951100.0,2000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 06:41:06.192735
SPNG,26.28,26.28,26.32,1197000.0,2940.0,13500.0,18000.0,1040100.0,2088.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 06:41:07.285904
SMMR,25.4,25.25,25.4,1543900.0,6712.0,,,2007200.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 06:41:07.285904
ATMN,23.44,23.52,23.55,1595900.0,3840.0,9000.0,2250.0,1736400.0,1920.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 06:41:07.285904
WNTR,24.62,24.62,24.7,1546400.0,5140.0,,,2025500.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 06:41:07.285904
SPNG,26.05,26.05,26.26,1683700.0,6750.0,929900.0,18000.0,10000.0,2088.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 06:41:08.480205
SMMR,25.25,25.21,25.25,1763200.0,,2134000.0,,10000.0,,1712.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 06:41:08.480205
ATMN,23.74,23.52,23.53,1376600.0,11250.0,2059000.0,,,,3840.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 06:41:08.480205
WNTR,24.72,24.69,24.7,1438900.0,,1832800.0,,,2520.0,4540.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 06:41:08.480205
SPNG,26.26,26.1,26.15,2940.0,1791600.0,5028.0,643000.0,20250.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 06:41:09.025612
SMMR,25.25,25.22,25.25,1712.0,1885000.0,,2145600.0,,10000.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 06:41:09.025612
ATMN,23.53,23.52,23.53,3840.0,1243100.0,,1865900.0,2250.0,100.0,10000.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 06:41:09.025612
WNTR,24.46,24.3,24.42,2020.0,1224400.0,2520.0,1716700.0,,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 06:41:09.025612
SPNG,26.33,25.76,26.33,1772300.0,1306100.0,11250.0,2088.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 06:41:10.061393
SMMR,25.25,25.24,25.25,1793200.0,1915900.0,,4028.0,5740.0,2500.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 06:41:10.061393
ATMN,23.89,23.52,23.89,1126500.0,1816100.0,,,6316.0,10000.0,,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 06:41:10.061393
WNTR,24.42,24.54,24.7,1442700.0,1838600.0,,2520.0,2020.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 06:41:10.061393
SPNG,26.33,25.77,26.11,2250.0,1975400.0,10000.0,13500.0,1145300.0,100.0,2088.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 06:41:11.101363
SMMR,25.35,25.24,25.35,,1799300.0,10000.0,,2106200.0,,,5740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 06:41:11.101363
ATMN,23.56,23.69,23.88,11250.0,1240700.0,10000.0,2250.0,1816100.0,100.0,,6316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 06:41:11.101363
WNTR,24.65,24.31,24.58,,1335300.0,,,1840900.0,,2820.0,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 06:41:11.101363
SPNG,25.92,25.85,25.87,2076000.0,2250.0,1326300.0,11250.0,2088.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 06:41:12.139898
SMMR,25.23,25.28,25.4,2156700.0,,1886400.0,,,1712.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 06:41:12.139898
ATMN,23.69,23.7,23.89,1235100.0,13500.0,2026000.0,,,6316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 06:41:12.139898
WNTR,24.58,24.37,24.58,1419700.0,,1734500.0,,4380.0,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 06:41:12.139898
SPNG,26.33,25.96,26.33,1867500.0,4500.0,1279900.0,11250.0,2088.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 06:41:13.175476
SMMR,25.28,25.37,25.4,1926200.0,,2099400.0,,,4232.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 06:41:13.175476
ATMN,23.69,23.78,23.81,1126500.0,13500.0,1859300.0,,2520.0,6638.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 06:41:13.175476
WNTR,24.42,24.37,24.42,1641000.0,,1668400.0,,4380.0,2020.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 06:41:13.175476
SPNG,26.36,26.22,26.33,1470.0,1608500.0,6750.0,13500.0,1182700.0,2088.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 06:41:14.204016
SMMR,25.37,25.28,25.29,4232.0,1953600.0,,,2149600.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 06:41:14.204016
ATMN,23.53,23.52,23.53,4118.0,1353200.0,13500.0,,2075000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 06:41:14.204016
WNTR,24.49,24.49,24.58,6272.0,1622100.0,,,1805300.0,2820.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 06:41:14.204016
SPNG,25.96,26.21,26.25,1698200.0,6750.0,5028.0,15750.0,936400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 06:41:15.251794
SMMR,25.29,25.28,25.29,1913900.0,,2014.0,,2059300.0,4986.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 06:41:15.251794
ATMN,23.59,23.59,23.89,1238000.0,15750.0,,2250.0,1959900.0,4118.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 06:41:15.251794
WNTR,24.49,24.49,24.64,1629300.0,,2820.0,,1831300.0,6272.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 06:41:15.251794
SPNG,26.25,25.96,26.25,1599500.0,9000.0,3558.0,18000.0,936400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 06:41:16.298378
SMMR,25.36,25.36,25.4,1912400.0,,,,2147700.0,4986.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 06:41:16.298378
ATMN,23.7,23.72,23.76,1029800.0,18000.0,3496.0,4500.0,1667400.0,5866.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 06:41:16.298378
WNTR,24.64,24.42,24.64,1720500.0,,2820.0,,1831300.0,4146.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 06:41:16.298378
SPNG,26.36,25.98,26.36,1470.0,1379000.0,11250.0,1407100.0,2088.0,9000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 06:41:17.348384
SMMR,25.28,25.22,25.25,2972.0,2036400.0,,2140500.0,,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 06:41:17.348384
ATMN,23.76,23.72,23.75,5866.0,800600.0,20250.0,1676100.0,1748.0,6750.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 06:41:17.348384
WNTR,24.52,24.5,24.52,4146.0,1822800.0,,1647900.0,6606.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 06:41:17.348384
SPNG,26.02,26.35,26.36,1321900.0,2940.0,11250.0,1794700.0,2088.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 06:41:18.410174
SMMR,25.36,25.36,25.37,1673600.0,7000.0,,2261500.0,,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 06:41:18.410174
ATMN,23.43,23.74,23.75,1950400.0,,6750.0,1676100.0,1748.0,,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 06:41:18.410174
WNTR,24.4,24.4,24.52,1871300.0,4146.0,,1553700.0,6606.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 06:41:18.410174
SPNG,26.35,26.35,26.36,1237600.0,2940.0,13500.0,1794700.0,2088.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 06:41:19.526038
SMMR,25.22,25.22,25.26,2022000.0,2972.0,,2114200.0,,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 06:41:19.526038
ATMN,23.74,23.74,23.75,1478200.0,3390.0,9000.0,1730500.0,,,10000.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 06:41:19.526038
WNTR,24.37,24.5,24.52,1543500.0,7932.0,,1642000.0,6606.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 06:41:19.526038
SPNG,26.36,25.98,26.36,2940.0,1214000.0,13500.0,1705700.0,2500.0,2088.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 06:41:20.091125
SMMR,25.22,25.24,25.26,2972.0,1914500.0,,2114200.0,10000.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 06:41:20.091125
ATMN,23.74,23.74,23.75,3390.0,1948200.0,,1533800.0,5000.0,,10000.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 06:41:20.091125
WNTR,24.59,24.59,24.66,7932.0,1543500.0,,1816600.0,,2820.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 06:41:20.091125
SPNG,26.37,26.05,26.37,15750.0,1470.0,100.0,1109600.0,1794200.0,2088.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 06:41:21.132386
SMMR,25.2,25.2,25.23,,,,2273000.0,2226500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 06:41:21.132386
ATMN,23.87,23.74,23.75,,3390.0,10000.0,1948200.0,1763900.0,,2500.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 06:41:21.132386
WNTR,24.66,24.5,24.66,,7932.0,,1646300.0,1714800.0,2820.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 06:41:21.132386
