ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,SELL_UOTB-2,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,BUY_UOTB-3,SELL_COLA-3,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
SMMR,24.15,24.19,24.39,2051100.0,,,1734100.0,2083.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 14:53:48.708447
ATMN,25.09,25.29,25.34,1984400.0,,,2076200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 14:53:48.708447
WNTR,25.43,25.43,25.54,1124000.0,,,2201300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 14:53:48.708447
SPNG,25.42,24.89,25.42,2583.0,2037600.0,5000.0,1707300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 14:53:49.747951
SMMR,24.13,24.13,24.32,,1818300.0,,1830100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 14:53:49.747951
ATMN,25.26,25.26,25.34,,1981800.0,,2089700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 14:53:49.747951
WNTR,25.52,25.52,25.54,,1109000.0,,2201300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 14:53:49.747951
SPNG,25.42,25.09,25.17,2151600.0,5000.0,5000.0,1857500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 14:53:50.787434
SMMR,24.15,24.13,24.15,1909400.0,,,1945100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 14:53:50.787434
ATMN,24.9,24.9,25.09,2127100.0,,,1984900.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 14:53:50.787434
WNTR,25.54,25.47,25.48,1009400.0,,,2137300.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 14:53:50.787434
SPNG,24.57,24.77,25.17,2210700.0,5000.0,6000.0,5000.0,1761400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 14:53:51.828360
SMMR,24.18,24.24,24.32,2002400.0,,,,1830100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 14:53:51.828360
ATMN,25.11,25.11,25.34,2385500.0,,,,2074700.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 14:53:51.828360
WNTR,25.35,25.35,25.58,1009400.0,,,,2224900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 14:53:51.828360
SPNG,25.14,24.77,25.14,5000.0,2127000.0,6000.0,1857500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 14:53:52.866461
SMMR,24.4,24.24,24.31,,2227000.0,,1720100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 14:53:52.866461
ATMN,25.11,25.03,25.11,,2385300.0,,2067800.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 14:53:52.866461
WNTR,25.35,25.47,25.48,,1289700.0,6000.0,2133800.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 14:53:52.866461
SPNG,24.57,24.57,25.14,2127000.0,6000.0,1857500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 14:53:53.415679
SMMR,24.18,24.13,24.17,2019000.0,,1839700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 14:53:53.415679
ATMN,25.38,25.03,25.38,2385300.0,,2061200.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 14:53:53.415679
WNTR,25.35,25.46,25.47,1289700.0,6000.0,2133800.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 14:53:53.415679
SPNG,25.03,24.57,24.77,2127000.0,3800.0,5000.0,5000.0,6000.0,1782100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 14:53:54.453061
SMMR,24.31,24.16,24.31,2225500.0,,,,,1720100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 14:53:54.453061
ATMN,25.4,25.03,25.4,2303100.0,6000.0,,,,2049500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 14:53:54.453061
WNTR,25.45,25.45,25.47,1289700.0,6000.0,,,4666.0,2121800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 14:53:54.453061
SPNG,24.91,24.91,24.96,1884500.0,5000.0,6000.0,5000.0,1895500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 14:53:55.498984
SMMR,24.4,24.16,24.28,2237800.0,,,,1731400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 14:53:55.498984
ATMN,25.43,25.17,25.43,2275100.0,,6000.0,,2081700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 14:53:55.498984
WNTR,25.58,25.44,25.58,1264300.0,,6000.0,,2212900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 14:53:55.498984
SPNG,25.03,25.03,25.17,1862400.0,5000.0,6000.0,1896100.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 14:53:56.546467
SMMR,24.4,24.16,24.4,2217000.0,,,1618700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 14:53:56.546467
ATMN,25.44,25.27,25.44,2260400.0,,6000.0,2073400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 14:53:56.546467
WNTR,25.37,25.44,25.47,1129600.0,,6000.0,2075200.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 14:53:56.546467
SPNG,25.03,25.03,25.08,1862400.0,5000.0,6000.0,1939000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 14:53:57.601733
SMMR,24.4,24.31,24.33,2195400.0,,,1721400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 14:53:57.601733
ATMN,25.41,25.41,25.44,2236700.0,,6000.0,2074500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 14:53:57.601733
WNTR,25.58,25.41,25.44,1129600.0,,6000.0,2210200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 14:53:57.601733
SPNG,25.03,25.03,25.05,1996200.0,5000.0,6000.0,1938900.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 14:53:58.684764
SMMR,24.33,24.35,24.39,2194500.0,,,1838000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 14:53:58.684764
ATMN,25.46,25.17,25.46,2399500.0,,,2073400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 14:53:58.684764
WNTR,25.29,25.29,25.44,1134500.0,,,2229600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 14:53:58.684764
SPNG,25.03,25.03,25.05,1973600.0,5000.0,6000.0,1943800.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 14:53:59.726884
SMMR,24.31,24.18,24.26,2207900.0,,,2106400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 14:53:59.726884
ATMN,25.52,25.28,25.52,2223000.0,,6000.0,2070300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 14:53:59.726884
WNTR,25.25,25.39,25.44,1251900.0,,6000.0,2122900.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 14:53:59.726884
SPNG,25.08,24.7,24.85,2191700.0,5000.0,5000.0,1935900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 14:54:00.766801
SMMR,24.4,24.36,24.4,2190400.0,,,1862700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 14:54:00.766801
ATMN,25.03,25.39,25.52,2274300.0,,,2072900.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 14:54:00.766801
WNTR,25.37,25.25,25.29,1135300.0,,,2304300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 14:54:00.766801
SPNG,24.7,24.7,25.17,2326300.0,1934100.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 14:54:01.803259
SMMR,24.42,24.23,24.42,2198100.0,1736400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 14:54:01.803259
ATMN,25.58,25.12,25.4,2366400.0,1968400.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 14:54:01.803259
WNTR,25.44,25.25,25.37,1270100.0,2260000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 14:54:01.803259
SPNG,24.7,25.24,25.25,2326300.0,1937400.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 14:54:02.844792
SMMR,24.4,24.23,24.28,2215900.0,1959000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 14:54:02.844792
ATMN,25.45,25.45,25.52,2366400.0,2078400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 14:54:02.844792
WNTR,25.37,25.27,25.37,1269100.0,2165100.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 14:54:02.844792
SPNG,25.2,24.97,25.2,6000.0,2125700.0,5000.0,2053800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 14:54:03.888210
SMMR,24.28,24.37,24.42,,2252800.0,,1841500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 14:54:03.888210
ATMN,25.43,25.28,25.34,,2354900.0,,2057000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 14:54:03.888210
WNTR,25.27,25.27,25.37,,1269100.0,,2165100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 14:54:03.888210
SPNG,24.42,24.42,25.2,2037600.0,1950600.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 14:54:04.926119
SMMR,24.28,24.37,24.42,2231700.0,1964100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 14:54:04.926119
ATMN,25.47,25.28,25.31,2357000.0,1959600.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 14:54:04.926119
WNTR,25.23,25.12,25.2,1251000.0,2303300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 14:54:04.926119
SPNG,25.19,25.19,25.2,2152600.0,5000.0,6000.0,1950600.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 14:54:05.457358
SMMR,24.28,24.37,24.42,2231700.0,,,2077900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 14:54:05.457358
ATMN,25.31,25.44,25.58,2153300.0,,4666.0,2066300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 14:54:05.457358
WNTR,25.2,25.15,25.2,1382400.0,,,2303300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 14:54:05.457358
SPNG,24.39,24.88,25.2,2267900.0,5000.0,2050200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 14:54:06.502086
SMMR,24.25,24.25,24.42,2215500.0,,2087700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 14:54:06.502086
ATMN,25.35,25.33,25.35,2279100.0,,2061200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 14:54:06.502086
WNTR,25.12,25.23,25.31,1382500.0,,2280300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 14:54:06.502086
SPNG,24.04,24.93,25.01,5000.0,2082700.0,1850000.0,5000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 14:54:07.556650
SMMR,24.43,24.29,24.33,,2196000.0,2153000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 14:54:07.556650
ATMN,25.28,25.28,25.59,,2265000.0,2057900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 14:54:07.556650
WNTR,25.31,25.35,25.37,,1602500.0,2186700.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 14:54:07.556650
SPNG,24.04,24.93,25.01,5000.0,2259700.0,1850000.0,5000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-04 14:54:08.597911
SMMR,24.33,24.25,24.33,,2228400.0,2153000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-04 14:54:08.597911
ATMN,25.59,25.59,25.6,,2123100.0,2085300.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-04 14:54:08.597911
WNTR,25.44,25.27,25.32,,1607000.0,2154400.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-04 14:54:08.597911
SPNG,25.03,24.34,25.03,2394300.0,1963200.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-04 14:54:09.640301
SMMR,24.43,24.4,24.43,2254800.0,2105500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-04 14:54:09.640301
ATMN,25.46,25.28,25.3,2265000.0,1961000.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-04 14:54:09.640301
WNTR,25.37,25.27,25.36,1607000.0,2281900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-04 14:54:09.640301
SPNG,25.3,24.6,25.03,2004400.0,5000.0,6000.0,6000.0,1933700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-04 14:54:10.693449
SMMR,24.4,24.25,24.39,2249100.0,,,,2093900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-04 14:54:10.693449
ATMN,25.61,25.45,25.55,2092800.0,,6000.0,,2068600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-04 14:54:10.693449
WNTR,25.36,25.35,25.36,1620400.0,,6000.0,6000.0,2178600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-04 14:54:10.693449
SPNG,25.3,24.91,24.99,1943000.0,5000.0,6000.0,1869000.0,6000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-04 14:54:11.748834
SMMR,24.39,24.29,24.39,2212100.0,,,2093900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-04 14:54:11.748834
ATMN,25.28,25.28,25.55,2271200.0,,,1922400.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-04 14:54:11.748834
WNTR,25.44,25.35,25.44,1620400.0,,6000.0,2257000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-04 14:54:11.748834
SPNG,24.88,24.6,24.88,2059000.0,6000.0,1792800.0,10000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-04 14:54:12.790987
SMMR,24.43,24.45,24.46,2236900.0,,2119600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-04 14:54:12.790987
ATMN,25.63,25.45,25.58,2143800.0,6000.0,1952500.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-04 14:54:12.790987
WNTR,25.22,25.21,25.22,1445000.0,,2142000.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-04 14:54:12.790987
SPNG,24.99,24.6,24.88,1943700.0,5000.0,6000.0,5000.0,1869000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-04 14:54:13.833298
SMMR,24.5,24.45,24.5,2236900.0,,,,2094900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-04 14:54:13.833298
ATMN,25.46,25.12,25.23,2253900.0,,,,1938100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-04 14:54:13.833298
WNTR,25.39,25.39,25.54,1772000.0,,,,2246400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-04 14:54:13.833298
SPNG,25.12,25.12,25.23,1930100.0,5000.0,6000.0,1942600.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-04 14:54:14.873961
SMMR,24.45,24.25,24.35,2224300.0,,,2096600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-04 14:54:14.873961
ATMN,25.23,25.12,25.23,2207500.0,,,1938100.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-04 14:54:14.873961
WNTR,25.54,25.27,25.28,1776800.0,,6000.0,2153100.0,,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-04 14:54:14.873961
SPNG,25.12,24.63,24.82,1793400.0,10000.0,6000.0,2062500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-04 14:54:15.911105
SMMR,24.5,24.4,24.5,2254100.0,,,2094400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-04 14:54:15.911105
ATMN,25.23,25.21,25.23,2197000.0,,,1938100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-04 14:54:15.911105
WNTR,25.56,25.56,25.58,1902700.0,,6000.0,2212300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-04 14:54:15.911105
SPNG,25.32,24.81,25.32,1892900.0,5000.0,6000.0,2033600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-04 14:54:16.941146
SMMR,24.51,24.49,24.51,2253300.0,,,2109100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-04 14:54:16.941146
ATMN,25.23,25.4,25.53,2159100.0,,,1953000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-04 14:54:16.941146
WNTR,25.56,25.33,25.51,1894000.0,,6000.0,2239800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-04 14:54:16.941146
SPNG,24.82,25.03,25.04,5000.0,6000.0,1892900.0,3666.0,1754300.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-04 14:54:17.971755
SMMR,24.23,24.23,24.51,,,2235700.0,,2109100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-04 14:54:17.971755
ATMN,25.29,25.29,25.53,,,2150300.0,6000.0,1953000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-04 14:54:17.971755
WNTR,25.33,25.47,25.51,,6000.0,1990700.0,,2239800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-04 14:54:17.971755
SPNG,25.03,24.63,24.85,2050600.0,5000.0,1881200.0,3666.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-04 14:54:19.003271
SMMR,24.54,24.25,24.54,2225800.0,,1968000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-04 14:54:19.003271
ATMN,25.21,25.21,25.58,2215700.0,,2070300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-04 14:54:19.003271
WNTR,25.47,25.33,25.39,2019100.0,,2248100.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-04 14:54:19.003271
SPNG,24.85,24.63,24.85,2050600.0,5000.0,1780100.0,5000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-04 14:54:20.035669
SMMR,24.54,24.4,24.54,2217600.0,,1968000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-04 14:54:20.035669
ATMN,25.63,25.55,25.63,2072100.0,,2072400.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-04 14:54:20.035669
WNTR,25.33,25.33,25.51,2128900.0,,2243600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-04 14:54:20.035669
SPNG,24.9,24.65,24.9,2162900.0,2091600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-04 14:54:21.068643
SMMR,24.54,24.53,24.54,2192600.0,2088600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-04 14:54:21.068643
ATMN,25.65,25.5,25.58,2100100.0,1964200.0,6000.0,1334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-04 14:54:21.068643
WNTR,25.33,25.27,25.29,1901900.0,2256300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-04 14:54:21.068643
SPNG,24.9,24.85,24.9,2103600.0,1996600.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-04 14:54:21.600495
SMMR,24.54,24.53,24.54,2192600.0,2099500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-04 14:54:21.600495
ATMN,25.65,25.5,25.58,2100100.0,1830100.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-04 14:54:21.600495
WNTR,25.29,25.32,25.52,2019000.0,2247300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-04 14:54:21.600495
SPNG,24.63,24.63,24.9,2137700.0,1996600.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-04 14:54:22.635203
SMMR,24.53,24.53,24.54,2201900.0,2106800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-04 14:54:22.635203
ATMN,25.63,25.5,25.63,2126300.0,2045200.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-04 14:54:22.635203
WNTR,25.57,25.43,25.57,2142800.0,2243500.0,,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-04 14:54:22.635203
SPNG,25.18,25.18,25.26,1999600.0,6000.0,2074900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-04 14:54:23.672598
SMMR,24.39,24.39,24.54,2244500.0,,2086100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-04 14:54:23.672598
ATMN,25.5,25.34,25.45,2105300.0,6000.0,2019900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-04 14:54:23.672598
WNTR,25.57,25.32,25.57,2152900.0,,2265900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-04 14:54:23.672598
SPNG,24.63,24.63,25.26,2137700.0,2052700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-04 14:54:24.718269
SMMR,24.39,24.49,24.51,2215700.0,2089000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-04 14:54:24.718269
ATMN,25.47,25.21,25.47,2207300.0,2060800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-04 14:54:24.718269
WNTR,25.57,25.53,25.57,2265300.0,2264000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-04 14:54:24.718269
SPNG,24.82,24.63,24.82,2137700.0,2022400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-04 14:54:25.758112
SMMR,24.49,24.49,24.54,2228600.0,2086100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-04 14:54:25.758112
