ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
WNTR,25.21,24.99,25.17,2154600.0,5000.0,1983900.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 20:36:02.707974
SPNG,25.2,25.21,25.38,2174900.0,4000.0,2334400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 20:36:03.780166
SMMR,24.86,24.86,24.91,2221400.0,5000.0,2240200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 20:36:03.780166
ATMN,25.02,25.02,25.15,2010500.0,5000.0,1948100.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 20:36:03.780166
WNTR,25.0,25.0,25.14,2179800.0,5000.0,1964900.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 20:36:03.780166
SPNG,25.21,24.76,25.01,3000.0,2198900.0,10000.0,1968600.0,4000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 20:36:04.835573
SMMR,24.91,24.86,24.91,5000.0,2088700.0,5000.0,2137600.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 20:36:04.835573
ATMN,24.93,25.03,25.14,5000.0,1878500.0,5000.0,1830100.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 20:36:04.835573
WNTR,25.01,24.97,25.01,,2132600.0,,1956100.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 20:36:04.835573
SPNG,25.27,25.27,25.38,2001000.0,8000.0,4000.0,2199700.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 20:36:05.877393
SMMR,24.91,24.86,24.91,2088700.0,5000.0,5000.0,2125800.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 20:36:05.877393
ATMN,25.02,25.02,25.15,1983600.0,,5000.0,1830100.0,3000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 20:36:05.877393
WNTR,24.96,24.96,25.01,2123500.0,,5000.0,1828800.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 20:36:05.877393
SPNG,24.8,24.76,24.8,8000.0,1979900.0,4000.0,2209400.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 20:36:06.925492
SMMR,24.93,24.88,24.93,5000.0,2093900.0,5000.0,2220800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 20:36:06.925492
ATMN,25.02,25.02,25.15,3000.0,1878500.0,5000.0,1816900.0,3000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 20:36:06.925492
WNTR,24.89,24.89,25.17,,2106700.0,5000.0,1824800.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 20:36:06.925492
SPNG,25.04,25.18,25.38,1838600.0,13000.0,4000.0,2199700.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 20:36:07.472259
SMMR,24.81,24.81,24.93,2237900.0,,5000.0,2220800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 20:36:07.472259
ATMN,25.02,25.02,25.14,1878500.0,3000.0,5000.0,1715700.0,8000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 20:36:07.472259
WNTR,24.89,24.89,25.17,2106700.0,,5000.0,1841600.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 20:36:07.472259
SPNG,25.18,25.19,25.38,18000.0,1723600.0,4000.0,2249600.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 20:36:08.521625
SMMR,25.14,24.82,24.92,5000.0,2114900.0,5000.0,2027700.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 20:36:08.521625
ATMN,25.02,25.07,25.14,8000.0,1776300.0,5000.0,1699800.0,8000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 20:36:08.521625
WNTR,24.89,24.89,25.11,,2205400.0,,1709400.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 20:36:08.521625
SPNG,25.38,24.99,25.38,2006200.0,8000.0,4000.0,2249600.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 20:36:09.578014
SMMR,24.81,24.81,24.9,2124300.0,5000.0,5000.0,2002600.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 20:36:09.578014
ATMN,25.05,25.05,25.22,1869400.0,3000.0,5000.0,1836200.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 20:36:09.578014
WNTR,24.86,24.86,25.12,2198400.0,,,1913600.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 20:36:09.578014
SPNG,25.25,25.27,25.37,18000.0,1720100.0,4000.0,8000.0,2121300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 20:36:10.631655
SMMR,24.81,24.87,24.9,10000.0,1951000.0,5000.0,5000.0,2128400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 20:36:10.631655
ATMN,24.93,24.93,25.22,,1983200.0,5000.0,5000.0,1836200.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 20:36:10.631655
WNTR,24.95,24.86,24.95,,2076500.0,5000.0,5000.0,1826200.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 20:36:10.631655
SPNG,25.26,24.99,25.14,1970700.0,8000.0,4000.0,2161200.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 20:36:11.674770
SMMR,25.07,24.81,25.07,2099300.0,5000.0,5000.0,2153500.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 20:36:11.674770
ATMN,24.89,24.89,25.25,1983800.0,,5000.0,1866600.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 20:36:11.674770
WNTR,25.21,24.93,25.21,1984100.0,5000.0,5000.0,1915600.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 20:36:11.674770
SPNG,25.26,24.99,25.04,1960500.0,8000.0,4000.0,4000.0,13000.0,1964400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 20:36:12.719758
SMMR,25.07,24.81,25.06,2089200.0,5000.0,5000.0,5000.0,5000.0,2021800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 20:36:12.719758
ATMN,24.82,24.82,25.25,2005900.0,,5000.0,5000.0,5000.0,1866600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 20:36:12.719758
WNTR,24.93,24.93,25.06,1984100.0,5000.0,5000.0,10000.0,,1943200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 20:36:12.719758
SPNG,25.06,25.07,25.14,1928700.0,8000.0,4000.0,2161200.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 20:36:13.771075
SMMR,25.07,25.09,25.12,1931400.0,10000.0,5000.0,2139900.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 20:36:13.771075
ATMN,25.08,24.85,24.92,2005700.0,,5000.0,1880800.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 20:36:13.771075
WNTR,24.84,24.84,25.05,1976600.0,5000.0,5000.0,1833300.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 20:36:13.771075
SPNG,24.99,24.99,25.04,1969700.0,8000.0,4000.0,4000.0,2118400.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 20:36:14.839890
SMMR,25.12,25.09,25.12,2031500.0,10000.0,,,2176100.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 20:36:14.839890
ATMN,25.25,25.27,25.29,1865900.0,5000.0,5000.0,,1966800.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 20:36:14.839890
WNTR,24.82,24.82,24.92,2062300.0,,5000.0,10000.0,1842900.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 20:36:14.839890
SPNG,24.95,24.95,25.5,1965500.0,8000.0,4000.0,2224000.0,4000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 20:36:15.913901
SMMR,25.08,25.08,25.14,2031500.0,6000.0,,2172300.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 20:36:15.913901
ATMN,25.3,25.27,25.3,1755700.0,10000.0,5000.0,1943900.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 20:36:15.913901
WNTR,25.06,24.83,24.92,1953500.0,5000.0,5000.0,1962800.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 20:36:15.913901
SPNG,24.92,24.92,25.5,2070100.0,8000.0,2211300.0,4000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 20:36:16.978898
SMMR,25.05,25.05,25.14,2064700.0,5000.0,2172300.0,5000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 20:36:16.978898
ATMN,25.31,25.27,25.31,1755700.0,10000.0,2091100.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 20:36:16.978898
WNTR,24.92,24.82,24.92,2087300.0,,1874500.0,5000.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 20:36:16.978898
SPNG,25.5,24.92,25.5,1966700.0,8000.0,4000.0,2223100.0,4000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 20:36:17.553164
SMMR,25.05,24.81,25.0,2089200.0,5000.0,5000.0,2140600.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 20:36:17.553164
ATMN,25.27,25.27,25.31,1662600.0,11500.0,5000.0,2090700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 20:36:17.553164
WNTR,24.81,24.89,24.92,2104400.0,,5000.0,1874500.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 20:36:17.553164
SPNG,24.85,24.85,25.52,1960500.0,8000.0,4000.0,2192000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 20:36:18.622179
SMMR,25.05,24.85,24.99,2070300.0,5000.0,5000.0,2014500.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 20:36:18.622179
ATMN,25.04,25.04,25.31,1877400.0,5000.0,5000.0,2111400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 20:36:18.622179
WNTR,24.92,25.04,25.05,2102700.0,,5000.0,1838000.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 20:36:18.622179
SPNG,24.85,24.85,25.04,1981300.0,8000.0,4000.0,4000.0,2085600.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 20:36:19.713830
SMMR,25.14,25.05,25.11,2067200.0,5000.0,5000.0,,2148600.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 20:36:19.713830
ATMN,25.31,25.11,25.31,1783300.0,10000.0,5000.0,,2109200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 20:36:19.713830
WNTR,25.0,24.89,24.94,2111100.0,,5000.0,5000.0,1936500.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 20:36:19.713830
SPNG,25.07,25.07,25.52,2011400.0,12000.0,2153700.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 20:36:20.772435
SMMR,25.05,25.05,25.1,2067200.0,5000.0,2034800.0,10000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 20:36:20.772435
ATMN,25.36,25.13,25.36,1684400.0,15000.0,2105400.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 20:36:20.772435
WNTR,25.07,24.9,25.06,2020300.0,5000.0,1803100.0,5000.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 20:36:20.772435
SPNG,25.07,25.08,25.16,17000.0,1880900.0,10000.0,2050000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 20:36:21.822976
SMMR,24.85,25.08,25.1,5000.0,2068700.0,10000.0,2034800.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 20:36:21.822976
ATMN,25.36,25.18,25.25,20000.0,1582500.0,,2015400.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 20:36:21.822976
WNTR,24.98,24.98,25.09,5000.0,1992000.0,5000.0,1774200.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 20:36:21.822976
SPNG,25.17,25.29,25.52,22000.0,1771900.0,2161600.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 20:36:22.867825
SMMR,25.04,25.04,25.1,5000.0,2076400.0,2034800.0,10000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 20:36:22.867825
ATMN,25.39,25.18,25.39,20000.0,1582500.0,2129700.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 20:36:22.867825
WNTR,25.21,24.99,25.21,10000.0,1866700.0,1880400.0,,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 20:36:22.867825
SPNG,25.56,24.85,25.04,1885600.0,13000.0,4000.0,4000.0,2034400.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 20:36:23.919973
SMMR,25.04,24.85,24.95,2070300.0,5000.0,5000.0,,1919300.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 20:36:23.919973
ATMN,25.45,25.18,25.45,1582500.0,20000.0,5000.0,,2157000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 20:36:23.919973
WNTR,25.21,24.99,25.14,1866700.0,10000.0,5000.0,10000.0,1804500.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 20:36:23.919973
SPNG,25.11,25.2,25.56,1872700.0,18000.0,2018700.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 20:36:24.970126
SMMR,25.11,25.06,25.11,1963100.0,10000.0,2165800.0,5000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 20:36:24.970126
ATMN,25.45,25.18,25.45,1582500.0,20000.0,2157000.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 20:36:24.970126
WNTR,25.21,25.12,25.13,1886100.0,10000.0,1805700.0,2000.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 20:36:24.970126
SPNG,25.58,24.82,25.58,13000.0,1896800.0,1200.0,2117200.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 20:36:26.025656
SMMR,25.14,25.06,25.14,10000.0,1963100.0,1500.0,2048500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 20:36:26.025656
ATMN,25.37,25.2,25.37,25000.0,1470800.0,1500.0,2051400.0,,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 20:36:26.025656
WNTR,25.12,25.12,25.13,15000.0,1886100.0,,1917100.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 20:36:26.025656
SPNG,25.3,24.82,25.12,13000.0,1896800.0,1200.0,2147300.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 20:36:27.103793
SMMR,25.14,25.07,25.14,10000.0,1978600.0,1500.0,2048500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 20:36:27.103793
ATMN,25.47,25.21,25.25,25000.0,1470800.0,1500.0,1992900.0,,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 20:36:27.103793
WNTR,24.89,24.89,25.08,,2128300.0,1800.0,1826400.0,7000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 20:36:27.103793
SPNG,25.59,25.07,25.59,18000.0,1738000.0,1200.0,2087900.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 20:36:27.648348
SMMR,25.14,25.07,25.09,10000.0,1978600.0,1500.0,2043700.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 20:36:27.648348
ATMN,25.47,25.21,25.25,25000.0,1456000.0,1500.0,1992900.0,,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 20:36:27.648348
WNTR,25.09,24.89,25.06,,2128300.0,1800.0,1943200.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 20:36:27.648348
SPNG,25.08,25.17,25.59,1844700.0,18000.0,2087900.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 20:36:28.780771
SMMR,25.04,25.04,25.09,2082900.0,5000.0,1962100.0,7000.0,1500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 20:36:28.780771
ATMN,25.48,25.24,25.25,1569100.0,25000.0,1985000.0,,,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 20:36:28.780771
WNTR,24.81,24.81,25.05,2116500.0,,1727800.0,12000.0,1800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 20:36:28.780771
SPNG,25.17,25.17,25.59,1844700.0,18000.0,2112900.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 20:36:29.838339
SMMR,24.96,24.96,25.0,2206800.0,5000.0,1948500.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 20:36:29.838339
ATMN,25.43,25.24,25.33,1581700.0,25000.0,2087200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 20:36:29.838339
WNTR,24.81,25.0,25.05,2241800.0,,1752200.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 20:36:29.838339
SPNG,25.42,25.17,25.25,1844700.0,18000.0,2147000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 20:36:30.894833
SMMR,25.0,25.01,25.09,2184800.0,5000.0,1962100.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 20:36:30.894833
ATMN,25.49,25.24,25.49,1581700.0,25000.0,2079200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 20:36:30.894833
WNTR,25.09,25.0,25.09,2243900.0,,1826200.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 20:36:30.894833
SPNG,25.06,25.06,25.24,1977300.0,13000.0,10000.0,2048200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 20:36:31.944419
SMMR,25.01,24.9,25.0,2190100.0,5000.0,7000.0,1983200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 20:36:31.944419
ATMN,25.23,25.23,25.49,1566800.0,25000.0,,2079200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 20:36:31.944419
WNTR,25.14,25.07,25.14,2179600.0,,1000.0,2034900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 20:36:31.944419
SPNG,25.19,25.19,25.24,1206800.0,13000.0,4000.0,10000.0,764600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 20:36:32.997041
SMMR,24.81,24.76,24.79,956300.0,,5000.0,7000.0,1028600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 20:36:32.997041
ATMN,25.21,25.21,25.33,863400.0,25000.0,,,754400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 20:36:32.997041
WNTR,26.36,26.36,26.42,749600.0,,,,711500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 20:36:32.997041
SPNG,24.9,25.17,25.24,1372500.0,13000.0,4000.0,10000.0,764600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 20:36:34.044263
SMMR,24.76,24.49,24.71,956300.0,,,7000.0,1392900.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 20:36:34.044263
ATMN,24.9,24.86,24.9,904900.0,5000.0,5000.0,,970700.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 20:36:34.044263
