ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,tick,timestamp
WNTR,23.92,23.91,23.92,1239100.0,12667.0,,4769.0,,1600100.0,6000.0,5000.0,13333.0,7084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-05 17:56:09.070144
SPNG,26.03,25.93,26.03,6000.0,3000.0,599300.0,60000.0,2219.0,7386.0,12000.0,982700.0,5006.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 17:56:10.128854
SMMR,24.74,24.74,24.76,,,1467700.0,,,13290.0,,1591100.0,,1035.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 17:56:10.128854
ATMN,24.02,23.84,24.02,11707.0,,1508600.0,,,,9000.0,1505200.0,2500.0,9928.0,549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 17:56:10.128854
WNTR,23.92,23.91,23.92,7084.0,,1239100.0,,8021.0,6000.0,,1732400.0,5752.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 17:56:10.128854
SPNG,25.92,25.92,26.04,721100.0,3000.0,60000.0,2219.0,18000.0,100.0,1386.0,661400.0,8178.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 17:56:11.258256
SMMR,24.91,24.74,24.75,1680900.0,,,4712.0,,10000.0,7290.0,1497200.0,4712.0,1594.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 17:56:11.258256
ATMN,23.95,23.86,23.95,1508600.0,2250.0,,,9000.0,549.0,,1500500.0,2500.0,3876.0,9828.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 17:56:11.258256
WNTR,23.79,23.83,23.89,1106400.0,,,,,7753.0,6000.0,1638300.0,5752.0,7753.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 17:56:11.258256
SPNG,25.92,25.93,26.01,491700.0,6000.0,1236.0,60000.0,2219.0,8782.0,1386.0,21000.0,443300.0,8178.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 17:56:11.813349
SMMR,24.73,24.71,24.73,1573700.0,,,,4712.0,,,,2047300.0,,767.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 17:56:11.813349
ATMN,23.95,23.86,23.87,1379700.0,4500.0,3876.0,,4058.0,549.0,,11250.0,1192400.0,6558.0,9828.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 17:56:11.813349
WNTR,23.77,23.77,23.83,1002600.0,,,,,7753.0,6707.0,,1407500.0,5752.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 17:56:11.813349
SPNG,26.05,25.94,25.99,1336.0,595600.0,6000.0,3843.0,45000.0,5041.0,1386.0,1075700.0,6000.0,8178.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 17:56:12.857624
SMMR,24.72,24.71,24.72,6003.0,1570400.0,,4712.0,,6003.0,,1966500.0,,,767.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 17:56:12.857624
ATMN,24.03,23.88,24.03,12612.0,1122600.0,6750.0,4058.0,,549.0,,1903400.0,,2500.0,7862.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 17:56:12.857624
WNTR,23.9,23.81,23.9,3383.0,1094400.0,,,,,,1728300.0,,7378.0,536.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 17:56:12.857624
SPNG,26.05,25.94,26.05,12000.0,595600.0,5467.0,40000.0,1767700.0,5678.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 17:56:13.897076
SMMR,24.7,24.7,24.91,,1823900.0,,,1935600.0,,1591.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 17:56:13.897076
ATMN,23.77,23.78,23.93,2250.0,1392200.0,,,2027000.0,2500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 17:56:13.897076
WNTR,23.9,23.84,23.9,,1094400.0,,,1767800.0,7378.0,,6769.0,536.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 17:56:13.897076
SPNG,26.07,25.96,26.07,100.0,3000.0,464800.0,5467.0,138.0,40000.0,1937200.0,1350.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 17:56:14.951907
SMMR,24.84,24.84,24.86,5195.0,,2029100.0,,,,1675500.0,,9931.0,11267.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 17:56:14.951907
ATMN,23.62,23.81,23.84,,2250.0,1417200.0,2457.0,,,1189100.0,7414.0,8725.0,1886.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 17:56:14.951907
WNTR,23.77,23.77,23.89,,,1002600.0,,,,1636400.0,7378.0,6413.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 17:56:14.951907
SPNG,26.09,26.2,26.36,589000.0,5610.0,5390.0,9000.0,30000.0,1703900.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 17:56:16.007614
SMMR,24.67,24.7,24.91,1728200.0,,6000.0,,,2024600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 17:56:16.007614
ATMN,23.66,23.67,23.92,1532600.0,,,2250.0,,1911200.0,2250.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 17:56:16.007614
WNTR,23.78,23.74,23.8,902400.0,2700.0,,,,1557700.0,,5752.0,1321.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 17:56:16.007614
SPNG,25.85,25.85,26.2,850300.0,60000.0,2219.0,6000.0,1724900.0,100.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 17:56:17.056204
SMMR,24.75,24.74,24.75,1444500.0,,5000.0,,1739000.0,6987.0,13949.0,7983.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 17:56:17.056204
ATMN,23.56,23.68,23.8,1513500.0,,,6750.0,1608100.0,100.0,6673.0,187.0,2500.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 17:56:17.056204
WNTR,23.73,23.73,23.74,876700.0,,,,1437600.0,16999.0,,,4126.0,,457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 17:56:17.056204
SPNG,26.36,25.8,26.2,6000.0,724800.0,60000.0,2219.0,3000.0,1808700.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 17:56:18.104113
SMMR,24.8,24.81,24.88,6000.0,1661200.0,,5000.0,,1927300.0,13949.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 17:56:18.104113
ATMN,23.82,23.77,23.82,6187.0,987800.0,,5000.0,9000.0,1604900.0,6773.0,,6750.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 17:56:18.104113
WNTR,23.77,23.69,23.74,,903600.0,,3688.0,,1313300.0,6114.0,332.0,,7596.0,8527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 17:56:18.104113
SPNG,26.0,25.99,26.0,340400.0,6483.0,7315.0,3000.0,50000.0,4264.0,6000.0,1652800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 17:56:19.150803
SMMR,24.76,24.68,24.76,1953900.0,,6000.0,,,,,1927300.0,1457.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 17:56:19.150803
ATMN,24.06,23.83,24.01,1478000.0,5000.0,,11250.0,,2500.0,2250.0,1895900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 17:56:19.150803
WNTR,23.7,23.69,23.7,1019200.0,3688.0,,,,7814.0,,1441200.0,3886.0,332.0,7473.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 17:56:19.150803
SPNG,25.69,25.69,26.25,827100.0,60000.0,2219.0,6000.0,1832400.0,3000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 17:56:20.216559
SMMR,24.93,24.85,24.88,1639900.0,,,6000.0,1709600.0,,9936.0,10088.0,2776.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 17:56:20.216559
ATMN,23.64,23.84,23.85,1512900.0,,4490.0,8035.0,1269200.0,4500.0,6000.0,,2500.0,4500.0,7999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 17:56:20.216559
WNTR,23.8,23.75,23.76,1111800.0,,3688.0,166.0,1688700.0,,,12517.0,5752.0,,8527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 17:56:20.216559
SPNG,25.62,26.18,26.23,2455500.0,6000.0,1558200.0,100.0,9000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 17:56:21.334031
SMMR,24.88,24.89,24.93,1902400.0,,1817500.0,,,2249.0,1557.0,2776.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 17:56:21.334031
ATMN,23.88,23.56,23.88,1540500.0,,1784000.0,,4500.0,,,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 17:56:21.334031
WNTR,23.8,23.75,23.76,1342100.0,166.0,1475200.0,8527.0,,,13756.0,8452.0,4544.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 17:56:21.334031
SPNG,26.18,26.18,26.19,1153900.0,35000.0,5000.0,100.0,5744.0,35000.0,10912.0,12000.0,409900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 17:56:21.888021
SMMR,24.93,24.94,24.95,1741000.0,,2261.0,1557.0,,,,,1818600.0,2249.0,2776.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 17:56:21.888021
ATMN,23.88,23.58,23.88,1522400.0,,,100.0,,,,4500.0,1784000.0,8590.0,2500.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 17:56:21.888021
WNTR,23.64,23.64,23.76,1149500.0,,,,8527.0,,166.0,,1475200.0,,8452.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 17:56:21.888021
SPNG,25.62,25.62,26.01,2457200.0,349200.0,14729.0,100.0,35000.0,15000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 17:56:22.933878
SMMR,24.8,24.68,24.79,2051200.0,1653800.0,,7703.0,,,5910.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 17:56:22.933878
ATMN,23.99,23.99,24.01,1463600.0,1663400.0,,,,6750.0,2500.0,4058.0,8590.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 17:56:22.933878
WNTR,23.61,23.61,23.72,1131600.0,1822800.0,,9511.0,,,5752.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 17:56:22.933878
SPNG,25.89,25.89,25.92,2500.0,2161300.0,100.0,5848.0,6545.0,15000.0,349200.0,35000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 17:56:23.977100
SMMR,24.8,24.77,24.79,,2079000.0,2339.0,14994.0,,,1538100.0,,5910.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 17:56:23.977100
ATMN,23.79,23.83,24.0,4058.0,1864200.0,10000.0,1526.0,6000.0,11250.0,1266500.0,,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 17:56:23.977100
WNTR,23.73,23.74,23.75,4132.0,1365600.0,5858.0,,50.0,,1813400.0,,5752.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 17:56:23.977100
SPNG,25.91,25.49,25.91,2394200.0,6000.0,5848.0,5000.0,18000.0,237600.0,35000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 17:56:25.021203
SMMR,24.77,24.78,24.79,1796600.0,,14994.0,4999.0,,1538100.0,,2204.0,2700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 17:56:25.021203
ATMN,23.7,23.7,23.76,1764500.0,9356.0,1626.0,2500.0,15750.0,764900.0,,10000.0,4058.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 17:56:25.021203
WNTR,23.61,23.72,23.75,1362200.0,6000.0,3819.0,5752.0,,1665500.0,,,4132.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 17:56:25.021203
SPNG,26.21,26.2,26.21,1976600.0,3792.0,100.0,35000.0,6000.0,1148600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 17:56:26.060596
SMMR,24.74,24.74,24.84,1931900.0,,,,,1570600.0,2700.0,1856.0,3649.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 17:56:26.060596
ATMN,24.06,23.71,23.74,1887200.0,,100.0,,2250.0,1383400.0,6943.0,935.0,7414.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 17:56:26.060596
WNTR,23.68,23.63,23.66,1231000.0,,8309.0,,,1894000.0,2066.0,,5752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 17:56:26.060596
SPNG,25.49,26.2,26.21,2500.0,1850200.0,3792.0,100.0,30000.0,12000.0,1036400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 17:56:27.114315
SMMR,24.84,24.76,24.84,2700.0,1827600.0,,8130.0,,,1893600.0,3649.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 17:56:27.114315
ATMN,24.01,24.01,24.06,6943.0,1739100.0,,7010.0,,,2013800.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 17:56:27.114315
WNTR,23.83,23.63,23.83,2066.0,1452700.0,6000.0,8309.0,,,1915800.0,5752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 17:56:27.114315
SPNG,26.11,25.72,26.11,1809500.0,16150.0,3000.0,15000.0,749700.0,30000.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 17:56:28.162717
SMMR,24.81,24.81,24.86,1718400.0,6000.0,,,1590100.0,,3649.0,5052.0,1298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 17:56:28.162717
ATMN,24.01,23.71,23.87,1370500.0,3834.0,4500.0,,2022700.0,,2500.0,6943.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 17:56:28.162717
WNTR,23.86,23.64,23.7,1452700.0,6000.0,,,1907700.0,,5752.0,2066.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 17:56:28.162717
SPNG,25.72,25.93,26.02,6496.0,1809500.0,100.0,3000.0,3695.0,21000.0,446600.0,30000.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 17:56:29.244181
SMMR,24.87,24.83,24.86,6000.0,1572600.0,1932.0,,1377.0,,1440800.0,,3649.0,5052.0,1298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 17:56:29.244181
ATMN,23.73,23.71,23.73,3834.0,1006000.0,,9000.0,,,1805300.0,,7500.0,9486.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 17:56:29.244181
WNTR,23.86,23.84,23.85,12600.0,1320000.0,7045.0,,7045.0,,1785500.0,,5752.0,4978.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 17:56:29.244181
SPNG,25.49,25.7,25.78,1153.0,2379800.0,5784.0,6773.0,6000.0,21000.0,132400.0,30000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 17:56:30.359269
SMMR,24.74,24.74,24.87,,1911700.0,3649.0,,944.0,,1710600.0,,3201.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 17:56:30.359269
ATMN,23.87,23.86,23.87,5988.0,662800.0,2500.0,3652.0,,,1929500.0,,9486.0,13500.0,3834.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 17:56:30.359269
WNTR,23.66,23.66,23.84,,1452700.0,5752.0,12357.0,,,1655600.0,,4978.0,,12600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 17:56:30.359269
SPNG,25.85,25.88,25.89,1799400.0,7359.0,1153.0,21000.0,3695.0,540600.0,30000.0,2500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 17:56:30.958546
SMMR,24.74,24.85,24.87,1700100.0,,,,,1490800.0,,8649.0,8201.0,944.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 17:56:30.958546
ATMN,24.09,23.87,24.08,448300.0,9834.0,5988.0,,,1880300.0,,2500.0,9486.0,6000.0,15750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 17:56:30.958546
WNTR,23.66,23.66,23.75,1452700.0,12600.0,,,12357.0,1695900.0,,5752.0,4978.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 17:56:30.958546
SPNG,26.02,25.89,25.99,13959.0,1799400.0,100.0,2000000.0,3000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 17:56:32.014943
SMMR,24.82,24.74,24.82,,1911700.0,,1413400.0,,3201.0,7741.0,944.0,8649.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 17:56:32.014943
ATMN,24.09,24.0,24.06,9834.0,358200.0,100.0,1908900.0,,9686.0,6747.0,,2500.0,15750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 17:56:32.014943
WNTR,23.69,23.67,23.69,9537.0,1450800.0,4167.0,1827900.0,,3522.0,,,7915.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 17:56:32.014943
SPNG,25.88,25.89,25.91,3000.0,6000.0,2097600.0,100.0,7507.0,4410.0,1373000.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 17:56:33.067007
SMMR,24.76,24.76,24.79,,6000.0,1604000.0,2919.0,13510.0,8649.0,1178700.0,10000.0,4760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 17:56:33.067007
ATMN,24.01,23.85,23.96,13500.0,,1230300.0,,,2500.0,1809800.0,6847.0,6986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 17:56:33.067007
WNTR,23.64,23.64,23.69,,1286.0,1794900.0,,,10078.0,1573200.0,8883.0,3522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 17:56:33.067007
SPNG,25.86,25.86,25.9,2376700.0,3000.0,6000.0,200.0,4410.0,3000.0,1471000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 17:56:34.112936
SMMR,24.77,24.77,24.78,1345300.0,,13510.0,14316.0,6149.0,,1178700.0,10043.0,6000.0,6319.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 17:56:34.112936
ATMN,23.71,23.82,23.83,894600.0,15750.0,6982.0,14557.0,3850.0,4500.0,1074500.0,,,9686.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 17:56:34.112936
WNTR,23.72,23.72,23.75,1934800.0,,,,5752.0,,1909400.0,,1286.0,3522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 17:56:34.112936
SPNG,25.47,25.78,25.9,2700.0,2093100.0,3000.0,100.0,6484.0,4410.0,9000.0,1147700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 17:56:35.173538
SMMR,24.89,24.79,24.89,6319.0,1436900.0,,,2731.0,3649.0,,1795600.0,3567.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 17:56:35.173538
ATMN,23.66,23.65,23.66,,1469300.0,15750.0,,,2500.0,4500.0,1804700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 17:56:35.173538
WNTR,23.72,23.69,23.71,8048.0,1591200.0,,12259.0,,5752.0,,1688300.0,6525.0,1286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 17:56:35.173538
SPNG,25.93,25.8,25.92,6000.0,2700.0,9000.0,1663600.0,3000.0,1977300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 17:56:36.225896
