ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
SPNG,24.92,24.66,24.89,1419300.0,1537.0,927200.0,1537.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 21:13:16.058542
SMMR,24.32,24.32,24.33,865600.0,1774.0,1128700.0,1774.0,9500.0,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 21:13:16.058542
ATMN,25.03,24.95,24.97,959000.0,2520.0,1386800.0,2520.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 21:13:16.058542
WNTR,24.01,24.01,24.12,971500.0,3240.0,1538300.0,3240.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 21:13:16.058542
SPNG,24.66,24.66,25.11,1419300.0,1895.0,822700.0,1895.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 21:13:17.112496
SMMR,24.26,24.15,24.22,865800.0,1889.0,1346700.0,,10000.0,1996.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 21:13:17.112496
ATMN,25.03,24.95,24.97,959000.0,5525.0,1813700.0,5525.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 21:13:17.112496
WNTR,24.01,24.01,24.07,993100.0,7104.0,1873500.0,7104.0,10000.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 21:13:17.112496
SPNG,25.11,24.61,25.11,1423300.0,3324.0,822700.0,3324.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 21:13:18.147835
SMMR,24.23,24.31,24.33,1202900.0,5040.0,1464600.0,5040.0,8000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 21:13:18.147835
ATMN,24.97,24.95,24.97,978600.0,4706.0,1933300.0,4706.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 21:13:18.147835
WNTR,24.0,24.0,24.12,1241000.0,2740.0,1873500.0,,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 21:13:18.147835
SPNG,25.16,24.61,24.68,1423300.0,3976.0,900700.0,3976.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 21:13:19.197601
SMMR,24.03,23.88,24.03,896900.0,,1575100.0,2753.0,1996.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 21:13:19.197601
ATMN,24.87,24.87,24.97,1131200.0,2361.0,2031200.0,2361.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 21:13:19.197601
WNTR,24.0,24.0,24.01,1241000.0,1922.0,2116800.0,1922.0,,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 21:13:19.197601
SPNG,25.16,24.62,24.68,1771000.0,1695.0,900700.0,1695.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 21:13:20.256782
SMMR,24.16,24.16,24.37,1015600.0,1700.0,1466600.0,1700.0,10000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 21:13:20.256782
ATMN,24.71,24.68,24.71,1035200.0,,2078600.0,2012.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 21:13:20.256782
WNTR,23.95,23.85,23.95,1035700.0,3276.0,1946200.0,3276.0,2000.0,10000.0,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 21:13:20.256782
SPNG,24.68,24.62,24.68,1863300.0,2024.0,900700.0,4500.0,2024.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 21:13:20.800791
SMMR,24.16,24.16,24.29,1015600.0,3518.0,1672200.0,5000.0,3518.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 21:13:20.800791
ATMN,24.68,24.68,24.97,1035200.0,4396.0,1866900.0,10000.0,4396.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 21:13:20.800791
WNTR,23.99,23.85,23.97,1035700.0,3390.0,2341300.0,,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 21:13:20.800791
SPNG,25.16,24.62,25.16,2094100.0,2505.0,778400.0,2505.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 21:13:21.878104
SMMR,24.29,23.88,24.08,986800.0,2649.0,1672200.0,2649.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 21:13:21.878104
ATMN,25.02,24.68,24.97,1292700.0,2676.0,1952000.0,2676.0,3000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 21:13:21.878104
WNTR,24.0,23.9,23.96,1035700.0,3639.0,2202100.0,3639.0,10000.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 21:13:21.878104
SPNG,25.45,25.21,25.4,1987.0,2094100.0,1007100.0,1987.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 21:13:22.941259
SMMR,24.29,24.01,24.09,2392.0,1450500.0,1672200.0,2392.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 21:13:22.941259
ATMN,25.02,24.89,24.92,2416.0,1643700.0,2046000.0,2416.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 21:13:22.941259
WNTR,24.01,23.9,24.01,3023.0,1035700.0,2297800.0,3023.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 21:13:22.941259
SPNG,25.05,24.62,25.05,2245000.0,1391.0,1119700.0,1391.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 21:13:23.997978
SMMR,24.29,24.03,24.09,1768000.0,1802.0,1672200.0,1802.0,1996.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 21:13:23.997978
ATMN,24.78,24.78,24.92,1641000.0,1740.0,2046000.0,1740.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 21:13:23.997978
WNTR,23.92,23.75,23.92,1045900.0,,2176300.0,1366.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 21:13:23.997978
SPNG,24.61,24.63,24.65,2222600.0,1714.0,1243800.0,1714.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 21:13:25.050384
SMMR,24.37,24.07,24.1,2102300.0,2757.0,1576600.0,2757.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 21:13:25.050384
ATMN,24.78,24.78,24.92,1630300.0,2144.0,2072000.0,2144.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 21:13:25.050384
WNTR,23.92,23.8,23.86,1173000.0,2101.0,2143900.0,2101.0,1996.0,5000.0,4002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 21:13:25.050384
SPNG,25.15,24.63,24.68,2185700.0,1948.0,1105600.0,1948.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 21:13:26.103474
SMMR,24.18,24.21,24.37,2062700.0,1970.0,1576600.0,1970.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 21:13:26.103474
ATMN,25.07,24.85,25.07,1892600.0,1861.0,2051500.0,1861.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 21:13:26.103474
WNTR,23.87,23.8,23.85,1520300.0,1962.0,2013900.0,1962.0,10000.0,1996.0,4002.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 21:13:26.103474
SPNG,25.4,24.63,24.9,2167700.0,1948.0,1948.0,1007100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 21:13:27.165968
SMMR,24.41,24.34,24.41,1924800.0,1970.0,1970.0,1638700.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 21:13:27.165968
ATMN,24.85,24.9,25.07,2018500.0,1861.0,1861.0,2022500.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 21:13:27.165968
WNTR,23.92,23.92,23.95,1758200.0,1962.0,1962.0,2287700.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 21:13:27.165968
SPNG,25.4,24.63,25.4,2132700.0,1370.0,1007100.0,1370.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 21:13:28.221553
SMMR,24.43,24.43,24.45,2049400.0,2181.0,1519600.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 21:13:28.221553
ATMN,24.68,24.68,25.07,1523800.0,,2016900.0,1972.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 21:13:28.221553
WNTR,23.92,23.91,23.92,2036700.0,1883.0,2061000.0,1883.0,1996.0,10000.0,10000.0,4002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 21:13:28.221553
SPNG,24.76,24.91,25.4,2139700.0,970.0,1085100.0,970.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 21:13:29.276228
SMMR,24.14,24.15,24.45,1958400.0,1314.0,1519600.0,,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 21:13:29.276228
ATMN,24.7,24.54,24.61,1263900.0,899.0,1954900.0,899.0,,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 21:13:29.276228
WNTR,24.05,23.91,24.03,2000900.0,2808.0,2063200.0,2808.0,10000.0,2000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 21:13:29.276228
SPNG,24.63,24.81,25.06,1070.0,2132700.0,1212700.0,1070.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 21:13:29.837750
SMMR,24.34,24.39,24.45,1574.0,1963700.0,1519600.0,,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 21:13:29.837750
ATMN,24.88,24.88,25.07,992.0,1523400.0,2016900.0,,,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 21:13:29.837750
WNTR,23.9,23.96,24.03,2989.0,2130800.0,2038000.0,2989.0,,2000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 21:13:29.837750
SPNG,24.85,24.81,24.85,5000.0,3074.0,1899000.0,1333200.0,3074.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 21:13:30.884611
SMMR,24.39,24.28,24.31,,4356.0,1958400.0,1696600.0,4356.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 21:13:30.884611
ATMN,24.88,24.88,24.89,2000.0,3114.0,1523400.0,1833500.0,3114.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 21:13:30.884611
WNTR,23.9,23.96,23.97,10000.0,3986.0,2130800.0,2030300.0,3986.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 21:13:30.884611
SPNG,24.63,24.63,24.8,2132100.0,1527.0,1314100.0,1527.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 21:13:31.950014
SMMR,24.31,24.22,24.31,2048100.0,1771.0,1804100.0,,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 21:13:31.950014
ATMN,24.89,24.54,24.89,1263900.0,1137.0,2046300.0,1137.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 21:13:31.950014
WNTR,24.03,23.83,24.03,2268700.0,2050.0,2290300.0,,,998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 21:13:31.950014
SPNG,24.8,24.63,24.8,2023500.0,5000.0,1632.0,4500.0,1632.0,1212700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 21:13:33.059130
SMMR,24.31,24.22,24.28,1941600.0,10000.0,2102.0,5000.0,2102.0,1748500.0,998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 21:13:33.059130
ATMN,24.54,24.54,25.1,1263900.0,2000.0,1449.0,,2898.0,1895100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 21:13:33.059130
WNTR,23.89,23.89,23.95,2116200.0,10000.0,3830.0,10000.0,3830.0,1913900.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 21:13:33.059130
SPNG,24.8,24.81,24.85,2029300.0,3684.0,3684.0,1212700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 21:13:34.116446
SMMR,24.23,24.23,24.32,1938500.0,2650.0,2650.0,1959500.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 21:13:34.116446
ATMN,24.54,24.75,24.98,1496100.0,1635.0,1635.0,2010000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 21:13:34.116446
WNTR,23.83,23.83,23.95,2268700.0,,2451.0,2027100.0,,3000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 21:13:34.116446
SPNG,24.61,24.61,24.86,2014000.0,3398.0,3398.0,1323700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 21:13:35.155750
SMMR,24.33,24.22,24.33,1815600.0,4406.0,4406.0,1757100.0,2500.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 21:13:35.155750
ATMN,24.54,24.76,24.84,1708300.0,3162.0,3162.0,1947000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 21:13:35.155750
WNTR,23.83,23.84,23.93,1987200.0,5454.0,5454.0,2024000.0,5000.0,10000.0,998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 21:13:35.155750
SPNG,24.79,24.79,25.06,2031.0,2136400.0,1323700.0,2031.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 21:13:36.215607
SMMR,24.33,24.23,24.33,2213.0,1916100.0,1855500.0,2213.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 21:13:36.215607
ATMN,24.52,24.52,24.84,1228.0,1493600.0,1962500.0,1228.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 21:13:36.215607
WNTR,23.83,23.83,23.91,2740.0,2382800.0,2126000.0,2740.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 21:13:36.215607
SPNG,24.57,24.6,25.06,1462.0,2122400.0,1323700.0,1462.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 21:13:37.254605
SMMR,24.23,24.23,24.36,1655.0,1916100.0,1758500.0,3310.0,10000.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 21:13:37.254605
ATMN,24.86,24.86,24.96,2082.0,1911700.0,2164300.0,,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 21:13:37.254605
WNTR,23.84,23.83,23.84,4648.0,1967400.0,1915100.0,4648.0,2000.0,10000.0,1996.0,4002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 21:13:37.254605
SPNG,24.53,24.53,25.06,2094200.0,1195.0,1421400.0,1195.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 21:13:38.298034
SMMR,24.36,24.35,24.36,1934000.0,1612.0,1990100.0,1612.0,8000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 21:13:38.298034
ATMN,24.86,24.76,24.84,1775500.0,1210.0,2073100.0,1210.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 21:13:38.298034
WNTR,23.84,23.83,23.84,2064100.0,2263.0,2126800.0,2263.0,2000.0,998.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 21:13:38.298034
SPNG,24.53,24.96,25.06,2088900.0,1333.0,1521500.0,1333.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 21:13:38.844211
SMMR,24.27,24.2,24.27,2116700.0,,2011800.0,2184.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 21:13:38.844211
ATMN,24.76,24.76,24.84,1775500.0,1349.0,2073100.0,1349.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 21:13:38.844211
WNTR,23.85,23.86,23.91,2306600.0,,2355500.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 21:13:38.844211
SPNG,24.96,24.96,25.02,5500.0,2250.0,1925200.0,2250.0,1612200.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 21:13:39.919718
SMMR,24.27,24.2,24.27,10000.0,4130.0,1797500.0,4130.0,1806100.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 21:13:39.919718
ATMN,24.76,24.76,24.84,10000.0,2278.0,1880100.0,2278.0,1885900.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 21:13:39.919718
WNTR,23.82,23.85,23.91,,1327.0,2127600.0,2654.0,2020600.0,10000.0,998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 21:13:39.919718
SPNG,24.96,24.62,25.06,2025400.0,2436.0,1710300.0,2436.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 21:13:40.984196
SMMR,24.39,24.23,24.39,1920000.0,1986.0,1976100.0,1986.0,998.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 21:13:40.984196
ATMN,24.9,24.9,24.94,1854900.0,1233.0,2189000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 21:13:40.984196
WNTR,23.87,23.79,23.87,2302700.0,1985.0,2241500.0,,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 21:13:40.984196
SPNG,24.96,24.62,24.99,2027100.0,3000.0,1282.0,1852000.0,1282.0,7000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 21:13:42.047060
SMMR,24.2,24.2,24.39,2025800.0,,2064.0,1976100.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 21:13:42.047060
ATMN,24.9,24.54,24.87,1872600.0,,1576.0,2011700.0,1576.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 21:13:42.047060
WNTR,23.79,23.79,23.87,2185400.0,2000.0,1725.0,2136200.0,1725.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 21:13:42.047060
SPNG,24.62,24.62,24.99,2234800.0,1960800.0,1488.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 21:13:43.116120
SMMR,24.19,24.15,24.17,2028400.0,1992000.0,2579.0,2579.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 21:13:43.116120
ATMN,24.67,24.67,24.94,2106000.0,2081700.0,2349.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 21:13:43.116120
WNTR,23.91,23.91,23.93,2227400.0,2115600.0,2127.0,2127.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 21:13:43.116120
SPNG,24.53,24.6,24.99,2145700.0,1119.0,1960800.0,1119.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 21:13:44.170663
SMMR,24.21,24.21,24.22,1931900.0,2287.0,1976100.0,2287.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 21:13:44.170663
ATMN,24.67,24.68,24.94,2312000.0,1733.0,2081700.0,1733.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 21:13:44.170663
WNTR,23.79,23.89,23.91,2200900.0,1392.0,2039400.0,2583.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 21:13:44.170663
SPNG,24.6,24.6,24.99,2269100.0,1862700.0,1588.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 21:13:45.218336
SMMR,24.32,24.32,24.39,1676300.0,1773800.0,2178.0,10000.0,2178.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 21:13:45.218336
ATMN,24.94,24.94,24.95,2085000.0,1973600.0,2220.0,,2220.0,998.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 21:13:45.218336
WNTR,23.94,23.89,23.94,2094400.0,2120100.0,1976.0,5000.0,1976.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 21:13:45.218336
SPNG,24.6,24.6,24.98,2070400.0,1084.0,1889100.0,1084.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 21:13:46.266810
SMMR,24.31,24.32,24.33,1787000.0,1688.0,1863600.0,1688.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 21:13:46.266810
ATMN,24.73,24.67,24.73,2085400.0,1388.0,1984300.0,1388.0,7000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 21:13:46.266810
WNTR,23.94,23.89,23.91,2094400.0,765.0,2113500.0,765.0,10000.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 21:13:46.266810
