ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
ATMN,27.31,25.95,26.78,794200.0,734300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 21:25:30.069389
WNTR,24.97,25.29,25.53,953000.0,843300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 21:25:30.069389
SPNG,23.65,23.65,24.59,1045300.0,1879.0,1045700.0,1879.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 21:25:31.111260
SMMR,25.19,24.25,24.56,865400.0,3520.0,1166100.0,3520.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 21:25:31.111260
ATMN,26.02,25.95,26.02,1125500.0,3080.0,965100.0,3080.0,2500.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 21:25:31.111260
WNTR,25.29,25.08,25.17,932900.0,3960.0,1276200.0,3960.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 21:25:31.111260
SPNG,24.85,22.54,23.3,1307300.0,3142.0,100.0,1571.0,919300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 21:25:32.164545
SMMR,24.25,24.25,24.33,865400.0,6738.0,100.0,6738.0,1373000.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 21:25:32.164545
ATMN,25.93,25.93,26.02,925500.0,5896.0,2500.0,5896.0,1088200.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 21:25:32.164545
WNTR,25.08,24.98,25.01,932600.0,7580.0,5000.0,7580.0,1507500.0,1250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 21:25:32.164545
SPNG,23.31,23.33,24.18,1421800.0,4286.0,100.0,1042800.0,4286.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 21:25:32.734957
SMMR,24.25,24.25,24.33,865400.0,7282.0,100.0,1469400.0,7282.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 21:25:32.734957
ATMN,25.81,25.81,26.02,947600.0,3186.0,,1174900.0,3186.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 21:25:32.734957
WNTR,25.08,24.98,25.01,932600.0,4096.0,1250.0,1720500.0,4096.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 21:25:32.734957
SPNG,23.31,23.33,23.34,1525900.0,1875.0,5000.0,1245000.0,10000.0,1875.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 21:25:33.823306
SMMR,24.33,24.25,24.33,872700.0,3185.0,5000.0,1471100.0,10000.0,3185.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 21:25:33.823306
ATMN,25.56,25.58,26.02,1055100.0,2025.0,,1174900.0,10000.0,2025.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 21:25:33.823306
WNTR,24.89,24.88,24.89,932600.0,3584.0,,1854000.0,10000.0,3584.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 21:25:33.823306
SPNG,23.53,23.53,24.17,1880000.0,100.0,5000.0,5000.0,1146000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 21:25:34.875107
SMMR,24.1,24.1,24.33,881800.0,,,5000.0,1569400.0,100.0,3509.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 21:25:34.875107
ATMN,26.17,26.08,26.17,1250600.0,100.0,,,1061200.0,,2828.0,2828.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 21:25:34.875107
WNTR,24.81,24.81,24.89,953800.0,,,6250.0,1854000.0,5000.0,3948.0,3948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 21:25:34.875107
SPNG,23.23,23.39,24.07,1806.0,1657500.0,1365100.0,1806.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 21:25:35.955399
SMMR,24.21,24.2,24.21,2591.0,976400.0,1690200.0,2591.0,6250.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 21:25:35.955399
ATMN,25.87,25.94,26.17,2511.0,1164200.0,1385700.0,2511.0,3750.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 21:25:35.955399
WNTR,24.65,24.65,24.89,3309.0,968400.0,1856100.0,3309.0,6250.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 21:25:35.955399
SPNG,24.01,23.94,24.01,1885400.0,2680.0,1486300.0,2680.0,6250.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 21:25:37.023674
SMMR,24.13,24.13,24.15,1158000.0,3844.0,1690200.0,3844.0,6250.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 21:25:37.023674
ATMN,26.25,25.71,25.72,1246700.0,1964.0,1268600.0,982.0,,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 21:25:37.023674
WNTR,24.75,24.63,24.75,962900.0,2333.0,1882500.0,2333.0,3750.0,,10000.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 21:25:37.023674
SPNG,23.32,23.58,24.01,1714.0,1788200.0,1596400.0,1714.0,6250.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 21:25:38.115081
SMMR,24.34,24.18,24.34,2874.0,1369400.0,1458100.0,,,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 21:25:38.115081
ATMN,25.71,25.71,26.25,1664.0,1377600.0,1268600.0,1664.0,3750.0,,6250.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 21:25:38.115081
WNTR,24.83,24.52,24.75,3284.0,1060700.0,1856100.0,3284.0,3750.0,,6250.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 21:25:38.115081
SPNG,22.25,23.24,24.01,1798.0,1447000.0,1596400.0,10000.0,1798.0,6250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 21:25:39.163046
SMMR,24.13,24.33,24.38,3936.0,1382600.0,1362500.0,,3936.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 21:25:39.163046
ATMN,25.58,25.58,25.97,2458.0,1409500.0,1371700.0,10000.0,2458.0,3750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 21:25:39.163046
WNTR,24.52,24.58,24.75,4024.0,1173300.0,1746600.0,10000.0,4024.0,3750.0,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 21:25:39.163046
SPNG,23.94,23.11,23.72,1686700.0,1534.0,1710300.0,10000.0,1534.0,6250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 21:25:40.232547
SMMR,24.33,24.33,24.39,1382600.0,1679.0,1574900.0,,1679.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 21:25:40.232547
ATMN,25.97,25.92,25.97,1734500.0,1049.0,1371700.0,10000.0,1049.0,3750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 21:25:40.232547
WNTR,24.83,24.83,24.91,1173300.0,1313.0,1856100.0,5000.0,1313.0,3750.0,10000.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 21:25:40.232547
SPNG,23.93,23.11,23.87,1686700.0,990.0,1707600.0,990.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 21:25:40.825322
SMMR,24.26,24.13,24.24,1364500.0,2082.0,1790400.0,2082.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 21:25:40.825322
ATMN,25.97,25.92,25.97,1734500.0,1193.0,1712800.0,1193.0,3750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 21:25:40.825322
WNTR,24.83,24.82,24.91,1173300.0,1494.0,1982300.0,1494.0,3750.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 21:25:40.825322
SPNG,23.29,23.29,23.87,1931900.0,1128.0,1707600.0,1128.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 21:25:41.995737
SMMR,24.27,24.29,24.34,1462400.0,2130.0,1801800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 21:25:41.995737
ATMN,26.11,25.92,25.99,1734500.0,1615.0,1801900.0,1615.0,3750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 21:25:41.995737
WNTR,24.82,24.62,24.82,1171000.0,2127.0,2016800.0,2127.0,3750.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 21:25:41.995737
SPNG,23.87,23.99,24.01,2035600.0,1362.0,1596400.0,6250.0,1362.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 21:25:43.081979
SMMR,24.13,24.28,24.31,1454800.0,2553.0,1786700.0,,2553.0,10000.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 21:25:43.081979
ATMN,25.68,25.61,25.63,1620900.0,1905.0,1774800.0,3750.0,1905.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 21:25:43.081979
WNTR,24.92,24.71,24.92,1171000.0,2296.0,2008600.0,,2296.0,5000.0,10000.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 21:25:43.081979
SPNG,23.32,23.29,23.32,1931900.0,1697200.0,2500.0,6250.0,1517.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 21:25:44.164357
SMMR,24.13,24.18,24.27,1543100.0,1797000.0,100.0,,2844.0,10000.0,2844.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 21:25:44.164357
ATMN,25.82,25.92,25.93,1805600.0,1750400.0,100.0,3750.0,2600.0,10000.0,2600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 21:25:44.164357
WNTR,24.92,24.72,24.76,1282100.0,2019500.0,10000.0,,2557.0,100.0,2557.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 21:25:44.164357
SPNG,24.05,23.29,23.51,2034700.0,1242.0,100.0,1242.0,1590500.0,6250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 21:25:45.212304
SMMR,24.19,24.18,24.27,1543100.0,5152.0,100.0,5152.0,1698000.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 21:25:45.212304
ATMN,25.56,25.61,25.79,1398400.0,3484.0,10000.0,3484.0,1704200.0,3750.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 21:25:45.212304
WNTR,24.76,24.72,24.76,1403800.0,4452.0,10000.0,4452.0,1930900.0,,5000.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 21:25:45.212304
SPNG,23.9,23.9,24.05,2233800.0,3174.0,1475200.0,6250.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 21:25:46.274294
SMMR,24.14,24.14,24.27,1554300.0,5546.0,1713500.0,,100.0,10000.0,5546.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 21:25:46.274294
ATMN,25.93,25.62,25.79,1506400.0,1876.0,1750400.0,3750.0,100.0,100.0,1876.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 21:25:46.274294
WNTR,24.8,24.72,24.8,1403800.0,2397.0,2103300.0,,10000.0,,2397.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 21:25:46.274294
SPNG,23.58,23.58,24.05,2267200.0,100.0,1932.0,1590500.0,6250.0,1932.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 21:25:46.860527
SMMR,24.14,24.17,24.27,1766800.0,100.0,3173.0,1802600.0,,3173.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 21:25:46.860527
ATMN,25.93,25.62,25.75,1506400.0,100.0,2691.0,1821300.0,3750.0,2691.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 21:25:46.860527
WNTR,24.8,24.72,24.77,1513600.0,10000.0,2743.0,2125200.0,,2743.0,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 21:25:46.860527
SPNG,23.76,23.48,23.76,2298500.0,2037.0,1699700.0,6250.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 21:25:47.946442
SMMR,24.14,24.17,24.21,1875300.0,3347.0,1823300.0,,10000.0,3347.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 21:25:47.946442
ATMN,25.62,25.62,26.06,1639900.0,2786.0,1822500.0,3750.0,,2786.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 21:25:47.946442
WNTR,24.7,24.7,24.77,1640500.0,3360.0,2041600.0,,10000.0,3360.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 21:25:47.946442
SPNG,23.62,23.66,23.76,2405400.0,2564.0,1787800.0,2564.0,6250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 21:25:49.124425
SMMR,24.27,24.17,24.27,1875300.0,2878.0,1927200.0,2878.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 21:25:49.124425
ATMN,25.83,25.83,25.93,1762100.0,2856.0,1833600.0,2856.0,3750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 21:25:49.124425
WNTR,24.77,24.72,24.77,1735700.0,3552.0,2093900.0,3552.0,,2000.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 21:25:49.124425
SPNG,23.43,23.4,23.43,2416800.0,1800700.0,2111.0,6250.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 21:25:49.808909
SMMR,24.27,24.17,24.27,1934900.0,1838100.0,2708.0,,10000.0,2708.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 21:25:49.808909
ATMN,25.62,25.62,25.93,1639900.0,1746900.0,2687.0,3750.0,,,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 21:25:49.808909
WNTR,24.71,24.68,24.71,1638400.0,2014300.0,6723.0,,2000.0,3382.0,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 21:25:49.808909
SPNG,23.81,23.81,24.05,2184200.0,4628.0,10000.0,1780100.0,6250.0,4628.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 21:25:51.018389
SMMR,24.28,24.26,24.27,1795000.0,5458.0,10000.0,1742000.0,,5458.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 21:25:51.018389
ATMN,25.93,25.79,25.93,1758200.0,2662.0,100.0,1905200.0,3750.0,2662.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 21:25:51.018389
WNTR,24.85,24.7,24.74,1872700.0,3205.0,10000.0,1969200.0,,6410.0,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 21:25:51.018389
SPNG,23.81,23.81,23.85,2184200.0,10000.0,4972.0,1827500.0,4972.0,6250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 21:25:52.082822
SMMR,24.23,24.23,24.27,1938200.0,,6778.0,1742000.0,6778.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 21:25:52.082822
ATMN,25.78,25.62,25.73,1639900.0,,,1928100.0,2914.0,3750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 21:25:52.082822
WNTR,24.69,24.69,24.74,1989200.0,,3444.0,1969200.0,3444.0,,10000.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 21:25:52.082822
SPNG,23.29,23.34,23.85,2072.0,2412000.0,1834600.0,2500.0,2072.0,6250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 21:25:53.133863
SMMR,24.31,24.17,24.31,4090.0,1810800.0,2018200.0,,,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 21:25:53.133863
ATMN,25.5,25.5,25.73,3892.0,1427000.0,1736800.0,10000.0,3892.0,3750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 21:25:53.133863
WNTR,24.69,24.69,24.74,5602.0,1989200.0,2018800.0,10000.0,2801.0,,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 21:25:53.133863
SPNG,23.29,23.38,23.64,2527000.0,1963.0,1833300.0,100.0,1963.0,6250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 21:25:54.171964
SMMR,24.3,24.3,24.31,1927500.0,2755.0,1926800.0,,2755.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 21:25:54.171964
ATMN,25.73,25.5,25.73,1665700.0,2055.0,1740300.0,5000.0,4110.0,3750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 21:25:54.171964
WNTR,24.69,24.69,24.74,1993200.0,5918.0,1886600.0,10000.0,5918.0,,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 21:25:54.171964
SPNG,23.38,23.38,23.68,2417000.0,2354.0,2354.0,1958200.0,6250.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 21:25:55.224136
SMMR,24.15,24.15,24.27,2071500.0,3126.0,3126.0,1850900.0,,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 21:25:55.224136
ATMN,25.45,25.65,25.76,1572700.0,,2566.0,1894400.0,3750.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 21:25:55.224136
WNTR,24.62,24.62,24.69,1864900.0,3276.0,3276.0,1984100.0,,10000.0,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 21:25:55.224136
SPNG,23.38,23.29,23.38,2166100.0,100.0,3416.0,1847500.0,3416.0,6250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 21:25:56.259717
SMMR,24.42,24.29,24.42,1855700.0,10000.0,4500.0,1806900.0,4500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 21:25:56.259717
ATMN,25.45,25.65,25.76,1678800.0,10000.0,3764.0,1848200.0,3764.0,3750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 21:25:56.259717
WNTR,24.62,24.68,24.76,1864900.0,10000.0,6336.0,1892800.0,6336.0,,6250.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 21:25:56.259717
SPNG,23.82,23.82,23.9,2207000.0,5000.0,1201.0,2041800.0,6250.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 21:25:57.301805
SMMR,24.29,24.29,24.39,1946100.0,10000.0,1965.0,1940300.0,,1965.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 21:25:57.301805
ATMN,25.98,25.62,25.65,1568900.0,,2103.0,1886200.0,3750.0,2103.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 21:25:57.301805
WNTR,24.58,24.68,24.76,1991400.0,,2002.0,1987800.0,,2002.0,10000.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 21:25:57.301805
SPNG,23.82,23.82,23.88,2207000.0,873.0,5000.0,1942700.0,6250.0,873.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 21:25:57.842964
SMMR,24.29,24.37,24.39,1957500.0,1794.0,10000.0,1854500.0,,1794.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 21:25:57.842964
ATMN,25.65,25.63,25.65,1685500.0,1921.0,1250.0,1886200.0,3750.0,1921.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 21:25:57.842964
WNTR,24.68,24.68,24.77,1991400.0,1828.0,2500.0,2101900.0,,1828.0,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 21:25:57.842964
SPNG,23.88,23.29,23.88,2266700.0,1678.0,1942700.0,500.0,6250.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 21:25:58.920930
SMMR,24.37,24.37,24.39,1869000.0,2962.0,1766400.0,100.0,,10000.0,2962.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 21:25:58.920930
ATMN,25.99,25.99,26.08,1885800.0,2816.0,1919800.0,,3750.0,,1408.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 21:25:58.920930
WNTR,24.76,24.76,24.77,1991400.0,1053.0,1951900.0,100.0,,,1053.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 21:25:58.920930
SPNG,23.89,23.29,23.89,2398800.0,743.0,1963100.0,743.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 21:25:59.968208
SMMR,24.36,24.37,24.42,2033900.0,1771.0,1934300.0,1771.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 21:25:59.968208
ATMN,25.87,25.87,26.08,1886100.0,1402.0,1948100.0,1402.0,3750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 21:25:59.968208
WNTR,24.58,24.58,24.77,1758200.0,1078.0,2050500.0,1078.0,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 21:25:59.968208
