ticker,last_price,bid_price,ask_price,BUY_COLA-1,BUY_ANON,SELL_ANON,SELL_COLA-1,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,tick,timestamp
SMMR,23.44,23.43,23.44,,2396000.0,8742.0,2266200.0,,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-05 19:42:28.923692
ATMN,24.88,24.88,24.89,6750.0,1627600.0,9420.0,1566200.0,6750.0,6181.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-05 19:42:28.923692
WNTR,26.34,26.24,26.26,,1837300.0,17742.0,1944200.0,,659.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-05 19:42:28.923692
SPNG,26.06,25.28,26.06,100.0,12000.0,1733600.0,1987600.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-05 19:42:29.969020
SMMR,23.43,23.43,23.44,,,2520900.0,2205600.0,,6024.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-05 19:42:29.969020
ATMN,24.92,24.92,24.94,100.0,9000.0,1635200.0,1831100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-05 19:42:29.969020
WNTR,26.16,26.16,26.26,,,2067200.0,1941600.0,,1030.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-05 19:42:29.969020
SPNG,25.25,25.26,25.44,6000.0,2130200.0,1954600.0,100.0,1000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-05 19:42:31.027781
SMMR,23.38,23.39,23.44,,2416200.0,2088800.0,9115.0,,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-05 19:42:31.027781
ATMN,24.85,24.85,25.02,4500.0,1949900.0,1706600.0,,,,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-05 19:42:31.027781
WNTR,26.16,26.16,26.18,,1982300.0,1799900.0,6411.0,,,,3731.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-05 19:42:31.027781
SPNG,25.73,25.73,26.04,1985500.0,9000.0,2022200.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-05 19:42:32.084876
SMMR,23.5,23.49,23.5,2519400.0,,2363300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-05 19:42:32.084876
ATMN,24.9,24.93,25.05,1740700.0,9000.0,1721700.0,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-05 19:42:32.084876
WNTR,26.18,26.23,26.26,2086500.0,,2025500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-05 19:42:32.084876
SPNG,26.04,25.54,25.63,1638100.0,15000.0,232.0,2043400.0,1000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-05 19:42:33.156649
SMMR,23.38,23.38,23.45,2526100.0,,,2012900.0,,5312.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-05 19:42:33.156649
ATMN,24.95,25.03,25.05,2077800.0,,100.0,1563000.0,,,,11250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-05 19:42:33.156649
WNTR,26.1,26.12,26.15,1860500.0,,482.0,1784300.0,,15853.0,,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-05 19:42:33.156649
SPNG,25.88,25.9,26.03,2088.0,1412300.0,18000.0,100.0,1937300.0,1000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-05 19:42:34.227886
SMMR,23.5,23.42,23.47,9152.0,2280800.0,,7429.0,2019400.0,,2500.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-05 19:42:34.227886
ATMN,24.54,24.54,24.98,100.0,2077100.0,,6552.0,1324200.0,,,,15750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-05 19:42:34.227886
WNTR,26.15,26.13,26.14,1294.0,1894500.0,,22301.0,1689800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-05 19:42:34.227886
SPNG,25.25,25.25,26.03,2390100.0,100.0,1937300.0,1000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-05 19:42:34.790009
SMMR,23.5,23.43,23.46,2280800.0,7429.0,2019400.0,,2500.0,9152.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-05 19:42:34.790009
ATMN,24.54,24.77,24.98,2079600.0,6552.0,1230000.0,,,100.0,,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-05 19:42:34.790009
WNTR,26.15,26.17,26.2,2005600.0,15853.0,1796900.0,,2500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-05 19:42:34.790009
SPNG,25.46,25.31,25.43,100.0,2132400.0,369.0,1712300.0,369.0,6000.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-05 19:42:35.851250
SMMR,23.48,23.38,23.48,,2534100.0,,2374300.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-05 19:42:35.851250
ATMN,24.6,24.54,24.6,,2183100.0,,1922900.0,,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-05 19:42:35.851250
WNTR,26.15,26.17,26.18,5827.0,1917700.0,1234.0,1806400.0,1234.0,,,1294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-05 19:42:35.851250
SPNG,24.95,24.95,26.04,2474700.0,1598800.0,9000.0,381.0,1000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-05 19:42:36.915627
SMMR,23.49,23.32,23.49,2397800.0,2237600.0,,1154.0,,1154.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-05 19:42:36.915627
ATMN,25.28,24.76,25.28,1730100.0,1567600.0,,420.0,,420.0,4500.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-05 19:42:36.915627
WNTR,26.17,26.17,26.18,1766700.0,1744400.0,,1234.0,,1234.0,,8853.0,8528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-05 19:42:36.915627
SPNG,24.95,25.65,25.71,2269100.0,369.0,1268500.0,18000.0,369.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-05 19:42:37.957957
SMMR,23.52,23.4,23.52,2412700.0,1154.0,2206600.0,,1154.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-05 19:42:37.957957
ATMN,24.99,24.86,24.99,1599400.0,420.0,1804300.0,,420.0,,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-05 19:42:37.957957
WNTR,26.08,26.11,26.18,1864700.0,1291.0,1946600.0,,1291.0,,,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-05 19:42:37.957957
SPNG,25.65,25.04,25.61,2437700.0,1483800.0,15000.0,1000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-05 19:42:39.011879
SMMR,23.52,23.45,23.47,2133900.0,2082300.0,,,1101.0,14351.0,1679.0,1154.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-05 19:42:39.011879
ATMN,25.15,25.15,25.27,1404000.0,1567600.0,2250.0,,420.0,7409.0,,420.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-05 19:42:39.011879
WNTR,26.08,26.12,26.13,1660300.0,1582300.0,,,3850.0,898.0,10626.0,3850.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-05 19:42:39.011879
SPNG,25.47,25.47,25.6,2182900.0,5396.0,369.0,18000.0,1273600.0,369.0,2553.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-05 19:42:40.051295
SMMR,23.47,23.45,23.47,2143700.0,14351.0,1154.0,,1985300.0,1154.0,3366.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-05 19:42:40.051295
ATMN,24.91,24.8,24.9,1417500.0,,420.0,2250.0,1654400.0,420.0,148.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-05 19:42:40.051295
WNTR,26.08,26.08,26.12,1985100.0,,1287.0,,1584600.0,2637.0,10626.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-05 19:42:40.051295
SPNG,25.63,25.69,25.7,2310100.0,380.0,12000.0,1495000.0,380.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-05 19:42:41.091377
SMMR,23.5,23.5,23.52,2444900.0,1197.0,,2344200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-05 19:42:41.091377
ATMN,24.9,25.11,25.24,1229500.0,840.0,,1776100.0,840.0,,15750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-05 19:42:41.091377
WNTR,26.11,26.08,26.11,1985100.0,1290.0,,1936300.0,1290.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-05 19:42:41.091377
SPNG,25.71,25.47,25.58,2182900.0,380.0,3000.0,380.0,1610500.0,9000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-05 19:42:42.149172
SMMR,23.54,23.39,23.54,2307800.0,2190.0,,2190.0,2097000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-05 19:42:42.149172
ATMN,24.8,25.11,25.24,1625900.0,420.0,9000.0,420.0,1891300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-05 19:42:42.149172
WNTR,26.11,26.08,26.11,1997100.0,1349.0,,1349.0,1932400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-05 19:42:42.149172
SPNG,25.71,25.47,25.56,1911600.0,760.0,6000.0,15000.0,760.0,1383700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-05 19:42:43.242101
SMMR,23.34,23.34,23.5,2429600.0,1140.0,,,1140.0,2225500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-05 19:42:43.242101
ATMN,24.8,25.07,25.23,1501100.0,420.0,11250.0,4500.0,420.0,1746200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-05 19:42:43.242101
WNTR,26.07,26.07,26.1,1977200.0,1349.0,,,1352.0,1838600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-05 19:42:43.242101
SPNG,25.72,25.74,25.91,1663600.0,12000.0,886.0,18000.0,1521500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-05 19:42:44.286714
SMMR,23.42,23.43,23.46,2169800.0,,5054.0,,1987600.0,5054.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-05 19:42:44.286714
ATMN,24.8,25.03,25.23,1292700.0,13500.0,894.0,6750.0,1590400.0,894.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-05 19:42:44.286714
WNTR,26.12,26.07,26.11,1977200.0,,1437.0,,1851800.0,1440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-05 19:42:44.286714
SPNG,25.74,25.44,25.64,15000.0,1648000.0,443.0,1298200.0,443.0,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-05 19:42:44.832852
SMMR,23.42,23.42,23.46,,2433500.0,1200.0,2216300.0,1200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-05 19:42:44.832852
ATMN,24.66,24.66,25.15,,2165100.0,,1591300.0,420.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-05 19:42:44.832852
WNTR,25.99,26.0,26.12,,1955100.0,1213.0,1938900.0,1213.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-05 19:42:44.832852
SPNG,25.92,25.52,25.92,1571400.0,18000.0,443.0,1834000.0,6000.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-05 19:42:45.875856
SMMR,23.47,23.47,23.51,2411500.0,,1150.0,2325700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-05 19:42:45.875856
ATMN,24.66,24.78,25.14,2066700.0,,467.0,1409700.0,13500.0,,467.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-05 19:42:45.875856
WNTR,25.98,26.09,26.11,1982900.0,,1142.0,1853800.0,,,3642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-05 19:42:45.875856
SPNG,25.92,25.53,25.73,24000.0,1402000.0,2500.0,1962500.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-05 19:42:46.924135
SMMR,23.37,23.38,23.49,,2361200.0,1641.0,2214200.0,,1641.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-05 19:42:46.924135
ATMN,25.15,24.76,25.15,,2067400.0,665.0,1591300.0,,665.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-05 19:42:46.924135
WNTR,26.15,26.09,26.13,,1982900.0,1720.0,1940100.0,,1720.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-05 19:42:46.924135
SPNG,25.52,25.53,25.74,21000.0,1388600.0,1151.0,1962500.0,1151.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-05 19:42:47.961104
SMMR,23.51,23.38,23.48,,2361200.0,2261.0,2248300.0,2261.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-05 19:42:47.961104
ATMN,24.52,24.52,25.14,,2068200.0,1237.0,1299200.0,1237.0,,15750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-05 19:42:47.961104
WNTR,26.06,26.09,26.18,,1980800.0,2416.0,1925800.0,2416.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-05 19:42:47.961104
SPNG,25.52,25.52,25.77,1514700.0,1413.0,18000.0,1413.0,1946900.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-05 19:42:48.998483
SMMR,23.51,23.44,23.46,2460600.0,,,,2357300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-05 19:42:48.998483
ATMN,25.07,25.07,25.23,2078500.0,1194.0,,1194.0,1770600.0,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-05 19:42:48.998483
WNTR,25.98,26.1,26.18,1961600.0,2372.0,,2372.0,1925800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-05 19:42:48.998483
SPNG,25.9,25.53,25.78,18000.0,1514700.0,1656.0,1656.0,1948700.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-05 19:42:50.046875
SMMR,23.31,23.31,23.46,,2379700.0,2205.0,2205.0,2245800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-05 19:42:50.046875
ATMN,24.73,24.53,24.73,2250.0,1959500.0,1813.0,1813.0,1695200.0,,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-05 19:42:50.046875
WNTR,25.98,25.98,26.14,,1961600.0,2631.0,2631.0,1949700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-05 19:42:50.046875
SPNG,25.49,25.49,25.79,1906600.0,9000.0,1656.0,4156.0,3000.0,1739100.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-05 19:42:51.089901
SMMR,23.37,23.37,23.45,2513200.0,,,2500.0,,2245800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-05 19:42:51.089901
ATMN,24.53,24.54,24.72,1764200.0,6750.0,2500.0,,11250.0,1602800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-05 19:42:51.089901
WNTR,26.14,25.98,26.13,2080500.0,,,2500.0,,1949700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-05 19:42:51.089901
SPNG,25.5,25.5,25.66,12000.0,1894300.0,2500.0,1813800.0,3000.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-05 19:42:52.133944
SMMR,23.37,23.37,23.46,,2483900.0,,2383300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-05 19:42:52.133944
ATMN,24.72,24.56,24.72,11250.0,1639700.0,,1602800.0,11250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-05 19:42:52.133944
WNTR,26.18,25.98,26.02,,2083800.0,,1952000.0,,,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-05 19:42:52.133944
SPNG,25.95,25.95,26.04,2002400.0,9000.0,3000.0,1974900.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-05 19:42:53.193903
SMMR,23.46,23.37,23.46,2475000.0,,,2375800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-05 19:42:53.193903
ATMN,25.3,24.57,25.3,1521700.0,13500.0,,2025200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-05 19:42:53.193903
WNTR,26.02,25.98,26.01,2077600.0,,,1981700.0,,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-05 19:42:53.193903
SPNG,25.48,25.48,25.95,2340600.0,2091100.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-05 19:42:54.261161
SMMR,23.41,23.37,23.41,2475000.0,2411900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-05 19:42:54.261161
ATMN,25.3,25.08,25.3,2077700.0,2058700.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-05 19:42:54.261161
WNTR,26.02,25.98,26.05,2016000.0,2128800.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-05 19:42:54.261161
SPNG,25.43,25.53,25.69,2328500.0,2088700.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-05 19:42:55.350861
SMMR,23.41,23.37,23.41,2500700.0,2438500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-05 19:42:55.350861
ATMN,24.64,24.56,24.64,2196100.0,2036800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-05 19:42:55.350861
WNTR,25.96,25.96,26.04,2086300.0,2128800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-05 19:42:55.350861
SPNG,25.43,24.37,26.43,200000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-05 19:42:55.911984
