ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,SELL_UOTB-2,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,BUY_UOTB-3,SELL_COLA-3,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
SMMR,24.57,24.57,24.66,1886700.0,1747100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 14:59:57.334898
ATMN,24.74,24.77,24.83,2258300.0,2030800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 14:59:57.334898
WNTR,24.76,24.76,24.97,2066300.0,1362700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 14:59:57.334898
SPNG,23.49,23.49,23.92,2372800.0,1675500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 14:59:58.374198
SMMR,24.61,24.61,24.66,1899400.0,1747100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 14:59:58.374198
ATMN,25.16,24.77,25.16,2359400.0,1810100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 14:59:58.374198
WNTR,24.83,24.83,24.97,2073100.0,1482500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 14:59:58.374198
SPNG,23.49,23.8,23.92,2284400.0,1801300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 14:59:59.408597
SMMR,24.5,24.46,24.48,1744700.0,1954300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 14:59:59.408597
ATMN,25.18,25.18,25.2,2370600.0,1589100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 14:59:59.408597
WNTR,24.83,24.83,24.97,2073100.0,1896900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 14:59:59.408597
SPNG,23.47,23.47,23.92,2364400.0,1801300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 15:00:00.451647
SMMR,24.42,24.42,24.48,2010300.0,1954300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 15:00:00.451647
ATMN,25.18,25.18,25.2,2370600.0,2058100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 15:00:00.451647
WNTR,24.75,24.85,24.97,2088700.0,1979800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 15:00:00.451647
SPNG,23.92,23.73,23.92,2309900.0,1801300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 15:00:00.999774
SMMR,24.42,24.42,24.48,2230100.0,1954300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 15:00:00.999774
ATMN,25.2,24.77,25.2,2359400.0,2058100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 15:00:00.999774
WNTR,24.75,24.85,24.96,2088700.0,1967800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 15:00:00.999774
SPNG,23.39,23.39,23.97,2376600.0,1672300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 15:00:02.040510
SMMR,24.66,24.61,24.66,2179000.0,1860100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 15:00:02.040510
ATMN,25.2,24.93,25.0,2296500.0,2172200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 15:00:02.040510
WNTR,24.84,24.75,24.81,1978900.0,1991200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 15:00:02.040510
SPNG,23.8,23.8,24.08,2387600.0,1553800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 15:00:03.089519
SMMR,24.68,24.61,24.68,2176800.0,1944200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 15:00:03.089519
ATMN,24.85,24.85,25.0,2326500.0,2206100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 15:00:03.089519
WNTR,24.81,24.84,24.91,2053200.0,1993600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 15:00:03.089519
SPNG,23.65,23.39,23.65,2390200.0,1681800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 15:00:04.131642
SMMR,24.68,24.63,24.68,2188600.0,1926200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 15:00:04.131642
ATMN,25.2,24.85,25.2,2293600.0,2058100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 15:00:04.131642
WNTR,24.81,24.84,24.85,2053200.0,1981700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 15:00:04.131642
SPNG,24.1,23.57,24.1,2345700.0,1455600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 15:00:05.175451
SMMR,24.63,24.63,24.65,2157400.0,1985700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 15:00:05.175451
ATMN,25.2,24.85,25.2,2293600.0,1947100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 15:00:05.175451
WNTR,24.75,24.75,24.76,2101900.0,2003400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 15:00:05.175451
SPNG,24.1,24.04,24.1,2338200.0,1695100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 15:00:06.224518
SMMR,24.59,24.59,24.65,2182500.0,2014900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 15:00:06.224518
ATMN,25.2,25.11,25.2,2299500.0,2180700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 15:00:06.224518
WNTR,24.85,24.81,24.85,2059800.0,1981700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 15:00:06.224518
SPNG,24.1,24.04,24.1,2338200.0,2041000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 15:00:07.267004
SMMR,24.65,24.67,24.68,2171200.0,2025700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 15:00:07.267004
ATMN,25.11,25.11,25.2,2299500.0,2193900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 15:00:07.267004
WNTR,24.74,24.74,24.85,2082900.0,1988100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 15:00:07.267004
SPNG,24.04,23.57,23.73,2359200.0,2210900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 15:00:08.308481
SMMR,24.68,24.59,24.68,2170800.0,2021500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 15:00:08.308481
ATMN,25.09,24.74,24.76,2318800.0,2209800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 15:00:08.308481
WNTR,24.92,24.95,24.96,2069800.0,2000400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 15:00:08.308481
SPNG,23.88,23.57,23.88,2357000.0,2182700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 15:00:09.350120
SMMR,24.54,24.42,24.5,2187300.0,2023400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 15:00:09.350120
ATMN,24.76,24.95,25.2,2287600.0,2201900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 15:00:09.350120
WNTR,24.91,24.72,24.91,2004900.0,2033900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 15:00:09.350120
SPNG,24.1,23.57,24.1,2357000.0,2148200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 15:00:10.397904
SMMR,24.54,24.42,24.5,2164600.0,2023400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 15:00:10.397904
ATMN,25.22,25.22,25.28,2302300.0,2230700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 15:00:10.397904
WNTR,24.73,24.73,24.91,2088800.0,2033900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 15:00:10.397904
SPNG,23.54,23.54,24.1,2382400.0,2202500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 15:00:11.448685
SMMR,24.53,24.43,24.53,2138400.0,2002300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 15:00:11.448685
ATMN,24.95,24.87,25.13,2297800.0,2250000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 15:00:11.448685
WNTR,24.91,24.73,24.85,2088800.0,2036900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 15:00:11.448685
SPNG,23.81,23.86,24.1,2371500.0,2202500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 15:00:12.502383
SMMR,24.53,24.43,24.53,2119700.0,2002300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 15:00:12.502383
ATMN,24.95,24.97,25.13,2299400.0,2250000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 15:00:12.502383
WNTR,24.87,24.73,24.87,2088800.0,2028100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 15:00:12.502383
SPNG,23.81,23.86,23.91,2371500.0,2204300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 15:00:13.050052
SMMR,24.53,24.45,24.53,2169000.0,2002300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 15:00:13.050052
ATMN,25.24,24.97,25.24,2273900.0,2250600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 15:00:13.050052
WNTR,24.96,24.73,24.96,2088800.0,2012400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 15:00:13.050052
SPNG,23.81,23.86,23.91,2371500.0,2240600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 15:00:14.093134
SMMR,24.68,24.54,24.68,2156300.0,1998200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 15:00:14.093134
ATMN,24.97,24.97,25.22,2264900.0,2225800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 15:00:14.093134
WNTR,24.72,24.72,24.97,2004900.0,2016400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 15:00:14.093134
SPNG,23.95,23.55,23.95,2382100.0,2246500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 15:00:15.125045
SMMR,24.64,24.54,24.63,2156300.0,2015800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 15:00:15.125045
ATMN,24.83,24.83,25.22,2251500.0,2225800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 15:00:15.125045
WNTR,24.72,24.71,24.72,1785500.0,2061400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 15:00:15.125045
SPNG,23.55,23.67,23.95,2354200.0,2057100.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-04 15:00:16.161987
SMMR,24.54,24.54,24.65,2156300.0,1990000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-04 15:00:16.161987
ATMN,25.28,24.83,25.28,2251500.0,2230700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-04 15:00:16.161987
WNTR,24.7,24.7,24.72,1882100.0,2061400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-04 15:00:16.161987
SPNG,23.57,23.57,23.75,2393700.0,14000.0,1969000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-04 15:00:17.321233
SMMR,24.5,24.5,24.65,2146600.0,7000.0,1809700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-04 15:00:17.321233
ATMN,24.89,24.83,24.89,2270400.0,,2262800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-04 15:00:17.321233
WNTR,24.69,24.69,24.81,1894100.0,7000.0,1952300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-04 15:00:17.321233
SPNG,23.77,23.94,23.95,2351200.0,2277000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-04 15:00:18.416430
SMMR,24.68,24.7,24.71,2144700.0,1978700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-04 15:00:18.416430
ATMN,25.3,24.94,24.99,2134100.0,2159800.0,7000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-04 15:00:18.416430
WNTR,24.82,24.69,24.82,1894100.0,2053000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-04 15:00:18.416430
SPNG,24.1,23.55,24.1,2334400.0,2276500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-04 15:00:19.462032
SMMR,24.5,24.5,24.68,2146600.0,1904400.0,7000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-04 15:00:19.462032
ATMN,24.93,24.93,25.04,2232500.0,2238000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-04 15:00:19.462032
WNTR,24.79,24.8,24.82,1992100.0,2053000.0,,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-04 15:00:19.462032
SPNG,24.11,23.86,24.11,2045200.0,9800.0,2244600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-04 15:00:20.507630
SMMR,24.48,24.45,24.46,2169000.0,,1731500.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-04 15:00:20.507630
ATMN,24.93,24.83,24.84,2232500.0,,2227000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-04 15:00:20.507630
WNTR,24.66,24.68,24.81,1997800.0,7000.0,1952300.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-04 15:00:20.507630
SPNG,23.9,23.65,23.9,2064400.0,7840.0,2270400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-04 15:00:21.551276
SMMR,24.57,24.45,24.54,2169000.0,,1710800.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-04 15:00:21.551276
ATMN,24.77,24.77,25.04,2208300.0,,2238000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-04 15:00:21.551276
WNTR,24.89,24.72,24.77,2105200.0,,2039700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-04 15:00:21.551276
SPNG,23.9,23.66,23.89,13272.0,1959400.0,7000.0,2178000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-04 15:00:22.104861
SMMR,24.58,24.58,24.59,7000.0,2068800.0,7000.0,1816700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-04 15:00:22.104861
ATMN,24.77,24.89,25.04,,2206800.0,,2225500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-04 15:00:22.104861
WNTR,24.97,24.72,24.97,,2077400.0,,2026000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-04 15:00:22.104861
SPNG,23.67,23.67,23.9,2092000.0,6272.0,2265300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-04 15:00:23.150166
SMMR,24.69,24.58,24.6,1955900.0,7000.0,2014600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-04 15:00:23.150166
ATMN,24.77,24.89,25.04,2215100.0,,2207600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-04 15:00:23.150166
WNTR,24.68,24.68,24.96,2098600.0,,1930600.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-04 15:00:23.150166
SPNG,23.65,23.66,23.8,6272.0,2077900.0,2281200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-04 15:00:24.190172
SMMR,24.6,24.58,24.6,7000.0,1933300.0,2014600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-04 15:00:24.190172
ATMN,25.04,24.9,25.03,7000.0,2108400.0,2115000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-04 15:00:24.190172
WNTR,24.98,24.69,24.77,7000.0,1973100.0,1701000.0,9800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-04 15:00:24.190172
SPNG,23.8,23.73,23.8,2089700.0,13272.0,2306800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-04 15:00:25.235938
SMMR,24.6,24.63,24.69,1938600.0,7000.0,1994800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-04 15:00:25.235938
ATMN,25.04,24.91,25.02,2115100.0,7000.0,2115000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-04 15:00:25.235938
WNTR,24.78,24.75,24.78,1814600.0,4200.0,2026800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-04 15:00:25.235938
SPNG,23.86,23.73,23.86,2089700.0,10618.0,2277000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-04 15:00:26.267081
SMMR,24.71,24.63,24.71,2167600.0,,1974600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-04 15:00:26.267081
ATMN,24.95,25.04,25.26,2251800.0,,2173600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-04 15:00:26.267081
WNTR,24.78,24.82,24.92,1820600.0,4200.0,2041000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-04 15:00:26.267081
SPNG,23.9,23.93,24.05,2087500.0,8494.0,2243200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-04 15:00:27.301237
SMMR,24.63,24.63,24.72,2167600.0,,1966100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-04 15:00:27.301237
ATMN,25.09,24.89,25.09,2220700.0,,2178200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-04 15:00:27.301237
WNTR,24.75,24.75,24.92,2070000.0,,2041000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-04 15:00:27.301237
SPNG,23.93,23.73,23.78,2128400.0,8494.0,2278900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-04 15:00:28.337224
SMMR,24.58,24.58,24.66,2156000.0,,1895600.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-04 15:00:28.337224
ATMN,25.26,24.89,25.26,2220700.0,,2173600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-04 15:00:28.337224
WNTR,24.75,24.75,24.79,2063300.0,,2035800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-04 15:00:28.337224
SPNG,23.78,23.94,24.05,2165500.0,6795.0,2265000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-04 15:00:29.376919
SMMR,24.62,24.62,24.66,2148300.0,,1788800.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-04 15:00:29.376919
ATMN,24.92,24.89,24.92,2259600.0,,2182200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-04 15:00:29.376919
WNTR,24.99,24.7,24.99,2064200.0,,1997400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-04 15:00:29.376919
SPNG,24.05,23.74,24.05,7000.0,2265000.0,2274600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-04 15:00:30.413552
SMMR,24.53,24.53,24.65,,2142100.0,2006000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-04 15:00:30.413552
ATMN,24.92,24.89,24.92,,2281800.0,2182200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-04 15:00:30.413552
WNTR,24.68,24.68,24.98,,2072800.0,1902000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-04 15:00:30.413552
SPNG,24.05,23.73,23.83,2176300.0,7000.0,2327900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-04 15:00:31.449012
SMMR,24.65,24.53,24.65,2121100.0,,1998700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-04 15:00:31.449012
ATMN,25.31,25.22,25.31,2049500.0,7000.0,2179400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-04 15:00:31.449012
WNTR,24.68,24.68,24.93,2072800.0,,2023900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-04 15:00:31.449012
SPNG,23.71,23.71,23.83,2253600.0,2800.0,2332400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-04 15:00:32.486776
SMMR,24.65,24.56,24.64,1997600.0,7000.0,1894800.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-04 15:00:32.486776
ATMN,24.89,25.02,25.13,2160300.0,7000.0,2069100.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-04 15:00:32.486776
WNTR,24.93,24.65,24.92,1993600.0,7000.0,1730100.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-04 15:00:32.486776
SPNG,23.71,23.71,23.75,2158700.0,2800.0,2196400.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-04 15:00:33.520250
SMMR,24.5,24.5,24.64,2145200.0,,1826900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-04 15:00:33.520250
ATMN,25.13,25.15,25.31,2253300.0,,2197700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-04 15:00:33.520250
WNTR,24.66,24.64,24.66,2093000.0,,1733300.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-04 15:00:33.520250
SPNG,23.83,23.72,23.82,9800.0,2027900.0,7000.0,2185800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-04 15:00:34.553009
SMMR,24.66,24.47,24.66,,2155500.0,2800.0,1926700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-04 15:00:34.553009
